	son	tier	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	A	3	m	coronal	m_coronal	1194.785	1194.795	0.002139	0.997861
2	A	2	dorsal	coronal	dorsal_coronal	1218.5906666666667	1218.6073333333334	0.158608	0.841392
3	A	1	pause	labial	pause_labial	1219.364	1219.3806666666667	0.158608	0.841392
4	A	1	dorsal	coronal	dorsal_coronal	1218.574	1218.5906666666667	0.158608	0.841392
5	A	2	pause	labial	pause_labial	1219.3806666666667	1219.3973333333333	0.158608	0.841392
6	A	2	m	coronal	m_coronal	1218.7606666666666	1218.7773333333332	0.158608	0.841392
7	A	2	m	coronal	m_coronal	1194.775	1194.785	0.000125	0.999875
8	A	3	dorsal	coronal	dorsal_coronal	1218.6073333333334	1218.624	0.158608	0.841392
9	A	2	coronal	pause	coronal_pause	1224.794	1224.804	0.000847	0.999153
10	A	1	coronal	pause	coronal_pause	1224.784	1224.794	0.000733	0.999267
11	A	1	m	coronal	m_coronal	1194.765	1194.775	0.003333	0.996667
12	A	3	coronal	pause	coronal_pause	1224.804	1224.814	0.000869	0.999131
13	A	3	pause	labial	pause_labial	1219.3973333333333	1219.414	0.158608	0.841392
14	A	1	m	coronal	m_coronal	1218.744	1218.7606666666666	0.158608	0.841392
15	A	3	m	coronal	m_coronal	1218.7773333333332	1218.7939999999999	0.158608	0.841392
16	A	3	m	coronal	m_coronal	1240.469	1240.479	0.000425	0.999575
17	A	3	coronal	dorsal	coronal_dorsal	1226.3106666666667	1226.324	0.158608	0.841392
18	A	1	m	coronal	m_coronal	1240.449	1240.459	0.001377	0.998623
19	A	2	coronal	dorsal	coronal_dorsal	1226.2973333333334	1226.3106666666667	0.158608	0.841392
20	A	2	m	coronal	m_coronal	1240.459	1240.469	0.000608	0.999392
21	A	1	coronal	dorsal	coronal_dorsal	1226.284	1226.2973333333334	0.158608	0.841392
22	A	1	coronal	m	coronal_m	1240.159	1240.169	0.003552	0.996448
23	A	3	coronal	m	coronal_m	1240.179	1240.189	0.015413	0.984587
24	A	2	coronal	m	coronal_m	1240.169	1240.179	0.000996	0.999004
25	A	3	coronal	dorsal	coronal_dorsal	1285.4893333333332	1285.5159999999998	0.077013	0.922987
26	A	1	coronal	coronal	coronal_coronal	1275.033	1275.0529999999999	0.158608	0.841392
27	A	3	dorsal	coronal	dorsal_coronal	1286.7706666666666	1286.7839999999999	0.158608	0.841392
28	A	2	coronal	coronal	coronal_coronal	1275.0529999999999	1275.0729999999999	0.158608	0.841392
29	A	1	dorsal	coronal	dorsal_coronal	1286.744	1286.7573333333332	0.158608	0.841392
30	A	1	coronal	dorsal	coronal_dorsal	1285.436	1285.4626666666666	0.332510	0.667490
31	A	2	coronal	pause	coronal_pause	1285.176	1285.186	0.004927	0.995073
32	A	1	coronal	pause	coronal_pause	1285.166	1285.176	0.010251	0.989749
33	A	3	coronal	coronal	coronal_coronal	1275.0729999999999	1275.0929999999998	0.158608	0.841392
34	A	2	coronal	dorsal	coronal_dorsal	1285.4626666666666	1285.4893333333332	0.602854	0.397146
35	A	2	dorsal	coronal	dorsal_coronal	1286.7573333333332	1286.7706666666666	0.158608	0.841392
36	A	3	coronal	pause	coronal_pause	1285.186	1285.196	0.003131	0.996869
37	A	1	coronal	pause	coronal_pause	1296.032	1296.072	0.509571	0.490429
38	A	2	coronal	coronal	coronal_coronal	1301.363	1301.393	0.999237	0.000763
39	A	1	dorsal	dorsal	dorsal_dorsal	1291.429	1291.449	0.158608	0.841392
40	A	3	coronal	coronal	coronal_coronal	1301.393	1301.423	0.998675	0.001325
41	A	1	coronal	coronal	coronal_coronal	1301.333	1301.363	0.745217	0.254783
42	A	2	coronal	pause	coronal_pause	1296.072	1296.1119999999999	0.238450	0.761550
43	A	3	dorsal	dorsal	dorsal_dorsal	1291.469	1291.489	0.158608	0.841392
44	A	2	dorsal	dorsal	dorsal_dorsal	1291.449	1291.469	0.158608	0.841392
45	A	3	coronal	pause	coronal_pause	1296.1119999999999	1296.1519999999998	0.193667	0.806333
46	A	1	coronal	coronal	coronal_coronal	1324.228	1324.2546666666667	0.999076	0.000924
47	A	2	coronal	coronal	coronal_coronal	1321.4089999999999	1321.4189999999999	0.000596	0.999404
48	A	1	coronal	m	coronal_m	1328.298	1328.3213333333333	0.056306	0.943694
49	A	3	coronal	coronal	coronal_coronal	1324.2813333333334	1324.308	0.999899	0.000101
50	A	2	dorsal	dorsal	dorsal_dorsal	1338.664	1338.684	0.158608	0.841392
51	A	1	dorsal	coronal	dorsal_coronal	1340.392	1340.4186666666667	0.137220	0.862780
52	A	3	dorsal	dorsal	dorsal_dorsal	1338.684	1338.704	0.158608	0.841392
53	A	3	coronal	coronal	coronal_coronal	1321.4189999999999	1321.4289999999999	0.000894	0.999106
54	A	1	dorsal	dorsal	dorsal_dorsal	1332.731	1332.7576666666666	0.005110	0.994890
55	A	1	coronal	coronal	coronal_coronal	1321.399	1321.4089999999999	0.000824	0.999175
56	A	3	dorsal	pause	dorsal_pause	1325.128	1325.148	0.158608	0.841392
57	A	2	coronal	coronal	coronal_coronal	1324.2546666666667	1324.2813333333334	0.999573	0.000427
58	A	2	dorsal	dorsal	dorsal_dorsal	1332.7576666666666	1332.7843333333333	0.367565	0.632435
59	A	2	dorsal	coronal	dorsal_coronal	1340.4186666666667	1340.4453333333333	0.010571	0.989429
60	A	1	dorsal	pause	dorsal_pause	1325.088	1325.108	0.158608	0.841392
61	A	3	coronal	m	coronal_m	1328.3446666666666	1328.368	0.256039	0.743961
62	A	1	dorsal	dorsal	dorsal_dorsal	1338.644	1338.664	0.158608	0.841392
63	A	3	dorsal	dorsal	dorsal_dorsal	1332.7843333333333	1332.811	0.061561	0.938439
64	A	2	coronal	m	coronal_m	1328.3213333333333	1328.3446666666666	0.002458	0.997542
65	A	2	dorsal	pause	dorsal_pause	1325.108	1325.128	0.158608	0.841392
66	A	3	coronal	coronal	coronal_coronal	1365.7353333333333	1365.752	0.158608	0.841392
67	A	3	dorsal	coronal	dorsal_coronal	1352.7433333333333	1352.77	0.121733	0.878267
68	A	3	dorsal	m	dorsal_m	1349.679	1349.689	0.007742	0.992258
69	A	2	coronal	coronal	coronal_coronal	1368.2453333333333	1368.2686666666666	0.107993	0.892007
70	A	2	coronal	coronal	coronal_coronal	1361.9433333333334	1361.9566666666667	0.158608	0.841392
71	A	3	coronal	coronal	coronal_coronal	1361.9566666666667	1361.97	0.158608	0.841392
72	A	2	m	coronal	m_coronal	1367.492	1367.522	0.000386	0.999614
73	A	2	dorsal	m	dorsal_m	1349.669	1349.679	0.001014	0.998986
74	A	1	coronal	coronal	coronal_coronal	1361.93	1361.9433333333334	0.158608	0.841392
75	A	1	dorsal	coronal	dorsal_coronal	1352.69	1352.7166666666667	0.664988	0.335012
76	A	1	m	coronal	m_coronal	1367.462	1367.492	0.001388	0.998612
77	A	3	coronal	coronal	coronal_coronal	1368.2686666666666	1368.292	0.004118	0.995882
78	A	3	m	coronal	m_coronal	1367.522	1367.552	0.001497	0.998503
79	A	2	dorsal	coronal	dorsal_coronal	1371.899	1371.9089999999999	0.000865	0.999135
80	A	1	coronal	coronal	coronal_coronal	1368.222	1368.2453333333333	0.195454	0.804546
81	A	3	dorsal	coronal	dorsal_coronal	1371.9089999999999	1371.9189999999999	0.002819	0.997182
82	A	1	coronal	coronal	coronal_coronal	1365.702	1365.7186666666666	0.158608	0.841392
83	A	1	dorsal	m	dorsal_m	1349.659	1349.669	0.007247	0.992753
84	A	2	dorsal	coronal	dorsal_coronal	1352.7166666666667	1352.7433333333333	0.132211	0.867789
85	A	1	dorsal	coronal	dorsal_coronal	1371.889	1371.899	0.003634	0.996365
86	A	3	dorsal	coronal	dorsal_coronal	1340.4453333333333	1340.472	0.019159	0.980841
87	A	2	coronal	coronal	coronal_coronal	1365.7186666666666	1365.7353333333333	0.158608	0.841392
88	A	3	coronal	coronal	coronal_coronal	1384.4636666666665	1384.4869999999999	0.387744	0.612256
89	A	1	dorsal	coronal	dorsal_coronal	1380.739	1380.7523333333334	0.158608	0.841392
90	A	3	coronal	labial	coronal_labial	1379.5656666666666	1379.589	0.084670	0.915330
91	A	1	coronal	labial	coronal_labial	1388.487	1388.5203333333334	0.773248	0.226752
92	A	1	coronal	coronal	coronal_coronal	1384.417	1384.4403333333332	0.944690	0.055310
93	A	1	coronal	labial	coronal_labial	1379.519	1379.5423333333333	0.505341	0.494659
94	A	3	dorsal	coronal	dorsal_coronal	1380.7656666666667	1380.779	0.158608	0.841392
95	A	2	coronal	labial	coronal_labial	1379.5423333333333	1379.5656666666666	0.022695	0.977305
96	A	2	dorsal	coronal	dorsal_coronal	1380.7523333333334	1380.7656666666667	0.158608	0.841392
97	A	2	coronal	labial	coronal_labial	1388.5203333333334	1388.5536666666667	0.401635	0.598365
98	A	2	coronal	coronal	coronal_coronal	1384.4403333333332	1384.4636666666665	0.989697	0.010303
99	A	2	dorsal	m	dorsal_m	1394.7226666666666	1394.7393333333332	0.158608	0.841392
