	son	tier	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	A	1	coronal	labial	coronal_labial	2635.473	2635.503	0.964330	0.035670
2	A	3	pause	labial	pause_labial	2636.1730000000002	2636.2030000000004	0.530844	0.469156
3	A	1	pause	labial	pause_labial	2636.113	2636.143	0.240678	0.759322
4	A	2	pause	labial	pause_labial	2636.143	2636.1730000000002	0.672178	0.327822
5	A	3	coronal	labial	coronal_labial	2635.5330000000004	2635.5630000000006	0.740743	0.259258
6	A	2	coronal	labial	coronal_labial	2635.503	2635.5330000000004	0.917394	0.082606
7	A	1	coronal	coronal	coronal_coronal	2652.185	2652.221666666667	0.158608	0.841392
8	A	2	coronal	coronal	coronal_coronal	2652.221666666667	2652.2583333333337	0.158608	0.841392
9	A	3	coronal	coronal	coronal_coronal	2652.2583333333337	2652.2950000000005	0.158608	0.841392
10	A	2	labial	coronal	labial_coronal	2697.561333333333	2697.5746666666664	0.158608	0.841392
11	A	3	coronal	n	coronal_n	2697.2479999999996	2697.2579999999994	0.003493	0.996507
12	A	2	coronal	coronal	coronal_coronal	2699.191333333333	2699.2446666666665	0.000011	0.999989
13	A	2	coronal	n	coronal_n	2697.238	2697.2479999999996	0.000269	0.999731
14	A	1	coronal	n	coronal_n	2697.228	2697.238	0.000720	0.999280
15	A	3	coronal	coronal	coronal_coronal	2699.2446666666665	2699.298	0.012285	0.987715
16	A	1	labial	coronal	labial_coronal	2697.548	2697.561333333333	0.158608	0.841392
17	A	3	labial	coronal	labial_coronal	2697.5746666666664	2697.5879999999997	0.158608	0.841392
18	A	1	coronal	coronal	coronal_coronal	2699.138	2699.191333333333	0.002775	0.997225
19	A	3	dorsal	labial	dorsal_labial	2796.5739999999996	2796.6039999999994	0.872455	0.127545
20	A	2	m	coronal	m_coronal	2726.1716666666666	2726.188333333333	0.158608	0.841392
21	A	1	m	coronal	m_coronal	2726.155	2726.1716666666666	0.158608	0.841392
22	A	2	dorsal	labial	dorsal_labial	2796.544	2796.5739999999996	0.939243	0.060757
23	A	3	m	coronal	m_coronal	2726.188333333333	2726.2049999999995	0.158608	0.841392
24	A	1	dorsal	labial	dorsal_labial	2796.514	2796.544	0.986098	0.013902
25	A	1	dorsal	coronal	dorsal_coronal	2806.432	2806.4486666666667	0.158608	0.841392
26	A	1	dorsal	labial	dorsal_labial	2799.235	2799.2616666666668	0.005788	0.994212
27	A	3	dorsal	labial	dorsal_labial	2799.2883333333334	2799.315	0.723035	0.276965
28	A	1	dorsal	n	dorsal_n	2797.284	2797.294	0.000386	0.999614
29	A	3	dorsal	coronal	dorsal_coronal	2806.4653333333335	2806.4820000000004	0.158608	0.841392
30	A	2	dorsal	n	dorsal_n	2797.294	2797.3039999999996	0.000153	0.999847
31	A	3	dorsal	n	dorsal_n	2797.3039999999996	2797.3139999999994	0.001055	0.998945
32	A	2	dorsal	coronal	dorsal_coronal	2805.945333333333	2805.9586666666664	0.158608	0.841392
33	A	1	dorsal	coronal	dorsal_coronal	2805.932	2805.945333333333	0.158608	0.841392
34	A	3	dorsal	coronal	dorsal_coronal	2805.9586666666664	2805.9719999999998	0.158608	0.841392
35	A	2	dorsal	labial	dorsal_labial	2799.2616666666668	2799.2883333333334	0.741355	0.258645
36	A	2	dorsal	coronal	dorsal_coronal	2806.4486666666667	2806.4653333333335	0.158608	0.841392
37	A	3	coronal	pause	coronal_pause	2837.4546666666665	2837.488	0.151360	0.848640
38	A	2	labial	coronal	labial_coronal	2854.9583333333335	2854.991666666667	0.359188	0.640812
39	A	1	labial	coronal	labial_coronal	2854.925	2854.9583333333335	0.051352	0.948648
40	A	3	n	labial	n_labial	2851.5069999999996	2851.5169999999994	0.000401	0.999599
41	A	2	n	pause	n_pause	2843.811	2843.8210000000004	0.001174	0.998826
42	A	1	n	pause	n_pause	2843.801	2843.811	0.000693	0.999307
43	A	1	dorsal	coronal	dorsal_coronal	2845.302	2845.3153333333335	0.158608	0.841392
44	A	3	n	pause	n_pause	2843.8210000000004	2843.8310000000006	0.000816	0.999184
45	A	2	dorsal	coronal	dorsal_coronal	2845.3153333333335	2845.328666666667	0.158608	0.841392
46	A	1	coronal	pause	coronal_pause	2837.388	2837.421333333333	0.932622	0.067378
47	A	3	dorsal	coronal	dorsal_coronal	2845.328666666667	2845.342	0.158608	0.841392
48	A	1	n	labial	n_labial	2851.487	2851.497	0.000977	0.999023
