	son	tier	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	A	3	dorsal	coronal	dorsal_coronal	2529.452666666667	2529.4760000000006	0.827632	0.172368
2	A	1	dorsal	coronal	dorsal_coronal	2529.406	2529.4293333333335	0.991080	0.008920
3	A	2	dorsal	coronal	dorsal_coronal	2529.4293333333335	2529.452666666667	0.873875	0.126125
4	A	2	labial	coronal	labial_coronal	2529.9493333333335	2529.972666666667	0.005830	0.994170
5	A	1	coronal	coronal	coronal_coronal	2571.288	2571.3213333333333	0.288236	0.711764
6	A	3	coronal	coronal	coronal_coronal	2559.1609999999996	2559.1909999999993	0.008909	0.991091
7	A	3	labial	coronal	labial_coronal	2536.027	2536.047	0.158608	0.841392
8	A	1	m	pause	m_pause	2531.846	2531.8593333333333	0.158608	0.841392
9	A	3	labial	coronal	labial_coronal	2534.583666666667	2534.6070000000004	0.527881	0.472119
10	A	1	labial	labial	labial_labial	2557.901	2557.9376666666667	0.158608	0.841392
11	A	1	coronal	coronal	coronal_coronal	2559.101	2559.131	0.732160	0.267840
12	A	1	labial	coronal	labial_coronal	2534.537	2534.5603333333333	0.474413	0.525587
13	A	1	labial	coronal	labial_coronal	2535.987	2536.007	0.158608	0.841392
14	A	2	labial	coronal	labial_coronal	2534.5603333333333	2534.583666666667	0.904050	0.095950
15	A	3	m	pause	m_pause	2531.8726666666666	2531.886	0.158608	0.841392
16	A	2	coronal	coronal	coronal_coronal	2559.131	2559.1609999999996	0.021162	0.978838
17	A	2	labial	coronal	labial_coronal	2536.007	2536.027	0.158608	0.841392
18	A	3	labial	labial	labial_labial	2557.9743333333336	2558.0110000000004	0.158608	0.841392
19	A	2	m	pause	m_pause	2531.8593333333333	2531.8726666666666	0.158608	0.841392
20	A	3	labial	coronal	labial_coronal	2529.972666666667	2529.9960000000005	0.084949	0.915051
21	A	2	labial	labial	labial_labial	2557.9376666666667	2557.9743333333336	0.158608	0.841392
22	A	1	labial	coronal	labial_coronal	2529.926	2529.9493333333335	0.025382	0.974618
23	A	2	dorsal	labial	dorsal_labial	2556.697666666667	2556.734333333334	0.158608	0.841392
24	A	3	dorsal	labial	dorsal_labial	2556.734333333334	2556.7710000000006	0.158608	0.841392
25	A	1	dorsal	labial	dorsal_labial	2556.661	2556.697666666667	0.158608	0.841392
26	A	1	coronal	coronal	coronal_coronal	2670.648	2670.671333333333	0.079778	0.920222
27	A	3	coronal	n	coronal_n	2653.9390000000003	2653.9490000000005	0.000632	0.999368
28	A	2	dorsal	pause	dorsal_pause	2606.421333333333	2606.4546666666665	0.002860	0.997140
29	A	1	labial	coronal	labial_coronal	2681.364	2681.3906666666667	0.952067	0.047933
30	A	2	labial	coronal	labial_coronal	2681.3906666666667	2681.4173333333333	0.057983	0.942017
31	A	2	dorsal	n	dorsal_n	2633.0816666666665	2633.108333333333	0.938300	0.061700
32	A	1	coronal	n	coronal_n	2653.919	2653.929	0.001264	0.998736
33	A	3	coronal	pause	coronal_pause	2602.4790000000003	2602.4890000000005	0.002553	0.997447
