	son	tier	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	A	3	pause	labial	pause_labial	2416.4289999999996	2416.4389999999994	0.012538	0.987462
2	A	1	pause	labial	pause_labial	2416.409	2416.419	0.005631	0.994369
3	A	3	dorsal	coronal	dorsal_coronal	2421.6123333333335	2421.639	0.922277	0.077723
4	A	3	m	coronal	m_coronal	2423.619	2423.639	0.158608	0.841392
5	A	3	pause	labial	pause_labial	2451.7639999999997	2451.7739999999994	0.005182	0.994818
6	A	2	dorsal	labial	dorsal_labial	2462.4863333333333	2462.4996666666666	0.158608	0.841392
7	A	1	dorsal	labial	dorsal_labial	2462.473	2462.4863333333333	0.158608	0.841392
8	A	2	m	coronal	m_coronal	2460.989666666667	2461.0163333333335	0.259384	0.740616
9	A	1	m	coronal	m_coronal	2460.963	2460.989666666667	0.601911	0.398089
10	A	3	dorsal	labial	dorsal_labial	2462.4996666666666	2462.513	0.158608	0.841392
11	A	3	dorsal	m	dorsal_m	2492.2749999999996	2492.2849999999994	0.023946	0.976054
12	A	2	pause	labial	pause_labial	2451.754	2451.7639999999997	0.004911	0.995089
13	A	3	coronal	coronal	coronal_coronal	2445.820333333333	2445.8469999999998	0.235758	0.764242
14	A	1	dorsal	m	dorsal_m	2452.874	2452.887333333333	0.158608	0.841392
15	A	1	pause	labial	pause_labial	2451.744	2451.754	0.004533	0.995467
16	A	2	dorsal	m	dorsal_m	2492.265	2492.2749999999996	0.002992	0.997008
17	A	2	dorsal	m	dorsal_m	2452.887333333333	2452.9006666666664	0.158608	0.841392
18	A	1	dorsal	m	dorsal_m	2492.255	2492.265	0.020416	0.979584
19	A	3	dorsal	m	dorsal_m	2452.9006666666664	2452.9139999999998	0.158608	0.841392
20	A	3	m	coronal	m_coronal	2461.0163333333335	2461.043	0.031771	0.968229
21	A	3	coronal	pause	coronal_pause	2024.1426666666666	2024.2259999999999	0.000160	0.999840
22	A	2	coronal	pause	coronal_pause	2024.0593333333334	2024.1426666666666	0.014359	0.985641
23	A	3	pause	dorsal	pause_dorsal	2017.7936666666667	2017.807	0.158608	0.841392
24	A	2	pause	dorsal	pause_dorsal	2017.7803333333334	2017.7936666666667	0.158608	0.841392
25	A	1	coronal	pause	coronal_pause	2023.976	2024.0593333333334	0.110684	0.889316
26	A	1	pause	dorsal	pause_dorsal	2017.767	2017.7803333333334	0.158608	0.841392
27	A	2	m	coronal	m_coronal	2050.7643333333335	2050.787666666667	0.302323	0.697677
28	A	3	coronal	coronal	coronal_coronal	2032.2649999999999	2032.2949999999998	0.000331	0.999669
29	A	1	labial	coronal	labial_coronal	2034.315	2034.3316666666667	0.158608	0.841392
30	A	1	coronal	coronal	coronal_coronal	2045.021	2045.0443333333333	0.002172	0.997828
31	A	1	labial	coronal	labial_coronal	2038.026	2038.046	0.158608	0.841392
32	A	3	coronal	coronal	coronal_coronal	2045.0676666666666	2045.091	0.665929	0.334071
33	A	1	m	coronal	m_coronal	2044.141	2044.1643333333334	0.905175	0.094825
34	A	3	m	coronal	m_coronal	2044.1876666666667	2044.211	0.391845	0.608155
35	A	1	m	coronal	m_coronal	2050.741	2050.7643333333335	0.004403	0.995597
36	A	2	coronal	coronal	coronal_coronal	2032.235	2032.2649999999999	0.000103	0.999897
37	A	2	m	coronal	m_coronal	2044.1643333333334	2044.1876666666667	0.002280	0.997720
38	A	2	labial	coronal	labial_coronal	2034.3316666666667	2034.3483333333334	0.158608	0.841392
39	A	2	labial	coronal	labial_coronal	2038.046	2038.066	0.158608	0.841392
40	A	1	coronal	coronal	coronal_coronal	2032.205	2032.235	0.004581	0.995419
41	A	3	labial	coronal	labial_coronal	2034.3483333333334	2034.365	0.158608	0.841392
42	A	3	m	coronal	m_coronal	2050.787666666667	2050.8110000000006	0.158920	0.841080
43	A	3	labial	coronal	labial_coronal	2038.066	2038.086	0.158608	0.841392
44	A	2	coronal	coronal	coronal_coronal	2045.0443333333333	2045.0676666666666	0.016863	0.983137
45	A	1	coronal	dorsal	coronal_dorsal	2102.82	2102.84	0.158608	0.841392
46	A	1	m	coronal	m_coronal	2075.803	2075.833	0.002998	0.997002
47	A	3	m	coronal	m_coronal	2075.8630000000003	2075.8930000000005	0.009045	0.990955
48	A	1	dorsal	coronal	dorsal_coronal	2088.232	2088.2553333333335	0.005626	0.994374
49	A	3	m	coronal	m_coronal	2100.876666666667	2100.9000000000005	0.961446	0.038554
50	A	2	coronal	coronal	coronal_coronal	2077.943	2077.9530000000004	0.003273	0.996727
