	son	tier	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	A	3	dorsal	coronal	dorsal_coronal	1201.5033333333333	1201.53	0.997049	0.002951
2	A	2	m	labial	m_labial	1207.7803333333334	1207.8036666666667	0.075513	0.924487
3	A	1	dorsal	coronal	dorsal_coronal	1201.45	1201.4766666666667	0.986415	0.013585
4	A	3	m	labial	m_labial	1207.8036666666667	1207.827	0.017764	0.982236
5	A	3	dorsal	coronal	dorsal_coronal	1203.4966666666667	1203.53	0.034647	0.965353
6	A	3	m	coronal	m_coronal	1203.2566666666667	1203.29	0.081676	0.918324
7	A	3	pause	labial	pause_labial	1214.982	1214.992	0.001815	0.998185
8	A	2	dorsal	coronal	dorsal_coronal	1203.4633333333334	1203.4966666666667	0.000876	0.999124
9	A	2	m	coronal	m_coronal	1203.2233333333334	1203.2566666666667	0.092445	0.907555
10	A	1	dorsal	coronal	dorsal_coronal	1203.43	1203.4633333333334	0.120321	0.879679
11	A	1	pause	labial	pause_labial	1214.962	1214.972	0.009063	0.990937
12	A	2	pause	labial	pause_labial	1214.972	1214.982	0.008249	0.991751
13	A	1	coronal	dorsal	coronal_dorsal	1197.61	1197.6466666666665	0.158608	0.841392
14	A	2	coronal	dorsal	coronal_dorsal	1197.6466666666665	1197.6833333333332	0.158608	0.841392
15	A	3	coronal	dorsal	coronal_dorsal	1197.6833333333332	1197.7199999999998	0.158608	0.841392
16	A	1	m	coronal	m_coronal	1197.95	1197.98	0.086017	0.913983
17	A	3	m	coronal	m_coronal	1198.01	1198.04	0.189343	0.810657
18	A	1	m	labial	m_labial	1207.757	1207.7803333333334	0.235108	0.764892
19	A	2	m	coronal	m_coronal	1197.98	1198.01	0.164961	0.835039
20	A	2	dorsal	coronal	dorsal_coronal	1201.4766666666667	1201.5033333333333	0.793746	0.206254
21	A	1	m	coronal	m_coronal	1203.19	1203.2233333333334	0.011690	0.988310
22	A	3	coronal	coronal	coronal_coronal	1242.7473333333332	1242.774	0.212536	0.787464
