	son	tier	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	A	1	coronal	dorsal	coronal_dorsal	1551.618	1551.638	0.158608	0.841392
2	A	3	coronal	dorsal	coronal_dorsal	1551.658	1551.6779999999999	0.158608	0.841392
3	A	3	coronal	dorsal	coronal_dorsal	1552.4746666666667	1552.498	0.097975	0.902025
4	A	1	pause	labial	pause_labial	1554.708	1554.718	0.001605	0.998395
5	A	3	dorsal	labial	dorsal_labial	1553.168	1553.1879999999999	0.158608	0.841392
6	A	2	coronal	dorsal	coronal_dorsal	1552.4513333333334	1552.4746666666667	0.198912	0.801088
7	A	1	coronal	dorsal	coronal_dorsal	1552.428	1552.4513333333334	0.918957	0.081043
8	A	2	coronal	dorsal	coronal_dorsal	1551.638	1551.658	0.158608	0.841392
9	A	1	dorsal	labial	dorsal_labial	1553.128	1553.148	0.158608	0.841392
10	A	2	dorsal	labial	dorsal_labial	1553.148	1553.168	0.158608	0.841392
11	A	2	coronal	coronal	coronal_coronal	1587.0913333333333	1587.1146666666666	0.019021	0.980979
12	A	1	dorsal	coronal	dorsal_coronal	1605.518	1605.538	0.158608	0.841392
13	A	3	dorsal	labial	dorsal_labial	1579.97	1579.99	0.158608	0.841392
14	A	2	pause	labial	pause_labial	1554.718	1554.728	0.001015	0.998985
15	A	3	coronal	coronal	coronal_coronal	1587.1146666666666	1587.138	0.045816	0.954184
16	A	1	pause	labial	pause_labial	1608.069	1608.1023333333333	0.876566	0.123434
17	A	3	dorsal	coronal	dorsal_coronal	1605.558	1605.578	0.158608	0.841392
18	A	3	pause	labial	pause_labial	1554.728	1554.738	0.004978	0.995022
19	A	2	pause	labial	pause_labial	1608.1023333333333	1608.1356666666666	0.976015	0.023985
20	A	2	dorsal	coronal	dorsal_coronal	1605.538	1605.558	0.158608	0.841392
21	A	2	coronal	pause	coronal_pause	1594.952	1595.002	0.044324	0.955676
22	A	1	dorsal	labial	dorsal_labial	1579.93	1579.95	0.158608	0.841392
23	A	3	coronal	pause	coronal_pause	1595.002	1595.052	0.012787	0.987214
24	A	1	coronal	coronal	coronal_coronal	1587.068	1587.0913333333333	0.001531	0.998469
