	son	tier	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	A	1	coronal	coronal	coronal_coronal	2105.475	2105.5016666666666	0.025272	0.974728
2	A	2	coronal	coronal	coronal_coronal	2105.5016666666666	2105.528333333333	0.011349	0.988651
3	A	2	coronal	labial	coronal_labial	2080.4236666666666	2080.440333333333	0.158608	0.841392
4	A	3	coronal	labial	coronal_labial	2080.440333333333	2080.4569999999994	0.158608	0.841392
5	A	2	coronal	labial	coronal_labial	2078.6226666666666	2078.6493333333333	0.002477	0.997523
6	A	3	coronal	labial	coronal_labial	2078.6493333333333	2078.676	0.000530	0.999470
7	A	1	coronal	labial	coronal_labial	2078.596	2078.6226666666666	0.064202	0.935798
8	A	1	coronal	labial	coronal_labial	2080.407	2080.4236666666666	0.158608	0.841392
9	A	3	coronal	coronal	coronal_coronal	2105.528333333333	2105.555	0.006040	0.993960
10	A	2	coronal	labial	coronal_labial	2121.427	2121.4370000000004	0.000548	0.999452
11	A	1	coronal	coronal	coronal_coronal	2125.367	2125.3903333333333	0.001290	0.998710
12	A	3	coronal	labial	coronal_labial	2121.4370000000004	2121.4470000000006	0.002161	0.997839
13	A	3	coronal	labial	coronal_labial	2120.9636666666665	2120.997	0.001356	0.998645
14	A	2	dorsal	coronal	dorsal_coronal	2115.916	2115.9460000000004	0.003300	0.996700
15	A	1	coronal	labial	coronal_labial	2120.897	2120.9303333333332	0.725191	0.274809
16	A	3	dorsal	coronal	dorsal_coronal	2115.019333333333	2115.066	0.054746	0.945254
17	A	2	dorsal	coronal	dorsal_coronal	2114.9726666666666	2115.019333333333	0.715854	0.284146
18	A	3	coronal	labial	coronal_labial	2116.866	2116.906	0.022359	0.977641
19	A	2	coronal	labial	coronal_labial	2116.826	2116.866	0.000402	0.999598
20	A	1	dorsal	coronal	dorsal_coronal	2120.617	2120.643666666667	0.040229	0.959771
21	A	3	dorsal	coronal	dorsal_coronal	2120.6703333333335	2120.697	0.006973	0.993027
22	A	1	dorsal	coronal	dorsal_coronal	2120.777	2120.8070000000002	0.051531	0.948469
23	A	3	dorsal	coronal	dorsal_coronal	2120.8370000000004	2120.8670000000006	0.011537	0.988463
24	A	2	dorsal	coronal	dorsal_coronal	2120.643666666667	2120.6703333333335	0.000417	0.999583
25	A	3	dorsal	coronal	dorsal_coronal	2115.9460000000004	2115.9760000000006	0.004196	0.995804
26	A	1	dorsal	coronal	dorsal_coronal	2115.886	2115.916	0.002449	0.997552
27	A	2	dorsal	coronal	dorsal_coronal	2120.8070000000002	2120.8370000000004	0.008845	0.991155
28	A	1	dorsal	coronal	dorsal_coronal	2114.926	2114.9726666666666	0.013679	0.986321
29	A	1	coronal	labial	coronal_labial	2116.786	2116.826	0.000092	0.999908
30	A	1	coronal	labial	coronal_labial	2121.417	2121.427	0.000703	0.999297
31	A	2	coronal	labial	coronal_labial	2120.9303333333332	2120.9636666666665	0.037497	0.962503
32	A	3	m	coronal	m_coronal	2126.907	2126.927	0.158608	0.841392
33	A	3	labial	coronal	labial_coronal	2139.058333333333	2139.0949999999993	0.158608	0.841392
34	A	1	coronal	coronal	coronal_coronal	2141.881	2141.891	0.006943	0.993057
35	A	1	m	coronal	m_coronal	2126.867	2126.887	0.158608	0.841392
36	A	2	coronal	coronal	coronal_coronal	2141.891	2141.9010000000003	0.005935	0.994065
37	A	1	dorsal	coronal	dorsal_coronal	2129.941	2129.9876666666664	0.001235	0.998765
38	A	3	coronal	coronal	coronal_coronal	2125.4136666666664	2125.4369999999994	0.264787	0.735213
39	A	2	coronal	coronal	coronal_coronal	2125.3903333333333	2125.4136666666664	0.004029	0.995971
40	A	1	labial	coronal	labial_coronal	2138.985	2139.0216666666665	0.158608	0.841392
41	A	2	labial	coronal	labial_coronal	2139.0216666666665	2139.058333333333	0.158608	0.841392
42	A	2	m	coronal	m_coronal	2126.887	2126.907	0.158608	0.841392
43	A	2	dorsal	coronal	dorsal_coronal	2129.9876666666664	2130.034333333333	0.000976	0.999025
44	A	3	dorsal	coronal	dorsal_coronal	2130.034333333333	2130.0809999999997	0.013419	0.986581
45	A	3	coronal	coronal	coronal_coronal	2141.9010000000003	2141.9110000000005	0.001966	0.998034
46	A	2	dorsal	pause	dorsal_pause	2154.231333333333	2154.2646666666665	0.408833	0.591167
47	A	2	dorsal	coronal	dorsal_coronal	2143.601	2143.6110000000003	0.009103	0.990897
48	A	3	coronal	dorsal	coronal_dorsal	2145.6643333333336	2145.7010000000005	0.158608	0.841392
49	A	2	coronal	dorsal	coronal_dorsal	2145.6276666666668	2145.6643333333336	0.158608	0.841392
50	A	1	dorsal	pause	dorsal_pause	2154.198	2154.231333333333	0.973274	0.026726
51	A	1	coronal	coronal	coronal_coronal	2155.078	2155.1046666666666	0.012898	0.987102
52	A	1	dorsal	coronal	dorsal_coronal	2143.591	2143.601	0.113259	0.886741
53	A	1	coronal	dorsal	coronal_dorsal	2145.591	2145.6276666666668	0.158608	0.841392
54	A	3	dorsal	coronal	dorsal_coronal	2143.6110000000003	2143.6210000000005	0.001023	0.998977
55	A	3	coronal	coronal	coronal_coronal	2155.1313333333333	2155.158	0.024317	0.975683
56	A	3	dorsal	pause	dorsal_pause	2154.2646666666665	2154.298	0.384611	0.615389
57	A	2	coronal	coronal	coronal_coronal	2155.1046666666666	2155.1313333333333	0.028477	0.971523
58	A	2	dorsal	pause	dorsal_pause	2190.013	2190.0229999999997	0.001413	0.998587
59	A	1	coronal	dorsal	coronal_dorsal	2188.993	2189.013	0.158608	0.841392
60	A	3	dorsal	coronal	dorsal_coronal	2179.134	2179.154	0.158608	0.841392
61	A	3	m	dorsal	m_dorsal	2179.974	2179.994	0.158608	0.841392
62	A	2	coronal	coronal	coronal_coronal	2162.0666666666666	2162.103333333333	0.158608	0.841392
63	A	1	coronal	coronal	coronal_coronal	2162.03	2162.0666666666666	0.158608	0.841392
64	A	1	dorsal	coronal	dorsal_coronal	2179.094	2179.114	0.158608	0.841392
65	A	3	coronal	coronal	coronal_coronal	2162.103333333333	2162.1399999999994	0.158608	0.841392
66	A	2	dorsal	coronal	dorsal_coronal	2179.114	2179.134	0.158608	0.841392
67	A	3	dorsal	pause	dorsal_pause	2190.0229999999997	2190.0329999999994	0.001206	0.998794
68	A	3	coronal	dorsal	coronal_dorsal	2189.033	2189.053	0.158608	0.841392
69	A	2	coronal	dorsal	coronal_dorsal	2189.013	2189.033	0.158608	0.841392
70	A	2	m	dorsal	m_dorsal	2179.954	2179.974	0.158608	0.841392
71	A	1	dorsal	pause	dorsal_pause	2190.003	2190.013	0.006547	0.993453
72	A	1	m	dorsal	m_dorsal	2179.934	2179.954	0.158608	0.841392
73	A	2	dorsal	m	dorsal_m	2220.398	2220.4080000000004	0.014380	0.985620
74	A	1	coronal	pause	coronal_pause	2219.388	2219.4313333333334	0.727772	0.272228
75	A	1	dorsal	m	dorsal_m	2220.388	2220.398	0.048659	0.951341
76	A	3	dorsal	m	dorsal_m	2220.4080000000004	2220.4180000000006	0.017532	0.982468
77	A	2	coronal	pause	coronal_pause	2219.4313333333334	2219.474666666667	0.501643	0.498356
78	A	3	coronal	pause	coronal_pause	2219.474666666667	2219.5180000000005	0.228159	0.771841
79	A	2	coronal	coronal	coronal_coronal	2261.9946666666665	2262.041333333333	0.009258	0.990742
80	A	3	dorsal	coronal	dorsal_coronal	2270.0136666666663	2270.0369999999994	0.000386	0.999614
81	A	1	coronal	coronal	coronal_coronal	2261.948	2261.9946666666665	0.952019	0.047981
82	A	1	dorsal	coronal	dorsal_coronal	2269.967	2269.990333333333	0.056538	0.943462
