	son	tier	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	A	3	m	coronal	m_coronal	1697.6496666666667	1697.673	0.283165	0.716834
2	A	1	m	coronal	m_coronal	1697.603	1697.6263333333334	0.001946	0.998055
3	A	3	coronal	coronal	coronal_coronal	1721.3053333333332	1721.3319999999999	0.057228	0.942772
4	A	1	labial	coronal	labial_coronal	1697.983	1698.0196666666666	0.158608	0.841392
5	A	2	m	coronal	m_coronal	1697.6263333333334	1697.6496666666667	0.115363	0.884637
6	A	2	coronal	coronal	coronal_coronal	1750.6383333333333	1750.6516666666666	0.158608	0.841392
7	A	1	dorsal	coronal	dorsal_coronal	1742.214	1742.2606666666666	0.678291	0.321709
8	A	1	coronal	coronal	coronal_coronal	1721.252	1721.2786666666666	0.572250	0.427750
9	A	1	coronal	coronal	coronal_coronal	1750.625	1750.6383333333333	0.158608	0.841392
10	A	3	dorsal	coronal	dorsal_coronal	1742.3073333333332	1742.3539999999998	0.132575	0.867425
11	A	3	coronal	coronal	coronal_coronal	1750.6516666666666	1750.665	0.158608	0.841392
12	A	2	coronal	coronal	coronal_coronal	1721.2786666666666	1721.3053333333332	0.747910	0.252090
13	A	3	labial	coronal	labial_coronal	1698.0563333333332	1698.0929999999998	0.158608	0.841392
14	A	2	labial	coronal	labial_coronal	1698.0196666666666	1698.0563333333332	0.158608	0.841392
15	A	3	dorsal	labial	dorsal_labial	1751.965	1751.985	0.158608	0.841392
16	A	1	dorsal	labial	dorsal_labial	1751.925	1751.945	0.158608	0.841392
17	A	2	dorsal	labial	dorsal_labial	1751.945	1751.965	0.158608	0.841392
18	A	2	dorsal	coronal	dorsal_coronal	1742.2606666666666	1742.3073333333332	0.427761	0.572239
19	A	3	dorsal	coronal	dorsal_coronal	1764.055	1764.075	0.158608	0.841392
20	A	1	labial	coronal	labial_coronal	1763.835	1763.8516666666667	0.158608	0.841392
21	A	2	dorsal	coronal	dorsal_coronal	1759.6616666666666	1759.6883333333333	0.123474	0.876526
22	A	2	dorsal	coronal	dorsal_coronal	1769.298	1769.328	0.005883	0.994117
23	A	1	dorsal	coronal	dorsal_coronal	1759.635	1759.6616666666666	0.098767	0.901233
24	A	1	m	coronal	m_coronal	1774.516	1774.5293333333334	0.158608	0.841392
25	A	3	coronal	labial	coronal_labial	1752.6416666666667	1752.685	0.000516	0.999484
26	A	1	labial	coronal	labial_coronal	1763.025	1763.0516666666667	0.100316	0.899684
27	A	1	coronal	m	coronal_m	1775.086	1775.1093333333333	0.005104	0.994896
28	A	3	labial	coronal	labial_coronal	1763.8683333333333	1763.885	0.158608	0.841392
29	A	3	coronal	coronal	coronal_coronal	1752.4816666666666	1752.5049999999999	0.356428	0.643572
30	A	2	labial	coronal	labial_coronal	1763.8516666666667	1763.8683333333333	0.158608	0.841392
31	A	1	coronal	labial	coronal_labial	1752.555	1752.5983333333334	0.372222	0.627778
32	A	2	m	coronal	m_coronal	1774.5293333333334	1774.5426666666667	0.158608	0.841392
33	A	3	dorsal	coronal	dorsal_coronal	1759.6883333333333	1759.715	0.034430	0.965570
34	A	1	coronal	coronal	coronal_coronal	1752.435	1752.4583333333333	0.325469	0.674531
35	A	3	m	coronal	m_coronal	1774.5426666666667	1774.556	0.158608	0.841392
36	A	3	dorsal	coronal	dorsal_coronal	1769.328	1769.358	0.176794	0.823206
37	A	1	dorsal	coronal	dorsal_coronal	1769.268	1769.298	0.768894	0.231106
38	A	1	dorsal	coronal	dorsal_coronal	1776.506	1776.526	0.158608	0.841392
39	A	2	coronal	coronal	coronal_coronal	1752.4583333333333	1752.4816666666666	0.099860	0.900140
40	A	2	coronal	m	coronal_m	1775.1093333333333	1775.1326666666666	0.296378	0.703622
41	A	2	dorsal	coronal	dorsal_coronal	1776.526	1776.546	0.158608	0.841392
42	A	1	dorsal	coronal	dorsal_coronal	1764.015	1764.035	0.158608	0.841392
43	A	3	labial	coronal	labial_coronal	1763.0783333333334	1763.105	0.002358	0.997642
44	A	2	coronal	labial	coronal_labial	1752.5983333333334	1752.6416666666667	0.117079	0.882921
45	A	2	labial	coronal	labial_coronal	1763.0516666666667	1763.0783333333334	0.036381	0.963619
46	A	2	dorsal	coronal	dorsal_coronal	1764.035	1764.055	0.158608	0.841392
47	A	3	coronal	m	coronal_m	1775.1326666666666	1775.156	0.054175	0.945825
48	A	3	n	dorsal	n_dorsal	1817.789	1817.829	0.000182	0.999818
49	A	3	coronal	labial	coronal_labial	1818.5923333333333	1818.629	0.158608	0.841392
50	A	1	coronal	coronal	coronal_coronal	1797.355	1797.365	0.002096	0.997904
51	A	1	coronal	coronal	coronal_coronal	1800.092	1800.1153333333334	0.996603	0.003397
52	A	2	dorsal	m	dorsal_m	1800.9486666666667	1800.9653333333333	0.158608	0.841392
53	A	1	n	dorsal	n_dorsal	1817.709	1817.749	0.826151	0.173849
54	A	2	dorsal	m	dorsal_m	1793.7883333333334	1793.8116666666667	0.990739	0.009261
55	A	2	coronal	dorsal	coronal_dorsal	1814.6023333333333	1814.6356666666666	0.069942	0.930058
56	A	3	dorsal	coronal	dorsal_coronal	1776.546	1776.566	0.158608	0.841392
57	A	2	coronal	labial	coronal_labial	1818.5556666666666	1818.5923333333333	0.158608	0.841392
58	A	3	coronal	coronal	coronal_coronal	1800.1386666666667	1800.162	0.377983	0.622017
59	A	3	m	coronal	m_coronal	1814.0556666666666	1814.079	0.751835	0.248165
60	A	3	dorsal	m	dorsal_m	1800.9653333333333	1800.982	0.158608	0.841392
61	A	1	m	coronal	m_coronal	1814.009	1814.0323333333333	0.001191	0.998809
62	A	1	coronal	dorsal	coronal_dorsal	1814.569	1814.6023333333333	0.692280	0.307720
63	A	1	coronal	labial	coronal_labial	1818.519	1818.5556666666666	0.158608	0.841392
64	A	2	m	coronal	m_coronal	1814.0323333333333	1814.0556666666666	0.015054	0.984946
65	A	2	n	dorsal	n_dorsal	1817.749	1817.789	0.000934	0.999066
66	A	1	dorsal	m	dorsal_m	1793.765	1793.7883333333334	0.999662	0.000338
67	A	2	coronal	coronal	coronal_coronal	1797.365	1797.375	0.011446	0.988554
68	A	3	dorsal	m	dorsal_m	1793.8116666666667	1793.835	0.996082	0.003918
69	A	2	dorsal	dorsal	dorsal_dorsal	1777.993	1778.003	0.002687	0.997313
70	A	3	coronal	dorsal	coronal_dorsal	1814.6356666666666	1814.6689999999999	0.003525	0.996475
71	A	3	dorsal	dorsal	dorsal_dorsal	1778.003	1778.013	0.011242	0.988758
72	A	1	dorsal	m	dorsal_m	1800.932	1800.9486666666667	0.158608	0.841392
73	A	1	coronal	pause	coronal_pause	1820.449	1820.4656666666667	0.158608	0.841392
74	A	3	coronal	coronal	coronal_coronal	1797.375	1797.385	0.001271	0.998729
