	son	tier	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	A	2	dorsal	coronal	dorsal_coronal	1494.699	1494.709	0.000678	0.999322
2	A	1	dorsal	coronal	dorsal_coronal	1494.689	1494.699	0.001281	0.998719
3	A	3	dorsal	coronal	dorsal_coronal	1494.709	1494.719	0.002558	0.997442
4	A	3	dorsal	coronal	dorsal_coronal	1517.4703333333332	1517.4869999999999	0.158608	0.841392
5	A	3	coronal	coronal	coronal_coronal	1526.423	1526.443	0.158608	0.841392
6	A	1	n	coronal	n_coronal	1539.867	1539.897	0.028485	0.971515
7	A	3	coronal	dorsal	coronal_dorsal	1517.2503333333334	1517.267	0.158608	0.841392
8	A	3	coronal	labial	coronal_labial	1514.3236666666667	1514.347	0.680451	0.319549
9	A	2	coronal	dorsal	coronal_dorsal	1517.2336666666667	1517.2503333333334	0.158608	0.841392
10	A	1	dorsal	coronal	dorsal_coronal	1517.437	1517.4536666666665	0.158608	0.841392
11	A	2	pause	labial	pause_labial	1526.033	1526.043	0.004349	0.995651
12	A	1	dorsal	coronal	dorsal_coronal	1518.177	1518.197	0.158608	0.841392
13	A	2	dorsal	coronal	dorsal_coronal	1517.4536666666665	1517.4703333333332	0.158608	0.841392
14	A	3	n	coronal	n_coronal	1539.927	1539.9569999999999	0.078492	0.921508
15	A	1	pause	labial	pause_labial	1526.023	1526.033	0.001445	0.998555
16	A	2	coronal	labial	coronal_labial	1514.3003333333334	1514.3236666666667	0.603487	0.396513
17	A	2	n	coronal	n_coronal	1539.897	1539.927	0.011795	0.988205
18	A	1	coronal	labial	coronal_labial	1514.277	1514.3003333333334	0.981347	0.018653
19	A	3	pause	labial	pause_labial	1526.043	1526.0529999999999	0.003460	0.996540
20	A	2	coronal	coronal	coronal_coronal	1526.403	1526.423	0.158608	0.841392
21	A	3	dorsal	coronal	dorsal_coronal	1518.2169999999999	1518.2369999999999	0.158608	0.841392
22	A	1	coronal	dorsal	coronal_dorsal	1517.217	1517.2336666666667	0.158608	0.841392
23	A	1	coronal	coronal	coronal_coronal	1526.383	1526.403	0.158608	0.841392
24	A	2	dorsal	coronal	dorsal_coronal	1518.197	1518.2169999999999	0.158608	0.841392
25	A	1	n	coronal	n_coronal	1565.371	1565.3976666666667	0.007321	0.992679
26	A	2	coronal	dorsal	coronal_dorsal	1553.532	1553.542	0.000804	0.999196
27	A	2	n	coronal	n_coronal	1565.3976666666667	1565.4243333333334	0.007049	0.992951
28	A	3	n	coronal	n_coronal	1565.4243333333334	1565.451	0.012008	0.987992
29	A	1	dorsal	m	dorsal_m	1563.551	1563.561	0.002786	0.997214
30	A	1	coronal	dorsal	coronal_dorsal	1559.939	1559.949	0.000100	0.999900
31	A	3	coronal	dorsal	coronal_dorsal	1553.542	1553.552	0.003808	0.996192
32	A	1	coronal	dorsal	coronal_dorsal	1553.522	1553.532	0.006048	0.993952
33	A	3	dorsal	m	dorsal_m	1563.571	1563.581	0.001651	0.998349
34	A	2	coronal	dorsal	coronal_dorsal	1559.949	1559.959	0.004335	0.995665
35	A	3	coronal	dorsal	coronal_dorsal	1559.959	1559.969	0.001537	0.998463
36	A	2	dorsal	m	dorsal_m	1563.561	1563.571	0.004074	0.995926
37	A	3	dorsal	coronal	dorsal_coronal	1591.139	1591.149	0.003668	0.996332
38	A	2	coronal	coronal	coronal_coronal	1591.379	1591.389	0.004636	0.995364
39	A	3	labial	coronal	labial_coronal	1566.9676666666667	1566.991	0.066682	0.933318
40	A	2	coronal	coronal	coronal_coronal	1567.0976666666666	1567.1243333333332	0.018865	0.981135
41	A	3	m	pause	m_pause	1581.8276666666666	1581.8509999999999	0.944782	0.055218
42	A	2	dorsal	coronal	dorsal_coronal	1591.129	1591.139	0.033063	0.966937
43	A	1	labial	coronal	labial_coronal	1566.921	1566.9443333333334	0.075955	0.924046
44	A	1	coronal	coronal	coronal_coronal	1591.369	1591.379	0.010771	0.989229
45	A	3	coronal	coronal	coronal_coronal	1591.389	1591.399	0.002626	0.997374
46	A	2	labial	coronal	labial_coronal	1566.9443333333334	1566.9676666666667	0.075685	0.924315
47	A	2	m	pause	m_pause	1581.8043333333333	1581.8276666666666	0.540534	0.459466
48	A	1	coronal	dorsal	coronal_dorsal	1566.131	1566.141	0.004657	0.995343
49	A	1	m	pause	m_pause	1581.781	1581.8043333333333	0.356524	0.643476
50	A	1	coronal	coronal	coronal_coronal	1567.071	1567.0976666666666	0.001780	0.998220
51	A	1	coronal	labial	coronal_labial	1582.601	1582.621	0.158608	0.841392
52	A	3	coronal	dorsal	coronal_dorsal	1566.151	1566.161	0.024927	0.975073
53	A	3	coronal	coronal	coronal_coronal	1567.1243333333332	1567.1509999999998	0.002582	0.997418
54	A	1	dorsal	coronal	dorsal_coronal	1591.119	1591.129	0.008892	0.991108
55	A	1	coronal	dorsal	coronal_dorsal	1595.779	1595.7956666666666	0.158608	0.841392
56	A	2	coronal	labial	coronal_labial	1582.621	1582.641	0.158608	0.841392
57	A	3	coronal	labial	coronal_labial	1582.641	1582.661	0.158608	0.841392
58	A	2	coronal	dorsal	coronal_dorsal	1566.141	1566.151	0.003914	0.996086
59	A	3	pause	labial	pause_labial	1607.3366666666666	1607.3799999999999	0.999994	0.000006
60	A	2	labial	coronal	labial_coronal	1622.6303333333333	1622.6536666666666	0.167575	0.832425
61	A	3	coronal	dorsal	coronal_dorsal	1611.33	1611.3799999999999	0.014105	0.985895
62	A	1	coronal	dorsal	coronal_dorsal	1611.23	1611.28	0.883002	0.116998
63	A	3	m	coronal	m_coronal	1611.0333333333333	1611.08	0.034618	0.965382
64	A	3	pause	labial	pause_labial	1604.12	1604.1399999999999	0.158608	0.841392
65	A	3	coronal	dorsal	coronal_dorsal	1602.77	1602.78	0.003953	0.996047
66	A	1	dorsal	coronal	dorsal_coronal	1603.43	1603.4766666666667	0.001068	0.998932
67	A	2	coronal	dorsal	coronal_dorsal	1611.28	1611.33	0.142668	0.857332
68	A	1	m	coronal	m_coronal	1610.94	1610.9866666666667	0.006574	0.993426
69	A	3	coronal	coronal	coronal_coronal	1598.4723333333334	1598.489	0.158608	0.841392
70	A	2	dorsal	coronal	dorsal_coronal	1598.1856666666665	1598.2223333333332	0.158608	0.841392
71	A	2	coronal	dorsal	coronal_dorsal	1595.7956666666666	1595.8123333333333	0.158608	0.841392
72	A	1	labial	coronal	labial_coronal	1622.607	1622.6303333333333	0.365196	0.634804
73	A	2	coronal	coronal	coronal_coronal	1598.4556666666667	1598.4723333333334	0.158608	0.841392
74	A	1	dorsal	coronal	dorsal_coronal	1598.149	1598.1856666666665	0.158608	0.841392
75	A	3	dorsal	coronal	dorsal_coronal	1598.2223333333332	1598.2589999999998	0.158608	0.841392
76	A	1	labial	coronal	labial_coronal	1616.026	1616.0526666666667	0.151681	0.848319
77	A	2	coronal	dorsal	coronal_dorsal	1602.76	1602.77	0.004504	0.995496
78	A	2	labial	coronal	labial_coronal	1616.0526666666667	1616.0793333333334	0.000924	0.999076
79	A	3	labial	coronal	labial_coronal	1616.0793333333334	1616.106	0.380582	0.619418
80	A	2	pause	labial	pause_labial	1607.2933333333333	1607.3366666666666	0.999851	0.000149
81	A	2	m	coronal	m_coronal	1610.9866666666667	1611.0333333333333	0.000236	0.999764
