	son	tier	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	A	2	pause	labial	pause_labial	1364.2513333333334	1364.2646666666667	0.158608	0.841392
2	A	2	coronal	labial	coronal_labial	1360.6023333333333	1360.6256666666666	0.830755	0.169245
3	A	3	pause	labial	pause_labial	1364.2646666666667	1364.278	0.158608	0.841392
4	A	3	coronal	labial	coronal_labial	1360.6256666666666	1360.649	0.999949	0.000051
5	A	1	coronal	labial	coronal_labial	1360.579	1360.6023333333333	0.379593	0.620407
6	A	1	pause	labial	pause_labial	1364.238	1364.2513333333334	0.158608	0.841392
7	A	1	m	coronal	m_coronal	1379.875	1379.8983333333333	0.761799	0.238201
8	A	1	dorsal	coronal	dorsal_coronal	1373.364	1373.394	0.973798	0.026202
9	A	3	coronal	m	coronal_m	1373.924	1373.954	0.349793	0.650207
10	A	3	dorsal	coronal	dorsal_coronal	1373.424	1373.454	0.000737	0.999263
11	A	3	m	coronal	m_coronal	1379.9216666666666	1379.945	0.253142	0.746858
12	A	2	dorsal	coronal	dorsal_coronal	1373.394	1373.424	0.061396	0.938604
13	A	2	dorsal	coronal	dorsal_coronal	1379.635	1379.645	0.001034	0.998966
14	A	2	m	coronal	m_coronal	1379.8983333333333	1379.9216666666666	0.008319	0.991682
15	A	3	coronal	labial	coronal_labial	1367.7306666666666	1367.7839999999999	0.121836	0.878164
16	A	1	dorsal	coronal	dorsal_coronal	1379.625	1379.635	0.002459	0.997541
17	A	3	dorsal	coronal	dorsal_coronal	1379.645	1379.655	0.003754	0.996246
18	A	1	coronal	labial	coronal_labial	1367.624	1367.6773333333333	0.783176	0.216824
19	A	1	coronal	labial	coronal_labial	1403.74	1403.7633333333333	0.088934	0.911066
20	A	3	coronal	dorsal	coronal_dorsal	1374.5806666666665	1374.6139999999998	0.085699	0.914301
21	A	2	coronal	m	coronal_m	1373.894	1373.924	0.926701	0.073299
22	A	1	coronal	dorsal	coronal_dorsal	1374.514	1374.5473333333332	0.070476	0.929524
23	A	2	coronal	dorsal	coronal_dorsal	1374.5473333333332	1374.5806666666665	0.113764	0.886236
24	A	2	coronal	labial	coronal_labial	1403.7633333333333	1403.7866666666666	0.010064	0.989936
25	A	1	coronal	m	coronal_m	1373.864	1373.894	0.865472	0.134528
26	A	2	coronal	labial	coronal_labial	1367.6773333333333	1367.7306666666666	0.978583	0.021417
27	A	3	dorsal	pause	dorsal_pause	1416.744	1416.774	0.025093	0.974907
28	A	1	coronal	labial	coronal_labial	1407.465	1407.485	0.158608	0.841392
29	A	2	m	pause	m_pause	1408.0216666666665	1408.0883333333331	0.006148	0.993852
30	A	3	coronal	labial	coronal_labial	1403.7866666666666	1403.81	0.820117	0.179883
31	A	3	coronal	labial	coronal_labial	1429.743	1429.793	0.238956	0.761044
32	A	2	dorsal	dorsal	dorsal_dorsal	1466.4676666666667	1466.5043333333333	0.158608	0.841392
33	A	3	m	coronal	m_coronal	1453.019	1453.049	0.786091	0.213909
34	A	2	m	coronal	m_coronal	1452.989	1453.019	0.472291	0.527709
35	A	1	m	pause	m_pause	1407.955	1408.0216666666665	0.494603	0.505397
36	A	1	coronal	labial	coronal_labial	1429.643	1429.693	0.212241	0.787759
37	A	2	m	pause	m_pause	1430.5963333333332	1430.6596666666665	0.013144	0.986856
38	A	1	m	pause	m_pause	1430.533	1430.5963333333332	0.765587	0.234413
39	A	2	coronal	labial	coronal_labial	1429.693	1429.743	0.000214	0.999785
40	A	3	coronal	labial	coronal_labial	1407.5049999999999	1407.5249999999999	0.158608	0.841392
41	A	2	dorsal	pause	dorsal_pause	1416.714	1416.744	0.008301	0.991699
42	A	1	m	coronal	m_coronal	1452.959	1452.989	0.997916	0.002084
43	A	3	m	pause	m_pause	1408.0883333333331	1408.1549999999997	0.214798	0.785202
44	A	2	coronal	labial	coronal_labial	1407.485	1407.5049999999999	0.158608	0.841392
45	A	1	dorsal	pause	dorsal_pause	1416.684	1416.714	0.023188	0.976812
46	A	3	m	pause	m_pause	1430.6596666666665	1430.7229999999997	0.004097	0.995903
47	A	1	dorsal	dorsal	dorsal_dorsal	1466.431	1466.4676666666667	0.158608	0.841392
48	A	3	m	coronal	m_coronal	1488.2326666666665	1488.2659999999998	0.005664	0.994335
49	A	2	dorsal	coronal	dorsal_coronal	1476.0526666666667	1476.0793333333334	0.124314	0.875686
50	A	3	dorsal	coronal	dorsal_coronal	1476.0793333333334	1476.106	0.038260	0.961740
51	A	2	m	coronal	m_coronal	1488.1993333333332	1488.2326666666665	0.713836	0.286165
52	A	3	dorsal	dorsal	dorsal_dorsal	1466.5043333333333	1466.541	0.158608	0.841392
53	A	2	labial	coronal	labial_coronal	1494.5856666666666	1494.6023333333333	0.158608	0.841392
54	A	3	m	pause	m_pause	1496.389	1496.4089999999999	0.158608	0.841392
55	A	1	labial	coronal	labial_coronal	1494.569	1494.5856666666666	0.158608	0.841392
56	A	2	dorsal	coronal	dorsal_coronal	1496.8223333333333	1496.8556666666666	0.825882	0.174118
57	A	3	m	coronal	m_coronal	1489.1626666666666	1489.206	0.029680	0.970320
58	A	2	m	coronal	m_coronal	1489.1193333333333	1489.1626666666666	0.002039	0.997961
59	A	3	dorsal	coronal	dorsal_coronal	1467.7076666666667	1467.731	0.741465	0.258535
60	A	1	dorsal	coronal	dorsal_coronal	1476.026	1476.0526666666667	0.004564	0.995436
61	A	2	dorsal	coronal	dorsal_coronal	1467.6843333333334	1467.7076666666667	0.044867	0.955133
62	A	1	m	coronal	m_coronal	1489.076	1489.1193333333333	0.022384	0.977616
63	A	1	dorsal	coronal	dorsal_coronal	1467.661	1467.6843333333334	0.005649	0.994351
64	A	1	dorsal	coronal	dorsal_coronal	1496.789	1496.8223333333333	0.055938	0.944062
65	A	2	m	pause	m_pause	1496.369	1496.389	0.158608	0.841392
66	A	3	labial	coronal	labial_coronal	1494.6023333333333	1494.619	0.158608	0.841392
67	A	1	m	pause	m_pause	1496.349	1496.369	0.158608	0.841392
68	A	1	m	coronal	m_coronal	1488.166	1488.1993333333332	0.940418	0.059582
69	A	3	dorsal	coronal	dorsal_coronal	1496.8556666666666	1496.889	0.000182	0.999818
70	A	1	dorsal	coronal	dorsal_coronal	1507.622	1507.6386666666667	0.158608	0.841392
71	A	2	m	pause	m_pause	1526.9189999999999	1526.9789999999998	0.404317	0.595683
72	A	3	coronal	coronal	coronal_coronal	1509.562	1509.5819999999999	0.158608	0.841392
73	A	1	dorsal	coronal	dorsal_coronal	1526.719	1526.729	0.015999	0.984001
74	A	1	m	pause	m_pause	1526.859	1526.9189999999999	0.006273	0.993727
75	A	2	coronal	coronal	coronal_coronal	1509.542	1509.562	0.158608	0.841392
76	A	1	n	coronal	n_coronal	1534.935	1534.9683333333332	0.994890	0.005110
77	A	3	dorsal	coronal	dorsal_coronal	1508.4253333333334	1508.442	0.158608	0.841392
78	A	2	dorsal	coronal	dorsal_coronal	1508.4086666666667	1508.4253333333334	0.158608	0.841392
79	A	1	dorsal	coronal	dorsal_coronal	1508.392	1508.4086666666667	0.158608	0.841392
80	A	1	coronal	coronal	coronal_coronal	1509.522	1509.542	0.158608	0.841392
81	A	3	m	coronal	m_coronal	1530.3416666666667	1530.365	0.401743	0.598257
82	A	3	dorsal	coronal	dorsal_coronal	1526.739	1526.749	0.002279	0.997721
83	A	2	dorsal	coronal	dorsal_coronal	1507.6386666666667	1507.6553333333334	0.158608	0.841392
84	A	2	m	coronal	m_coronal	1530.3183333333334	1530.3416666666667	0.010099	0.989901
85	A	2	dorsal	coronal	dorsal_coronal	1526.729	1526.739	0.008288	0.991711
86	A	3	dorsal	coronal	dorsal_coronal	1507.6553333333334	1507.672	0.158608	0.841392
87	A	3	m	pause	m_pause	1526.9789999999998	1527.0389999999998	0.007312	0.992688
88	A	1	m	coronal	m_coronal	1530.295	1530.3183333333334	0.356861	0.643139
89	A	1	coronal	coronal	coronal_coronal	1548.735	1548.7583333333332	0.926892	0.073108
90	A	2	n	coronal	n_coronal	1534.9683333333332	1535.0016666666666	0.011772	0.988228
91	A	2	coronal	labial	coronal_labial	1553.3916666666667	1553.4183333333333	0.037701	0.962299
92	A	2	coronal	labial	coronal_labial	1557.5033333333333	1557.5366666666666	0.177999	0.822001
93	A	3	n	coronal	n_coronal	1535.0016666666666	1535.0349999999999	0.011927	0.988073
94	A	1	pause	labial	pause_labial	1536.985	1536.9983333333332	0.158608	0.841392
95	A	2	dorsal	n	dorsal_n	1571.4113333333332	1571.4346666666665	0.998291	0.001709
96	A	1	coronal	coronal	coronal_coronal	1577.369	1577.4089999999999	0.071504	0.928496
97	A	1	coronal	labial	coronal_labial	1560.198	1560.2246666666667	0.962799	0.037200
98	A	1	coronal	labial	coronal_labial	1553.365	1553.3916666666667	0.145911	0.854089
99	A	3	coronal	coronal	coronal_coronal	1548.7816666666665	1548.8049999999998	0.972363	0.027637
100	A	1	dorsal	n	dorsal_n	1571.388	1571.4113333333332	0.994652	0.005348
101	A	2	pause	labial	pause_labial	1536.9983333333332	1537.0116666666665	0.158608	0.841392
102	A	3	dorsal	n	dorsal_n	1571.4346666666665	1571.4579999999999	0.985949	0.014051
103	A	2	coronal	coronal	coronal_coronal	1548.7583333333332	1548.7816666666665	0.478306	0.521694
104	A	3	pause	labial	pause_labial	1537.0116666666665	1537.0249999999999	0.158608	0.841392
105	A	2	coronal	labial	coronal_labial	1560.2246666666667	1560.2513333333334	0.853585	0.146415
106	A	3	coronal	labial	coronal_labial	1557.5366666666666	1557.57	0.537236	0.462764
107	A	1	coronal	labial	coronal_labial	1557.47	1557.5033333333333	0.722276	0.277724
108	A	3	coronal	labial	coronal_labial	1560.2513333333334	1560.278	0.515103	0.484897
109	A	3	coronal	labial	coronal_labial	1553.4183333333333	1553.445	0.219129	0.780871
110	A	3	coronal	m	coronal_m	1578.7923333333333	1578.809	0.158608	0.841392
