	son	tier	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	A	3	pause	coronal	pause_coronal	1621.8426666666667	1621.856	0.158608	0.841392
2	A	2	dorsal	dorsal	dorsal_dorsal	1633.0076666666666	1633.0343333333333	0.301166	0.698834
3	A	3	dorsal	dorsal	dorsal_dorsal	1633.0343333333333	1633.061	0.988439	0.011561
4	A	3	m	pause	m_pause	1629.0526666666667	1629.086	0.032970	0.967030
5	A	1	pause	coronal	pause_coronal	1621.816	1621.8293333333334	0.158608	0.841392
6	A	2	m	pause	m_pause	1629.0193333333334	1629.0526666666667	0.018333	0.981668
7	A	2	m	labial	m_labial	1631.751	1631.781	0.307013	0.692987
8	A	2	m	coronal	m_coronal	1619.3193333333334	1619.3426666666667	0.009859	0.990141
9	A	2	labial	pause	labial_pause	1634.481	1634.491	0.000345	0.999655
10	A	3	pause	labial	pause_labial	1627.166	1627.186	0.158608	0.841392
11	A	2	pause	coronal	pause_coronal	1621.8293333333334	1621.8426666666667	0.158608	0.841392
12	A	3	m	coronal	m_coronal	1619.3426666666667	1619.366	0.041492	0.958508
13	A	1	m	pause	m_pause	1628.986	1629.0193333333334	0.322259	0.677741
14	A	1	labial	pause	labial_pause	1634.471	1634.481	0.001299	0.998701
15	A	1	dorsal	dorsal	dorsal_dorsal	1632.981	1633.0076666666666	0.167189	0.832811
16	A	1	m	coronal	m_coronal	1619.296	1619.3193333333334	0.052533	0.947467
17	A	1	pause	labial	pause_labial	1627.126	1627.146	0.158608	0.841392
18	A	1	m	labial	m_labial	1631.721	1631.751	0.646814	0.353186
19	A	2	pause	labial	pause_labial	1627.146	1627.166	0.158608	0.841392
20	A	3	m	labial	m_labial	1631.781	1631.811	0.375963	0.624037
21	A	2	m	pause	m_pause	1654.5446666666667	1654.5913333333333	0.013934	0.986066
22	A	2	coronal	pause	coronal_pause	1650.8646666666666	1650.8913333333333	0.039141	0.960859
23	A	2	pause	dorsal	pause_dorsal	1636.432	1636.462	0.002684	0.997316
24	A	3	coronal	labial	coronal_labial	1676.866	1676.876	0.016812	0.983188
25	A	1	coronal	dorsal	coronal_dorsal	1677.456	1677.4759999999999	0.158608	0.841392
26	A	1	coronal	pause	coronal_pause	1650.838	1650.8646666666666	0.636244	0.363756
27	A	3	coronal	dorsal	coronal_dorsal	1677.4959999999999	1677.5159999999998	0.158608	0.841392
28	A	2	m	dorsal	m_dorsal	1640.6503333333333	1640.6736666666666	0.160723	0.839277
29	A	3	labial	pause	labial_pause	1634.491	1634.501	0.005377	0.994623
30	A	2	coronal	pause	coronal_pause	1635.661	1635.681	0.158608	0.841392
31	A	1	m	pause	m_pause	1654.498	1654.5446666666667	0.516331	0.483669
32	A	1	m	dorsal	m_dorsal	1640.627	1640.6503333333333	0.031303	0.968697
33	A	3	m	pause	m_pause	1654.5913333333333	1654.638	0.000741	0.999259
34	A	3	coronal	pause	coronal_pause	1635.681	1635.701	0.158608	0.841392
35	A	3	coronal	coronal	coronal_coronal	1658.7069999999999	1658.7169999999999	0.002419	0.997581
36	A	3	m	dorsal	m_dorsal	1640.6736666666666	1640.697	0.045430	0.954570
37	A	1	coronal	coronal	coronal_coronal	1726.271	1726.291	0.158608	0.841392
38	A	2	coronal	labial	coronal_labial	1676.856	1676.866	0.010753	0.989247
39	A	1	coronal	pause	coronal_pause	1635.641	1635.661	0.158608	0.841392
40	A	1	coronal	coronal	coronal_coronal	1658.687	1658.697	0.004656	0.995344
41	A	1	dorsal	dorsal	dorsal_dorsal	1643.237	1643.277	0.002301	0.997699
42	A	1	pause	dorsal	pause_dorsal	1636.402	1636.432	0.079994	0.920005
43	A	2	dorsal	dorsal	dorsal_dorsal	1643.277	1643.317	0.004273	0.995727
44	A	3	pause	dorsal	pause_dorsal	1636.462	1636.492	0.008166	0.991834
45	A	2	coronal	dorsal	coronal_dorsal	1677.4759999999999	1677.4959999999999	0.158608	0.841392
46	A	2	coronal	coronal	coronal_coronal	1658.697	1658.7069999999999	0.000567	0.999433
47	A	3	coronal	coronal	coronal_coronal	1726.311	1726.331	0.158608	0.841392
48	A	3	coronal	pause	coronal_pause	1650.8913333333333	1650.918	0.163530	0.836470
49	A	2	coronal	coronal	coronal_coronal	1726.291	1726.311	0.158608	0.841392
50	A	1	coronal	labial	coronal_labial	1676.846	1676.856	0.007876	0.992124
51	A	3	dorsal	dorsal	dorsal_dorsal	1643.317	1643.357	0.093508	0.906492
52	A	1	dorsal	m	dorsal_m	1838.506	1838.5193333333334	0.158608	0.841392
53	A	2	m	coronal	m_coronal	1841.4793333333332	1841.5226666666665	0.007253	0.992747
54	A	2	labial	labial	labial_labial	1841.0293333333334	1841.0626666666667	0.070161	0.929839
55	A	3	dorsal	pause	dorsal_pause	1734.753	1734.763	0.001544	0.998456
56	A	3	coronal	labial	coronal_labial	1773.156	1773.166	0.001870	0.998131
57	A	2	pause	labial	pause_labial	1768.9393333333333	1768.9526666666666	0.158608	0.841392
58	A	1	coronal	coronal	coronal_coronal	1763.963	1763.9996666666666	0.158608	0.841392
59	A	3	pause	labial	pause_labial	1768.9526666666666	1768.966	0.158608	0.841392
60	A	3	dorsal	m	dorsal_m	1838.5326666666667	1838.546	0.158608	0.841392
61	A	1	coronal	dorsal	coronal_dorsal	1836.717	1836.747	0.026776	0.973224
62	A	3	coronal	labial	coronal_labial	1840.906	1840.936	0.028159	0.971841
63	A	2	coronal	labial	coronal_labial	1840.876	1840.906	0.084573	0.915427
64	A	1	labial	labial	labial_labial	1840.996	1841.0293333333334	0.116696	0.883304
65	A	2	coronal	dorsal	coronal_dorsal	1836.747	1836.777	0.116345	0.883655
66	A	3	m	coronal	m_coronal	1841.5226666666665	1841.5659999999998	0.004274	0.995726
67	A	2	pause	dorsal	pause_dorsal	1756.183	1756.213	0.091134	0.908867
68	A	3	dorsal	coronal	dorsal_coronal	1878.2243333333333	1878.241	0.158608	0.841392
69	A	1	m	coronal	m_coronal	1841.436	1841.4793333333332	0.003710	0.996290
70	A	2	coronal	coronal	coronal_coronal	1763.9996666666666	1764.0363333333332	0.158608	0.841392
71	A	1	coronal	labial	coronal_labial	1773.136	1773.146	0.012924	0.987076
72	A	1	pause	labial	pause_labial	1768.926	1768.9393333333333	0.158608	0.841392
73	A	1	coronal	labial	coronal_labial	1840.846	1840.876	0.055511	0.944489
74	A	2	coronal	labial	coronal_labial	1773.146	1773.156	0.010226	0.989774
75	A	2	dorsal	pause	dorsal_pause	1734.743	1734.753	0.001285	0.998715
76	A	1	dorsal	coronal	dorsal_coronal	1878.191	1878.2076666666667	0.158608	0.841392
77	A	3	coronal	dorsal	coronal_dorsal	1836.777	1836.807	0.083693	0.916307
78	A	1	pause	dorsal	pause_dorsal	1756.153	1756.183	0.867679	0.132321
79	A	3	labial	labial	labial_labial	1841.0626666666667	1841.096	0.270704	0.729296
80	A	1	dorsal	pause	dorsal_pause	1734.733	1734.743	0.002035	0.997965
81	A	3	coronal	coronal	coronal_coronal	1764.0363333333332	1764.0729999999999	0.158608	0.841392
82	A	3	pause	dorsal	pause_dorsal	1756.213	1756.243	0.119732	0.880268
83	A	2	dorsal	coronal	dorsal_coronal	1878.2076666666667	1878.2243333333333	0.158608	0.841392
84	A	2	dorsal	m	dorsal_m	1838.5193333333334	1838.5326666666667	0.158608	0.841392
