	son	tier	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	A	3	dorsal	coronal	dorsal_coronal	1725.7886666666666	1725.812	0.838980	0.161020
2	A	2	dorsal	coronal	dorsal_coronal	1735.83	1735.84	0.000547	0.999453
3	A	3	dorsal	coronal	dorsal_coronal	1735.84	1735.85	0.002628	0.997372
4	A	1	dorsal	coronal	dorsal_coronal	1735.82	1735.83	0.001475	0.998525
5	A	1	dorsal	coronal	dorsal_coronal	1731.182	1731.2053333333333	0.001032	0.998968
6	A	1	dorsal	coronal	dorsal_coronal	1725.742	1725.7653333333333	0.036467	0.963533
7	A	2	dorsal	coronal	dorsal_coronal	1725.7653333333333	1725.7886666666666	0.101667	0.898333
8	A	2	dorsal	coronal	dorsal_coronal	1731.2053333333333	1731.2286666666666	0.002219	0.997781
9	A	3	dorsal	coronal	dorsal_coronal	1731.2286666666666	1731.252	0.008331	0.991669
10	A	1	dorsal	coronal	dorsal_coronal	1768.541	1768.5743333333332	0.005283	0.994717
11	A	3	dorsal	coronal	dorsal_coronal	1768.6076666666665	1768.6409999999998	0.436871	0.563129
12	A	2	pause	labial	pause_labial	1772.741	1772.771	0.605562	0.394438
13	A	2	coronal	pause	coronal_pause	1785.296	1785.326	0.655444	0.344556
14	A	1	coronal	coronal	coronal_coronal	1788.078	1788.118	0.066637	0.933363
15	A	3	coronal	pause	coronal_pause	1785.326	1785.356	0.825191	0.174809
16	A	2	pause	labial	pause_labial	1790.7163333333333	1790.7296666666666	0.158608	0.841392
17	A	1	coronal	pause	coronal_pause	1785.266	1785.296	0.923067	0.076934
18	A	2	dorsal	coronal	dorsal_coronal	1768.5743333333332	1768.6076666666665	0.346849	0.653151
19	A	3	pause	labial	pause_labial	1790.7296666666666	1790.743	0.158608	0.841392
20	A	1	pause	labial	pause_labial	1772.711	1772.741	0.955565	0.044435
21	A	3	pause	labial	pause_labial	1772.771	1772.801	0.662893	0.337107
22	A	2	coronal	coronal	coronal_coronal	1788.118	1788.158	0.048288	0.951712
23	A	1	pause	labial	pause_labial	1790.703	1790.7163333333333	0.158608	0.841392
24	A	3	coronal	coronal	coronal_coronal	1788.158	1788.1979999999999	0.597883	0.402117
25	A	3	dorsal	n	dorsal_n	1795.032	1795.042	0.001377	0.998623
26	A	1	dorsal	n	dorsal_n	1795.012	1795.022	0.130422	0.869578
27	A	2	dorsal	n	dorsal_n	1803.121	1803.131	0.018431	0.981569
28	A	1	coronal	coronal	coronal_coronal	1804.621	1804.6476666666667	0.531675	0.468325
29	A	1	dorsal	n	dorsal_n	1798.374	1798.384	0.003354	0.996646
30	A	2	dorsal	n	dorsal_n	1795.872	1795.882	0.003502	0.996498
31	A	1	dorsal	n	dorsal_n	1797.914	1797.924	0.004687	0.995313
32	A	3	dorsal	n	dorsal_n	1795.882	1795.892	0.001943	0.998057
33	A	2	dorsal	n	dorsal_n	1795.022	1795.032	0.002316	0.997684
34	A	2	dorsal	n	dorsal_n	1797.924	1797.934	0.009503	0.990497
35	A	3	dorsal	n	dorsal_n	1797.934	1797.944	0.004800	0.995200
36	A	3	dorsal	n	dorsal_n	1798.394	1798.404	0.005827	0.994173
37	A	3	dorsal	n	dorsal_n	1803.131	1803.141	0.032524	0.967476
38	A	1	dorsal	n	dorsal_n	1803.111	1803.121	0.008716	0.991284
39	A	2	dorsal	n	dorsal_n	1798.384	1798.394	0.035698	0.964302
40	A	1	dorsal	n	dorsal_n	1795.862	1795.872	0.006930	0.993070
41	A	3	coronal	coronal	coronal_coronal	1804.6743333333334	1804.701	0.020678	0.979322
42	A	1	labial	coronal	labial_coronal	1857.178	1857.2046666666668	0.014310	0.985690
43	A	1	pause	n	pause_n	1814.383	1814.393	0.001905	0.998095
44	A	3	pause	n	pause_n	1814.403	1814.413	0.005750	0.994250
45	A	2	labial	coronal	labial_coronal	1857.2046666666668	1857.2313333333334	0.014878	0.985122
46	A	1	dorsal	labial	dorsal_labial	1833.341	1833.3576666666665	0.158608	0.841392
47	A	1	coronal	labial	coronal_labial	1837.072	1837.0819999999999	0.001387	0.998613
48	A	2	coronal	dorsal	coronal_dorsal	1834.0843333333332	1834.1176666666665	0.021153	0.978847
49	A	2	coronal	labial	coronal_labial	1837.0819999999999	1837.0919999999999	0.003455	0.996545
50	A	2	coronal	n	coronal_n	1812.4163333333333	1812.4296666666667	0.158608	0.841392
51	A	3	dorsal	labial	dorsal_labial	1831.6593333333333	1831.676	0.158608	0.841392
52	A	2	dorsal	n	dorsal_n	1813.5663333333334	1813.5796666666668	0.158608	0.841392
53	A	3	dorsal	labial	dorsal_labial	1833.3743333333332	1833.3909999999998	0.158608	0.841392
54	A	1	dorsal	n	dorsal_n	1827.258	1827.268	0.013407	0.986593
55	A	2	pause	n	pause_n	1814.393	1814.403	0.005760	0.994240
56	A	3	coronal	n	coronal_n	1812.4296666666667	1812.443	0.158608	0.841392
57	A	2	dorsal	n	dorsal_n	1827.268	1827.278	0.010471	0.989529
58	A	3	dorsal	n	dorsal_n	1813.5796666666668	1813.593	0.158608	0.841392
59	A	3	coronal	dorsal	coronal_dorsal	1834.1176666666665	1834.1509999999998	0.089992	0.910008
60	A	1	pause	pause	pause_pause	1822.45	1822.46	0.001004	0.998996
61	A	1	dorsal	labial	dorsal_labial	1831.626	1831.6426666666666	0.158608	0.841392
62	A	2	dorsal	labial	dorsal_labial	1833.3576666666665	1833.3743333333332	0.158608	0.841392
63	A	2	pause	pause	pause_pause	1822.46	1822.47	0.003406	0.996594
64	A	3	dorsal	n	dorsal_n	1827.278	1827.288	0.002996	0.997004
65	A	2	dorsal	labial	dorsal_labial	1831.6426666666666	1831.6593333333333	0.158608	0.841392
66	A	1	coronal	dorsal	coronal_dorsal	1834.051	1834.0843333333332	0.859655	0.140345
67	A	1	coronal	n	coronal_n	1812.403	1812.4163333333333	0.158608	0.841392
68	A	1	dorsal	n	dorsal_n	1813.553	1813.5663333333334	0.158608	0.841392
69	A	3	coronal	labial	coronal_labial	1837.0919999999999	1837.1019999999999	0.000872	0.999128
70	A	3	pause	pause	pause_pause	1822.47	1822.48	0.001472	0.998528
71	A	2	coronal	coronal	coronal_coronal	1804.6476666666667	1804.6743333333334	0.039822	0.960178
