	son	tier	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	A	1	dorsal	coronal	dorsal_coronal	1944.162	1944.192	0.176106	0.823894
2	A	3	pause	labial	pause_labial	1897.5066666666667	1897.52	0.158608	0.841392
3	A	1	dorsal	coronal	dorsal_coronal	1893.302	1893.312	0.003778	0.996222
4	A	2	dorsal	coronal	dorsal_coronal	1893.312	1893.322	0.001141	0.998860
5	A	3	dorsal	coronal	dorsal_coronal	1893.322	1893.3319999999999	0.002675	0.997325
6	A	2	dorsal	pause	dorsal_pause	1894.5053333333333	1894.5186666666666	0.158608	0.841392
7	A	3	coronal	labial	coronal_labial	1902.8156666666666	1902.839	0.209524	0.790476
8	A	2	labial	coronal	labial_coronal	1917.1176666666665	1917.1943333333331	0.000000	1.000000
9	A	3	n	labial	n_labial	1916.8809999999999	1916.9209999999998	0.294202	0.705798
10	A	2	pause	labial	pause_labial	1897.4933333333333	1897.5066666666667	0.158608	0.841392
11	A	2	dorsal	labial	dorsal_labial	1895.3453333333334	1895.3586666666667	0.158608	0.841392
12	A	2	dorsal	coronal	dorsal_coronal	1944.192	1944.222	0.264786	0.735214
13	A	3	dorsal	pause	dorsal_pause	1894.5186666666666	1894.532	0.158608	0.841392
14	A	1	dorsal	pause	dorsal_pause	1894.492	1894.5053333333333	0.158608	0.841392
15	A	3	labial	coronal	labial_coronal	1917.1943333333331	1917.2709999999997	0.000185	0.999815
16	A	3	dorsal	coronal	dorsal_coronal	1944.222	1944.252	0.260828	0.739172
17	A	1	n	labial	n_labial	1916.801	1916.841	0.000028	0.999972
18	A	3	dorsal	labial	dorsal_labial	1895.3586666666667	1895.372	0.158608	0.841392
19	A	2	n	labial	n_labial	1916.841	1916.8809999999999	0.005475	0.994525
20	A	1	coronal	labial	coronal_labial	1902.769	1902.7923333333333	0.043089	0.956911
21	A	1	pause	labial	pause_labial	1897.48	1897.4933333333333	0.158608	0.841392
22	A	2	coronal	labial	coronal_labial	1902.7923333333333	1902.8156666666666	0.002031	0.997969
23	A	1	labial	coronal	labial_coronal	1917.041	1917.1176666666665	0.000923	0.999077
24	A	1	dorsal	labial	dorsal_labial	1895.332	1895.3453333333334	0.158608	0.841392
25	A	2	coronal	pause	coronal_pause	2103.2726666666667	2103.3093333333336	0.158608	0.841392
26	A	3	m	pause	m_pause	2019.892	2019.912	0.158608	0.841392
27	A	3	n	labial	n_labial	2131.104333333333	2131.131	0.006905	0.993095
28	A	1	m	pause	m_pause	2019.852	2019.872	0.158608	0.841392
29	A	2	m	coronal	m_coronal	1946.2553333333333	1946.2786666666666	0.103816	0.896185
30	A	2	m	coronal	m_coronal	2026.683	2026.693	0.000817	0.999183
31	A	3	coronal	pause	coronal_pause	2103.3093333333336	2103.3460000000005	0.158608	0.841392
32	A	1	n	labial	n_labial	2131.051	2131.0776666666666	0.003699	0.996301
33	A	3	dorsal	coronal	dorsal_coronal	2016.12	2016.1299999999999	0.000904	0.999096
34	A	1	dorsal	coronal	dorsal_coronal	2016.1	2016.11	0.001372	0.998628
35	A	3	coronal	m	coronal_m	1968.674	1968.694	0.158608	0.841392
36	A	2	n	labial	n_labial	2131.0776666666666	2131.104333333333	0.002097	0.997903
37	A	2	coronal	m	coronal_m	1968.654	1968.674	0.158608	0.841392
38	A	1	labial	pause	labial_pause	2131.261	2131.281	0.158608	0.841392
39	A	2	labial	pause	labial_pause	2131.281	2131.301	0.158608	0.841392
40	A	1	coronal	m	coronal_m	1968.634	1968.654	0.158608	0.841392
41	A	1	m	coronal	m_coronal	1946.232	1946.2553333333333	0.002892	0.997108
42	A	3	m	coronal	m_coronal	2026.693	2026.703	0.007722	0.992278
43	A	1	m	coronal	m_coronal	2026.673	2026.683	0.004178	0.995822
44	A	1	coronal	pause	coronal_pause	2103.236	2103.2726666666667	0.158608	0.841392
45	A	2	m	pause	m_pause	2019.872	2019.892	0.158608	0.841392
46	A	3	m	coronal	m_coronal	1946.2786666666666	1946.302	0.007355	0.992645
47	A	2	dorsal	coronal	dorsal_coronal	2016.11	2016.12	0.003143	0.996857
48	A	3	dorsal	coronal	dorsal_coronal	2463.736	2463.776	0.306709	0.693291
49	A	2	coronal	coronal	coronal_coronal	2471.5756666666666	2471.6023333333333	0.370101	0.629899
50	A	3	coronal	labial	coronal_labial	2157.224	2157.244	0.158608	0.841392
51	A	3	coronal	coronal	coronal_coronal	2212.394333333333	2212.421	0.436515	0.563485
52	A	3	dorsal	coronal	dorsal_coronal	2404.406333333333	2404.4229999999993	0.158608	0.841392
53	A	2	coronal	coronal	coronal_coronal	2212.3676666666665	2212.394333333333	0.312968	0.687032
54	A	1	coronal	labial	coronal_labial	2399.963	2399.9763333333335	0.158608	0.841392
55	A	1	coronal	coronal	coronal_coronal	2471.549	2471.5756666666666	0.986979	0.013020
56	A	1	coronal	labial	coronal_labial	2157.184	2157.204	0.158608	0.841392
57	A	1	coronal	coronal	coronal_coronal	2399.723	2399.739666666667	0.158608	0.841392
58	A	2	coronal	labial	coronal_labial	2157.204	2157.224	0.158608	0.841392
59	A	3	coronal	labial	coronal_labial	2399.989666666667	2400.003	0.158608	0.841392
60	A	2	dorsal	coronal	dorsal_coronal	2404.3896666666665	2404.406333333333	0.158608	0.841392
61	A	3	coronal	coronal	coronal_coronal	2399.7563333333337	2399.7730000000006	0.158608	0.841392
62	A	2	coronal	coronal	coronal_coronal	2399.739666666667	2399.7563333333337	0.158608	0.841392
63	A	2	pause	coronal	pause_coronal	2366.868	2366.888	0.158608	0.841392
64	A	1	dorsal	coronal	dorsal_coronal	2404.373	2404.3896666666665	0.158608	0.841392
65	A	2	coronal	labial	coronal_labial	2399.9763333333335	2399.989666666667	0.158608	0.841392
66	A	1	pause	coronal	pause_coronal	2366.848	2366.868	0.158608	0.841392
67	A	3	labial	pause	labial_pause	2131.301	2131.321	0.158608	0.841392
68	A	1	coronal	coronal	coronal_coronal	2212.341	2212.3676666666665	0.952505	0.047495
69	A	3	pause	coronal	pause_coronal	2366.888	2366.908	0.158608	0.841392
70	A	1	dorsal	coronal	dorsal_coronal	2463.656	2463.696	0.002115	0.997885
71	A	2	dorsal	coronal	dorsal_coronal	2463.696	2463.736	0.018717	0.981283
72	A	2	coronal	coronal	coronal_coronal	2487.1986666666667	2487.2353333333335	0.158608	0.841392
73	A	3	coronal	coronal	coronal_coronal	2471.6023333333333	2471.629	0.539263	0.460737
74	A	1	coronal	coronal	coronal_coronal	2521.661	2521.6876666666667	0.789090	0.210910
75	A	1	m	labial	m_labial	2494.808	2494.838	0.009709	0.990291
