	son	tier	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	A	2	coronal	dorsal	coronal_dorsal	1419.6936666666666	1419.7203333333332	0.050781	0.949219
2	A	3	coronal	pause	coronal_pause	1442.5096666666666	1442.523	0.158608	0.841392
3	A	1	pause	coronal	pause_coronal	1419.337	1419.377	0.023458	0.976542
4	A	1	coronal	dorsal	coronal_dorsal	1419.667	1419.6936666666666	0.025878	0.974122
5	A	3	coronal	dorsal	coronal_dorsal	1419.7203333333332	1419.7469999999998	0.695195	0.304805
6	A	2	coronal	pause	coronal_pause	1442.4963333333333	1442.5096666666666	0.158608	0.841392
7	A	1	coronal	pause	coronal_pause	1442.483	1442.4963333333333	0.158608	0.841392
8	A	2	m	pause	m_pause	1460.526	1460.536	0.003862	0.996138
9	A	3	m	pause	m_pause	1460.536	1460.546	0.005512	0.994488
10	A	3	m	coronal	m_coronal	1492.0243333333333	1492.041	0.158608	0.841392
11	A	2	m	coronal	m_coronal	1492.0076666666666	1492.0243333333333	0.158608	0.841392
12	A	2	pause	coronal	pause_coronal	1419.377	1419.417	0.000848	0.999152
13	A	3	pause	coronal	pause_coronal	1419.417	1419.4569999999999	0.061652	0.938348
14	A	1	m	coronal	m_coronal	1491.991	1492.0076666666666	0.158608	0.841392
15	A	1	m	pause	m_pause	1460.516	1460.526	0.001333	0.998667
16	A	2	n	labial	n_labial	1507.3663333333334	1507.3896666666667	0.115460	0.884540
17	A	3	dorsal	labial	dorsal_labial	1497.071	1497.091	0.158608	0.841392
18	A	2	labial	coronal	labial_coronal	1492.6576666666667	1492.6743333333334	0.158608	0.841392
19	A	3	coronal	coronal	coronal_coronal	1500.9933333333333	1501.02	0.001177	0.998823
20	A	1	coronal	pause	coronal_pause	1530.056	1530.136	0.902197	0.097803
21	A	1	dorsal	labial	dorsal_labial	1497.031	1497.051	0.158608	0.841392
22	A	2	dorsal	m	dorsal_m	1507.123	1507.133	0.006063	0.993937
23	A	1	m	coronal	m_coronal	1547.802	1547.8353333333332	0.005889	0.994111
24	A	1	n	labial	n_labial	1507.343	1507.3663333333334	0.004250	0.995750
25	A	2	dorsal	coronal	dorsal_coronal	1507.5363333333332	1507.5596666666665	0.081177	0.918823
26	A	3	n	labial	n_labial	1507.3896666666667	1507.413	0.014658	0.985342
27	A	1	coronal	coronal	coronal_coronal	1500.94	1500.9666666666667	0.465541	0.534459
28	A	3	dorsal	coronal	dorsal_coronal	1507.5596666666665	1507.5829999999999	0.010261	0.989739
29	A	3	coronal	pause	coronal_pause	1530.216	1530.2959999999998	0.609100	0.390900
