	son	tier	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	A	3	labial	coronal	labial_coronal	2060.309333333333	2060.336	0.464629	0.535371
2	A	1	dorsal	coronal	dorsal_coronal	2067.03	2067.0733333333333	0.000529	0.999471
3	A	2	coronal	coronal	coronal_coronal	2063.536	2063.556	0.158608	0.841392
4	A	3	dorsal	coronal	dorsal_coronal	2067.1166666666663	2067.1599999999994	0.024174	0.975826
5	A	2	labial	coronal	labial_coronal	2060.2826666666665	2060.309333333333	0.707669	0.292331
6	A	2	labial	coronal	labial_coronal	2068.8746666666666	2068.891333333333	0.158608	0.841392
7	A	1	labial	coronal	labial_coronal	2060.256	2060.2826666666665	0.618055	0.381945
8	A	2	dorsal	coronal	dorsal_coronal	2067.0733333333333	2067.1166666666663	0.001916	0.998084
9	A	1	labial	coronal	labial_coronal	2068.858	2068.8746666666666	0.158608	0.841392
10	A	1	coronal	coronal	coronal_coronal	2063.516	2063.536	0.158608	0.841392
11	A	3	coronal	coronal	coronal_coronal	2063.556	2063.576	0.158608	0.841392
12	A	2	pause	labial	pause_labial	2106.966	2106.9759999999997	0.013885	0.986115
13	A	3	m	coronal	m_coronal	2109.702666666667	2109.7260000000006	0.162710	0.837290
14	A	1	labial	coronal	labial_coronal	2099.965	2099.9783333333335	0.158608	0.841392
15	A	1	dorsal	m	dorsal_m	2082.548	2082.558	0.000697	0.999303
16	A	3	labial	coronal	labial_coronal	2068.891333333333	2068.9079999999994	0.158608	0.841392
17	A	3	dorsal	m	dorsal_m	2082.568	2082.5780000000004	0.001473	0.998527
18	A	3	labial	coronal	labial_coronal	2110.192666666667	2110.206	0.158608	0.841392
19	A	1	labial	pause	labial_pause	2075.635	2075.645	0.003782	0.996218
20	A	1	m	coronal	m_coronal	2109.656	2109.6793333333335	0.042260	0.957740
21	A	3	labial	coronal	labial_coronal	2099.991666666667	2100.005	0.158608	0.841392
22	A	2	coronal	coronal	coronal_coronal	2087.284	2087.2940000000003	0.001183	0.998817
23	A	2	m	coronal	m_coronal	2109.6793333333335	2109.702666666667	0.269881	0.730119
24	A	3	pause	labial	pause_labial	2106.9759999999997	2106.9859999999994	0.004994	0.995006
25	A	2	labial	coronal	labial_coronal	2099.9783333333335	2099.991666666667	0.158608	0.841392
26	A	1	labial	coronal	labial_coronal	2110.166	2110.1793333333335	0.158608	0.841392
27	A	3	coronal	coronal	coronal_coronal	2087.2940000000003	2087.3040000000005	0.000384	0.999616
28	A	2	dorsal	m	dorsal_m	2082.558	2082.568	0.003124	0.996876
29	A	1	pause	labial	pause_labial	2106.956	2106.966	0.001412	0.998588
30	A	3	labial	pause	labial_pause	2075.6549999999997	2075.6649999999995	0.000962	0.999038
31	A	2	labial	pause	labial_pause	2075.645	2075.6549999999997	0.001571	0.998429
