	son	tier	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	A	3	coronal	labial	coronal_labial	1738.889	1738.9089999999999	0.158608	0.841392
2	A	1	labial	labial	labial_labial	1738.969	1738.9923333333334	0.067282	0.932718
3	A	3	dorsal	coronal	dorsal_coronal	1733.7163333333333	1733.733	0.158608	0.841392
4	A	3	labial	labial	labial_labial	1739.0156666666667	1739.039	0.295232	0.704768
5	A	2	labial	labial	labial_labial	1738.9923333333334	1739.0156666666667	0.160617	0.839382
6	A	1	dorsal	coronal	dorsal_coronal	1733.683	1733.6996666666666	0.158608	0.841392
7	A	2	dorsal	m	dorsal_m	1742.549	1742.559	0.012871	0.987129
8	A	2	coronal	labial	coronal_labial	1738.869	1738.889	0.158608	0.841392
9	A	3	dorsal	m	dorsal_m	1742.559	1742.569	0.000556	0.999444
10	A	3	m	coronal	m_coronal	1749.4146666666666	1749.4279999999999	0.158608	0.841392
11	A	2	dorsal	coronal	dorsal_coronal	1733.6996666666666	1733.7163333333333	0.158608	0.841392
12	A	1	coronal	labial	coronal_labial	1738.849	1738.869	0.158608	0.841392
13	A	1	dorsal	m	dorsal_m	1742.539	1742.549	0.004503	0.995497
14	A	2	m	coronal	m_coronal	1749.4013333333332	1749.4146666666666	0.158608	0.841392
15	A	1	m	coronal	m_coronal	1749.388	1749.4013333333332	0.158608	0.841392
16	A	3	dorsal	coronal	dorsal_coronal	1754.5576666666666	1754.571	0.158608	0.841392
17	A	1	coronal	labial	coronal_labial	1754.891	1754.9176666666667	0.673013	0.326987
18	A	3	dorsal	coronal	dorsal_coronal	1753.3543333333332	1753.3709999999999	0.158608	0.841392
19	A	2	coronal	coronal	coronal_coronal	1752.081	1752.1009999999999	0.158608	0.841392
20	A	1	m	coronal	m_coronal	1815.363	1815.3763333333334	0.158608	0.841392
21	A	1	dorsal	coronal	dorsal_coronal	1861.069	1861.0923333333333	0.632457	0.367543
22	A	3	coronal	coronal	coronal_coronal	1752.1009999999999	1752.1209999999999	0.158608	0.841392
23	A	1	dorsal	coronal	dorsal_coronal	1752.821	1752.841	0.158608	0.841392
24	A	2	coronal	labial	coronal_labial	1754.9176666666667	1754.9443333333334	0.036232	0.963768
25	A	1	coronal	coronal	coronal_coronal	1881.522	1881.5453333333332	0.013939	0.986061
26	A	3	coronal	labial	coronal_labial	1754.9443333333334	1754.971	0.136884	0.863116
27	A	3	m	coronal	m_coronal	1815.3896666666667	1815.403	0.158608	0.841392
28	A	1	coronal	coronal	coronal_coronal	1815.453	1815.473	0.158608	0.841392
29	A	3	dorsal	coronal	dorsal_coronal	1752.8609999999999	1752.8809999999999	0.158608	0.841392
30	A	2	dorsal	coronal	dorsal_coronal	1752.841	1752.8609999999999	0.158608	0.841392
31	A	3	coronal	coronal	coronal_coronal	1815.493	1815.513	0.158608	0.841392
32	A	2	dorsal	coronal	dorsal_coronal	1753.3376666666666	1753.3543333333332	0.158608	0.841392
33	A	1	coronal	coronal	coronal_coronal	1752.061	1752.081	0.158608	0.841392
34	A	1	dorsal	coronal	dorsal_coronal	1754.531	1754.5443333333333	0.158608	0.841392
35	A	2	coronal	coronal	coronal_coronal	1815.473	1815.493	0.158608	0.841392
36	A	2	dorsal	coronal	dorsal_coronal	1861.0923333333333	1861.1156666666666	0.025404	0.974596
37	A	2	m	coronal	m_coronal	1815.3763333333334	1815.3896666666667	0.158608	0.841392
38	A	3	dorsal	coronal	dorsal_coronal	1875.059	1875.069	0.002556	0.997444
39	A	1	dorsal	coronal	dorsal_coronal	1875.039	1875.049	0.001768	0.998232
40	A	2	dorsal	coronal	dorsal_coronal	1875.049	1875.059	0.001928	0.998072
41	A	1	dorsal	coronal	dorsal_coronal	1753.321	1753.3376666666666	0.158608	0.841392
42	A	2	dorsal	coronal	dorsal_coronal	1754.5443333333333	1754.5576666666666	0.158608	0.841392
43	A	3	dorsal	coronal	dorsal_coronal	1861.1156666666666	1861.139	0.007093	0.992907
44	A	3	coronal	coronal	coronal_coronal	1901.4353333333333	1901.472	0.158608	0.841392
45	A	2	m	m	m_m	1891.787	1891.817	0.078389	0.921611
46	A	3	dorsal	pause	dorsal_pause	1885.127	1885.147	0.158608	0.841392
47	A	2	coronal	coronal	coronal_coronal	1881.5453333333332	1881.5686666666666	0.007639	0.992361
48	A	1	coronal	coronal	coronal_coronal	1901.362	1901.3986666666667	0.158608	0.841392
49	A	3	coronal	coronal	coronal_coronal	1881.5686666666666	1881.5919999999999	0.125478	0.874522
50	A	3	m	m	m_m	1891.817	1891.847	0.446360	0.553640
51	A	1	m	m	m_m	1891.757	1891.787	0.013064	0.986936
52	A	1	dorsal	pause	dorsal_pause	1885.087	1885.107	0.158608	0.841392
53	A	2	dorsal	pause	dorsal_pause	1885.107	1885.127	0.158608	0.841392
54	A	2	coronal	coronal	coronal_coronal	1901.3986666666667	1901.4353333333333	0.158608	0.841392
55	A	2	m	pause	m_pause	1987.5776666666666	1987.5943333333332	0.158608	0.841392
56	A	1	dorsal	pause	dorsal_pause	1981.715	1981.725	0.000287	0.999713
57	A	3	dorsal	coronal	dorsal_coronal	1972.9123333333332	1972.9389999999999	0.951734	0.048266
58	A	2	coronal	m	coronal_m	2031.6076666666665	2031.6243333333332	0.158608	0.841392
59	A	1	pause	labial	pause_labial	1919.151	1919.161	0.004052	0.995948
60	A	2	dorsal	coronal	dorsal_coronal	1972.8856666666666	1972.9123333333332	0.001079	0.998922
61	A	3	pause	labial	pause_labial	1919.171	1919.181	0.001899	0.998101
62	A	1	dorsal	coronal	dorsal_coronal	1972.859	1972.8856666666666	0.019517	0.980483
63	A	3	dorsal	pause	dorsal_pause	1981.735	1981.745	0.001192	0.998808
64	A	2	pause	labial	pause_labial	1919.161	1919.171	0.002995	0.997005
65	A	1	coronal	m	coronal_m	2031.591	2031.6076666666665	0.158608	0.841392
66	A	1	m	pause	m_pause	1987.561	1987.5776666666666	0.158608	0.841392
67	A	2	dorsal	pause	dorsal_pause	1981.725	1981.735	0.000634	0.999366
68	A	3	m	pause	m_pause	1987.5943333333332	1987.6109999999999	0.158608	0.841392
69	A	2	dorsal	pause	dorsal_pause	2099.3033333333333	2099.3266666666664	0.006467	0.993533
70	A	3	dorsal	pause	dorsal_pause	2071.395333333333	2071.4319999999993	0.158608	0.841392
71	A	2	coronal	n	coronal_n	2092.05	2092.0600000000004	0.000361	0.999639
72	A	2	dorsal	pause	dorsal_pause	2071.3586666666665	2071.395333333333	0.158608	0.841392
73	A	3	coronal	n	coronal_n	2092.0600000000004	2092.0700000000006	0.001357	0.998643
74	A	3	dorsal	pause	dorsal_pause	2099.3266666666664	2099.3499999999995	0.813003	0.186997
75	A	1	coronal	dorsal	coronal_dorsal	2099.07	2099.1066666666666	0.158608	0.841392
76	A	1	dorsal	pause	dorsal_pause	2099.28	2099.3033333333333	0.003546	0.996454
77	A	1	coronal	n	coronal_n	2092.04	2092.05	0.001657	0.998343
78	A	3	coronal	m	coronal_m	2031.6243333333332	2031.6409999999998	0.158608	0.841392
79	A	3	coronal	dorsal	coronal_dorsal	2099.143333333333	2099.1799999999994	0.158608	0.841392
80	A	1	dorsal	pause	dorsal_pause	2071.322	2071.3586666666665	0.158608	0.841392
81	A	2	coronal	dorsal	coronal_dorsal	2099.1066666666666	2099.143333333333	0.158608	0.841392
