	son	tier	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	A	2	coronal	dorsal	coronal_dorsal	1446.0336666666667	1446.0603333333333	0.060432	0.939568
2	A	3	coronal	coronal	coronal_coronal	1433.4186666666667	1433.432	0.158608	0.841392
3	A	1	coronal	coronal	coronal_coronal	1433.392	1433.4053333333334	0.158608	0.841392
4	A	1	coronal	coronal	coronal_coronal	1441.075	1441.0916666666667	0.158608	0.841392
5	A	3	coronal	dorsal	coronal_dorsal	1446.0603333333333	1446.087	0.039725	0.960275
6	A	2	coronal	coronal	coronal_coronal	1433.4053333333334	1433.4186666666667	0.158608	0.841392
7	A	2	coronal	coronal	coronal_coronal	1441.0916666666667	1441.1083333333333	0.158608	0.841392
8	A	3	coronal	coronal	coronal_coronal	1441.1083333333333	1441.125	0.158608	0.841392
9	A	2	dorsal	m	dorsal_m	1439.782	1439.792	0.001923	0.998077
10	A	1	coronal	dorsal	coronal_dorsal	1446.007	1446.0336666666667	0.852114	0.147886
11	A	1	dorsal	m	dorsal_m	1439.772	1439.782	0.004337	0.995663
12	A	3	dorsal	m	dorsal_m	1439.792	1439.802	0.001338	0.998662
13	A	3	pause	labial	pause_labial	1466.796	1466.806	0.001052	0.998948
14	A	2	n	coronal	n_coronal	1471.905	1471.915	0.000987	0.999013
15	A	2	coronal	labial	coronal_labial	1460.9906666666666	1461.0073333333332	0.158608	0.841392
16	A	1	coronal	labial	coronal_labial	1460.974	1460.9906666666666	0.158608	0.841392
17	A	1	pause	labial	pause_labial	1466.776	1466.786	0.001306	0.998694
18	A	2	pause	labial	pause_labial	1466.786	1466.796	0.003889	0.996111
19	A	1	n	coronal	n_coronal	1471.895	1471.905	0.017250	0.982749
20	A	3	m	coronal	m_coronal	1454.6196666666667	1454.633	0.158608	0.841392
21	A	2	m	coronal	m_coronal	1454.6063333333334	1454.6196666666667	0.158608	0.841392
22	A	3	coronal	labial	coronal_labial	1461.0073333333332	1461.024	0.158608	0.841392
23	A	1	m	coronal	m_coronal	1454.593	1454.6063333333334	0.158608	0.841392
24	A	3	n	coronal	n_coronal	1471.915	1471.925	0.000779	0.999221
25	A	3	coronal	labial	coronal_labial	1484.2443333333333	1484.261	0.158608	0.841392
26	A	2	coronal	coronal	coronal_coronal	1484.3676666666668	1484.3843333333334	0.158608	0.841392
27	A	1	coronal	coronal	coronal_coronal	1484.351	1484.3676666666668	0.158608	0.841392
28	A	3	coronal	labial	coronal_labial	1497.378	1497.398	0.158608	0.841392
