	son	tier	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	A	2	dorsal	labial	dorsal_labial	1913.2876666666666	1913.3143333333333	0.018308	0.981692
2	A	2	dorsal	labial	dorsal_labial	1927.1413333333333	1927.1746666666666	0.824405	0.175595
3	A	2	coronal	pause	coronal_pause	1914.8643333333332	1914.9076666666665	0.001752	0.998248
4	A	3	dorsal	labial	dorsal_labial	1913.3143333333333	1913.341	0.023571	0.976429
5	A	2	dorsal	labial	dorsal_labial	1925.742	1925.772	0.269614	0.730386
6	A	3	dorsal	labial	dorsal_labial	1927.1746666666666	1927.2079999999999	0.372071	0.627929
7	A	1	coronal	labial	coronal_labial	1935.458	1935.488	0.003725	0.996275
8	A	1	dorsal	labial	dorsal_labial	1913.261	1913.2876666666666	0.519696	0.480304
9	A	3	dorsal	labial	dorsal_labial	1930.0746666666666	1930.108	0.933969	0.066031
10	A	3	coronal	pause	coronal_pause	1914.9076666666665	1914.9509999999998	0.006103	0.993897
11	A	1	dorsal	labial	dorsal_labial	1927.108	1927.1413333333333	0.155896	0.844104
12	A	2	dorsal	labial	dorsal_labial	1930.0413333333333	1930.0746666666666	0.741539	0.258461
13	A	3	dorsal	labial	dorsal_labial	1925.772	1925.802	0.430653	0.569347
14	A	1	dorsal	labial	dorsal_labial	1930.008	1930.0413333333333	0.048515	0.951485
15	A	1	dorsal	labial	dorsal_labial	1925.712	1925.742	0.539611	0.460389
16	A	1	coronal	pause	coronal_pause	1914.821	1914.8643333333332	0.055564	0.944436
17	A	3	pause	coronal	pause_coronal	1994.306	1994.316	0.011165	0.988835
18	A	3	pause	coronal	pause_coronal	2159.866	2159.906	0.986331	0.013669
19	A	3	coronal	labial	coronal_labial	1935.518	1935.548	0.402260	0.597740
20	A	1	pause	coronal	pause_coronal	1994.286	1994.296	0.003095	0.996905
21	A	2	coronal	coronal	coronal_coronal	1938.348	1938.368	0.158608	0.841392
22	A	1	dorsal	m	dorsal_m	1995.876	1995.886	0.006403	0.993597
23	A	3	n	pause	n_pause	2127.670666666667	2127.7140000000004	0.000217	0.999783
24	A	1	coronal	coronal	coronal_coronal	1938.328	1938.348	0.158608	0.841392
25	A	1	pause	coronal	pause_coronal	2159.786	2159.826	0.005683	0.994317
26	A	2	dorsal	m	dorsal_m	1995.886	1995.896	0.016706	0.983294
27	A	1	n	pause	n_pause	2127.584	2127.6273333333334	0.311897	0.688103
28	A	3	dorsal	n	dorsal_n	1937.7713333333334	1937.798	0.000363	0.999637
29	A	1	coronal	coronal	coronal_coronal	2160.746	2160.7793333333334	0.874705	0.125295
30	A	3	dorsal	m	dorsal_m	1995.896	1995.906	0.004551	0.995449
