	son	tier	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	A	3	coronal	dorsal	coronal_dorsal	1267.1283333333333	1267.165	0.158608	0.841392
2	A	1	pause	labial	pause_labial	1270.708	1270.738	0.998619	0.001381
3	A	1	m	pause	m_pause	1261.774	1261.8039999999999	0.650049	0.349951
4	A	3	m	pause	m_pause	1261.8339999999998	1261.8639999999998	0.840725	0.159275
5	A	2	pause	labial	pause_labial	1270.738	1270.768	0.649741	0.350259
6	A	1	coronal	dorsal	coronal_dorsal	1267.055	1267.0916666666667	0.158608	0.841392
7	A	2	coronal	dorsal	coronal_dorsal	1267.0916666666667	1267.1283333333333	0.158608	0.841392
8	A	2	m	pause	m_pause	1261.8039999999999	1261.8339999999998	0.564901	0.435099
9	A	3	dorsal	coronal	dorsal_coronal	1273.3546666666666	1273.388	0.005429	0.994571
10	A	2	dorsal	labial	dorsal_labial	1274.788	1274.818	0.482744	0.517256
11	A	3	coronal	dorsal	coronal_dorsal	1274.9913333333334	1275.018	0.998641	0.001359
12	A	3	m	coronal	m_coronal	1276.4946666666667	1276.528	0.171498	0.828502
13	A	1	dorsal	labial	dorsal_labial	1274.758	1274.788	0.507727	0.492273
14	A	3	pause	labial	pause_labial	1270.768	1270.798	0.821056	0.178944
15	A	2	coronal	dorsal	coronal_dorsal	1274.9646666666667	1274.9913333333334	0.426633	0.573367
16	A	1	dorsal	coronal	dorsal_coronal	1273.288	1273.3213333333333	0.319170	0.680830
17	A	1	coronal	dorsal	coronal_dorsal	1274.938	1274.9646666666667	0.084623	0.915377
18	A	3	dorsal	labial	dorsal_labial	1274.818	1274.848	0.471672	0.528328
19	A	2	dorsal	coronal	dorsal_coronal	1273.3213333333333	1273.3546666666666	0.692737	0.307263
20	A	2	m	coronal	m_coronal	1276.4613333333334	1276.4946666666667	0.167508	0.832492
21	A	1	m	coronal	m_coronal	1276.428	1276.4613333333334	0.625160	0.374840
22	A	1	coronal	pause	coronal_pause	1281.4	1281.45	0.958541	0.041459
23	A	1	dorsal	coronal	dorsal_coronal	1296.74	1296.81	0.853429	0.146571
24	A	1	coronal	dorsal	coronal_dorsal	1290.925	1290.9483333333333	0.069405	0.930595
25	A	3	dorsal	coronal	dorsal_coronal	1292.6616666666666	1292.675	0.158608	0.841392
26	A	3	dorsal	coronal	dorsal_coronal	1296.8799999999999	1296.9499999999998	0.942272	0.057728
27	A	1	dorsal	coronal	dorsal_coronal	1292.635	1292.6483333333333	0.158608	0.841392
28	A	2	coronal	dorsal	coronal_dorsal	1290.9483333333333	1290.9716666666666	0.475925	0.524075
29	A	2	coronal	pause	coronal_pause	1281.45	1281.5	0.014171	0.985829
30	A	3	coronal	dorsal	coronal_dorsal	1290.9716666666666	1290.995	0.455298	0.544702
31	A	2	dorsal	coronal	dorsal_coronal	1292.6483333333333	1292.6616666666666	0.158608	0.841392
32	A	3	coronal	pause	coronal_pause	1281.5	1281.55	0.001460	0.998540
33	A	2	dorsal	coronal	dorsal_coronal	1296.81	1296.8799999999999	0.181602	0.818398
34	A	1	m	coronal	m_coronal	1299.26	1299.28	0.158608	0.841392
35	A	3	labial	coronal	labial_coronal	1303.1066666666666	1303.1299999999999	0.330150	0.669850
36	A	2	dorsal	coronal	dorsal_coronal	1303.7133333333334	1303.7366666666667	0.285887	0.714113
37	A	3	coronal	coronal	coronal_coronal	1303.2266666666667	1303.26	0.703221	0.296779
38	A	1	dorsal	pause	dorsal_pause	1308.702	1308.7186666666666	0.158608	0.841392
39	A	3	dorsal	coronal	dorsal_coronal	1303.7366666666667	1303.76	0.056369	0.943631
40	A	1	dorsal	coronal	dorsal_coronal	1303.69	1303.7133333333334	0.333642	0.666358
41	A	2	coronal	coronal	coronal_coronal	1303.1933333333334	1303.2266666666667	0.364133	0.635867
42	A	3	dorsal	coronal	dorsal_coronal	1301.33	1301.34	0.005458	0.994542
43	A	2	dorsal	pause	dorsal_pause	1308.7186666666666	1308.7353333333333	0.158608	0.841392
44	A	3	m	coronal	m_coronal	1299.3	1299.32	0.158608	0.841392
45	A	2	m	coronal	m_coronal	1299.28	1299.3	0.158608	0.841392
46	A	2	dorsal	coronal	dorsal_coronal	1301.32	1301.33	0.002773	0.997227
47	A	1	labial	coronal	labial_coronal	1303.06	1303.0833333333333	0.183792	0.816208
48	A	1	dorsal	coronal	dorsal_coronal	1301.31	1301.32	0.011158	0.988842
49	A	3	dorsal	pause	dorsal_pause	1308.7353333333333	1308.752	0.158608	0.841392
50	A	2	labial	coronal	labial_coronal	1303.0833333333333	1303.1066666666666	0.608761	0.391239
51	A	1	coronal	coronal	coronal_coronal	1303.16	1303.1933333333334	0.365899	0.634101
52	A	3	coronal	labial	coronal_labial	1349.021	1349.041	0.158608	0.841392
53	A	2	coronal	labial	coronal_labial	1310.7063333333333	1310.7296666666666	0.657029	0.342971
54	A	2	coronal	labial	coronal_labial	1349.001	1349.021	0.158608	0.841392
55	A	1	coronal	labial	coronal_labial	1310.683	1310.7063333333333	0.999932	0.000068
56	A	3	coronal	labial	coronal_labial	1310.7296666666666	1310.753	0.573144	0.426856
