	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	a	n	coronal	n_coronal	2554.718	2554.818	1.000000	0.000000
2	a	coronal	dorsal	coronal_dorsal	2571.482	2571.552	0.999998	0.000002
3	a	coronal	coronal	coronal_coronal	2576.172	2576.242	0.999999	0.000001
4	a	coronal	labial	coronal_labial	2571.972	2572.052	1.000000	0.000000
5	a	dorsal	m	dorsal_m	2569.722	2569.872	1.000000	0.000000
6	a	coronal	pause	coronal_pause	2575.022	2575.142	1.000000	0.000000
7	a	labial	m	labial_m	2598.274	2598.344	0.992718	0.007282
8	a	labial	dorsal	labial_dorsal	2592.879	2593.039	1.000000	0.000000
9	a	dorsal	labial	dorsal_labial	2592.699	2592.779	0.999987	0.000013
10	a	n	coronal	n_coronal	2606.233	2606.323	0.999955	0.000045
11	a	coronal	dorsal	coronal_dorsal	2593.549	2593.689	0.999981	0.000019
12	a	dorsal	m	dorsal_m	2587.025	2587.095	0.982937	0.017063
13	a	coronal	n	coronal_n	2635.58	2635.65	1.000000	0.000000
14	a	dorsal	coronal	dorsal_coronal	2618.37	2618.49	0.990736	0.009264
15	a	coronal	n	coronal_n	2618.02	2618.12	1.000000	0.000000
16	a	labial	pause	labial_pause	2646.178	2646.268	0.999967	0.000033
17	a	coronal	labial	coronal_labial	2629.6	2629.76	1.000000	0.000000
18	a	labial	pause	labial_pause	2622.793	2622.873	0.006963	0.993037
19	a	labial	pause	labial_pause	2877.344	2877.434	0.996591	0.003409
20	a	coronal	dorsal	coronal_dorsal	2849.946	2850.026	1.000000	0.000000
21	a	labial	coronal	labial_coronal	2851.036	2851.116	0.982282	0.017718
22	a	dorsal	dorsal	dorsal_dorsal	2850.726	2850.826	0.999992	0.000008
23	a	dorsal	labial	dorsal_labial	2849.166	2849.236	0.999999	0.000001
24	a	dorsal	pause	dorsal_pause	3014.935	3015.055	0.999959	0.000041
25	a	m	coronal	m_coronal	2866.038	2866.118	0.999859	0.000141
26	a	dorsal	dorsal	dorsal_dorsal	2866.448	2866.538	0.996000	0.003999
27	a	labial	coronal	labial_coronal	2646.708	2646.778	0.999919	0.000081
28	a	labial	coronal	labial_coronal	3014.485	3014.575	0.999992	0.000009
29	a	labial	pause	labial_pause	2649.128	2649.228	0.996377	0.003623
30	a	coronal	dorsal	coronal_dorsal	3029.613	3029.703	0.999742	0.000258
31	a	coronal	coronal	coronal_coronal	2917.142	2917.212	0.990264	0.009736
32	a	n	labial	n_labial	2938.466	2938.536	0.999891	0.000109
33	a	coronal	labial	coronal_labial	2938.796	2938.906	0.999991	0.000009
34	a	pause	coronal	pause_coronal	3034.367	3034.437	0.750558	0.249442
35	a	dorsal	coronal	dorsal_coronal	3039.117	3039.187	0.996654	0.003346
36	a	coronal	dorsal	coronal_dorsal	3048.64	3048.72	0.999952	0.000048
37	a	coronal	m	coronal_m	3049.25	3049.39	0.999851	0.000149
38	a	dorsal	dorsal	dorsal_dorsal	3119.431	3119.511	0.990321	0.009678
39	a	dorsal	coronal	dorsal_coronal	3137.496	3137.566	1.000000	0.000000
40	a	coronal	coronal	coronal_coronal	3047.27	3047.5	1.000000	0.000000
41	a	dorsal	pause	dorsal_pause	3035.267	3035.337	0.000132	0.999868
42	a	labial	coronal	labial_coronal	3070.474	3070.584	1.000000	0.000000
43	a	labial	dorsal	labial_dorsal	3321.284	3321.354	0.999863	0.000137
44	a	dorsal	coronal	dorsal_coronal	3278.296	3278.436	0.999865	0.000135
45	a	dorsal	pause	dorsal_pause	3281.919	3281.999	0.998387	0.001613
46	a	dorsal	pause	dorsal_pause	3309.874	3310.004	0.990915	0.009085
47	a	pause	coronal	pause_coronal	3287.054	3287.154	0.999061	0.000939
48	a	labial	coronal	labial_coronal	3313.987	3314.077	1.000000	0.000000
49	a	coronal	coronal	coronal_coronal	3314.667	3314.757	1.000000	0.000000
50	a	labial	coronal	labial_coronal	3276.706	3276.786	0.999990	0.000010
51	a	dorsal	coronal	dorsal_coronal	3315.567	3315.647	0.999965	0.000035
52	a	coronal	pause	coronal_pause	3318.887	3319.007	0.999972	0.000028
53	a	dorsal	pause	dorsal_pause	3293.846	3293.936	1.000000	0.000000
54	a	dorsal	coronal	dorsal_coronal	3287.784	3287.884	1.000000	0.000000
55	a	coronal	dorsal	coronal_dorsal	3269.395	3269.465	0.999702	0.000298
56	A	coronal	dorsal	coronal_dorsal	2577.182	2577.222	0.000000	1.000000
57	A	coronal	dorsal	coronal_dorsal	2584.955	2585.085	0.000000	1.000000
58	A	labial	dorsal	labial_dorsal	2579.432	2579.642	0.000000	1.000000
59	A	coronal	dorsal	coronal_dorsal	2578.832	2578.892	0.000413	0.999587
60	A	coronal	coronal	coronal_coronal	2583.285	2583.345	0.000921	0.999079
61	A	dorsal	coronal	dorsal_coronal	2584.745	2584.855	0.000001	0.999999
62	A	coronal	coronal	coronal_coronal	2604.613	2604.663	0.000032	0.999968
63	A	m	dorsal	m_dorsal	2609.004	2609.034	0.000072	0.999928
64	A	coronal	coronal	coronal_coronal	2614.273	2614.303	0.000456	0.999544
65	A	dorsal	n	dorsal_n	2597.794	2597.844	0.000003	0.999997
66	A	coronal	dorsal	coronal_dorsal	2586.575	2586.605	0.000067	0.999933
67	A	pause	pause	pause_pause	2597.234	2597.334	0.008721	0.991279
68	A	coronal	coronal	coronal_coronal	2591.429	2591.459	0.000808	0.999192
69	A	coronal	coronal	coronal_coronal	2604.703	2604.833	0.000000	1.000000
70	A	pause	labial	pause_labial	2600.314	2600.434	0.000026	0.999974
71	A	coronal	pause	coronal_pause	2611.451	2611.551	0.000005	0.999995
72	A	dorsal	n	dorsal_n	2606.103	2606.183	0.000076	0.999924
73	A	coronal	coronal	coronal_coronal	2586.355	2586.455	0.061603	0.938397
74	A	dorsal	coronal	dorsal_coronal	2607.243	2607.293	0.000069	0.999931
75	A	dorsal	coronal	dorsal_coronal	2611.111	2611.161	0.000332	0.999668
76	A	coronal	labial	coronal_labial	2629.97	2630.06	0.000000	1.000000
77	A	pause	labial	pause_labial	2616.18	2616.22	0.000074	0.999926
78	A	dorsal	coronal	dorsal_coronal	2643.199	2643.239	0.000053	0.999947
79	A	dorsal	coronal	dorsal_coronal	2624.075	2624.175	0.000001	0.999999
80	A	coronal	coronal	coronal_coronal	2618.59	2618.77	0.020355	0.979645
81	A	coronal	pause	coronal_pause	2616.33	2616.36	0.000543	0.999457
82	A	labial	coronal	labial_coronal	2621.593	2621.673	0.051459	0.948541
83	A	pause	m	pause_m	2645.208	2645.238	0.001154	0.998846
84	A	coronal	coronal	coronal_coronal	2614.803	2614.863	0.000458	0.999542
85	A	coronal	coronal	coronal_coronal	2645.388	2645.448	0.000092	0.999908
86	A	dorsal	coronal	dorsal_coronal	2633.65	2633.72	0.004597	0.995403
87	A	coronal	coronal	coronal_coronal	2621.853	2621.933	0.363714	0.636286
88	A	dorsal	coronal	dorsal_coronal	2630.15	2630.19	0.000004	0.999996
89	A	coronal	coronal	coronal_coronal	2616.96	2617.05	0.028861	0.971139
90	A	coronal	pause	coronal_pause	2617.55	2617.59	0.000005	0.999995
91	A	dorsal	pause	dorsal_pause	3025.103	3025.133	0.000114	0.999886
92	A	n	coronal	n_coronal	3027.483	3027.573	0.474762	0.525238
93	A	coronal	pause	coronal_pause	2851.236	2851.326	0.000003	0.999997
94	A	dorsal	coronal	dorsal_coronal	2867.828	2867.918	0.261146	0.738854
95	A	pause	dorsal	pause_dorsal	3024.713	3024.743	0.001996	0.998004
96	A	dorsal	n	dorsal_n	2648.888	2648.938	0.000031	0.999969
97	A	pause	labial	pause_labial	3130.036	3130.086	0.000020	0.999980
98	A	pause	labial	pause_labial	3131.536	3131.636	0.005272	0.994728
99	A	coronal	labial	coronal_labial	3073.898	3073.978	0.209927	0.790073
100	A	dorsal	coronal	dorsal_coronal	3199.047	3199.127	0.005360	0.994640
101	A	coronal	coronal	coronal_coronal	3138.326	3138.406	0.042888	0.957112
102	A	labial	coronal	labial_coronal	3048.25	3048.4	0.000001	0.999999
103	A	coronal	dorsal	coronal_dorsal	3045.68	3045.72	0.000021	0.999979
104	A	pause	dorsal	pause_dorsal	3044.285	3044.385	0.000630	0.999371
105	A	coronal	dorsal	coronal_dorsal	3113.883	3113.933	0.000003	0.999997
106	A	labial	coronal	labial_coronal	3039.887	3040.037	0.000467	0.999533
107	A	labial	labial	labial_labial	3137.136	3137.206	0.001000	0.999000
108	A	n	coronal	n_coronal	3222.505	3222.595	0.000000	1.000000
109	A	coronal	labial	coronal_labial	3222.665	3222.775	0.000000	1.000000
110	A	coronal	labial	coronal_labial	3223.175	3223.205	0.000525	0.999476
