	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	a	labial	coronal	labial_coronal	3541.216	3541.296	1.000000	0.000000
2	a	coronal	pause	coronal_pause	3528.373	3528.463	0.999999	0.000001
3	a	dorsal	coronal	dorsal_coronal	3643.996	3644.066	0.195254	0.804746
4	a	m	coronal	m_coronal	3645.536	3645.616	0.999997	0.000003
5	a	dorsal	dorsal	dorsal_dorsal	3617.918	3617.988	0.013244	0.986756
6	a	coronal	coronal	coronal_coronal	3633.018	3633.088	1.000000	0.000000
7	a	n	dorsal	n_dorsal	3637.509	3637.619	1.000000	0.000000
8	a	dorsal	coronal	dorsal_coronal	3625.105	3625.175	0.999403	0.000597
9	a	coronal	labial	coronal_labial	3638.049	3638.119	0.999982	0.000018
10	a	n	dorsal	n_dorsal	3643.846	3643.916	0.876331	0.123669
11	a	labial	coronal	labial_coronal	3649.136	3649.216	0.999998	0.000002
12	a	labial	dorsal	labial_dorsal	3638.279	3638.499	1.000000	0.000000
13	a	coronal	labial	coronal_labial	3617.688	3617.768	0.999999	0.000001
14	a	coronal	coronal	coronal_coronal	3647.506	3647.646	1.000000	0.000000
15	a	coronal	coronal	coronal_coronal	3645.766	3645.886	1.000000	0.000000
16	a	labial	dorsal	labial_dorsal	3626.586	3626.656	0.001750	0.998250
17	a	labial	m	labial_m	3640.039	3640.119	1.000000	0.000000
18	a	labial	coronal	labial_coronal	3624.165	3624.245	1.000000	0.000000
19	a	dorsal	labial	dorsal_labial	3610.673	3610.753	0.999894	0.000106
20	a	labial	coronal	labial_coronal	3610.253	3610.343	1.000000	0.000000
21	a	labial	dorsal	labial_dorsal	3367.829	3367.909	0.999999	0.000001
22	a	coronal	pause	coronal_pause	3347.171	3347.301	1.000000	0.000000
23	a	labial	labial	labial_labial	3392.676	3392.756	0.999894	0.000106
24	a	m	coronal	m_coronal	3363.766	3363.836	1.000000	0.000000
25	a	coronal	coronal	coronal_coronal	3393.096	3393.166	1.000000	0.000000
26	a	dorsal	pause	dorsal_pause	3379.313	3379.403	0.862172	0.137828
27	a	coronal	coronal	coronal_coronal	3343.248	3343.318	1.000000	0.000000
28	a	labial	labial	labial_labial	3368.539	3368.609	0.999990	0.000010
29	a	coronal	pause	coronal_pause	3396.536	3396.606	0.999975	0.000025
30	a	coronal	labial	coronal_labial	3389.21	3389.28	0.999931	0.000070
31	a	coronal	coronal	coronal_coronal	3349.225	3349.315	0.000002	0.999998
32	a	coronal	dorsal	coronal_dorsal	3338.176	3338.256	0.429677	0.570323
33	a	coronal	coronal	coronal_coronal	3405.724	3405.804	1.000000	0.000000
34	a	coronal	pause	coronal_pause	3414.486	3414.556	0.999806	0.000194
35	a	m	labial	m_labial	3524.531	3524.601	0.068867	0.931133
36	a	coronal	pause	coronal_pause	3527.773	3527.853	0.999915	0.000084
37	a	pause	coronal	pause_coronal	3452.898	3453.058	0.999998	0.000002
38	a	coronal	coronal	coronal_coronal	3546.677	3546.747	0.998851	0.001149
39	a	labial	coronal	labial_coronal	3518.575	3518.675	0.996468	0.003532
40	a	labial	dorsal	labial_dorsal	3430.923	3430.993	0.998953	0.001047
41	a	pause	pause	pause_pause	3452.728	3452.838	1.000000	0.000000
42	a	coronal	coronal	coronal_coronal	3458.974	3459.044	0.999966	0.000034
43	a	pause	dorsal	pause_dorsal	3572.912	3572.982	0.013510	0.986490
44	a	labial	pause	labial_pause	3433.373	3433.483	0.999999	0.000001
45	a	pause	labial	pause_labial	3433.613	3433.743	1.000000	0.000000
46	a	coronal	coronal	coronal_coronal	3455.098	3455.168	0.999997	0.000003
47	a	dorsal	coronal	dorsal_coronal	3562.928	3562.998	0.992629	0.007371
48	a	labial	coronal	labial_coronal	3410.586	3410.676	0.999999	0.000001
49	a	labial	dorsal	labial_dorsal	3609.953	3610.023	0.488205	0.511795
50	a	coronal	pause	coronal_pause	3484.155	3484.245	0.999424	0.000577
51	a	coronal	pause	coronal_pause	3490.701	3490.781	0.927182	0.072818
52	a	dorsal	pause	dorsal_pause	3531.333	3531.423	0.028365	0.971635
53	a	dorsal	n	dorsal_n	3436.953	3437.023	0.990331	0.009669
54	a	coronal	dorsal	coronal_dorsal	3562.728	3562.808	0.999822	0.000178
55	a	pause	labial	pause_labial	3558.226	3558.306	0.999270	0.000730
56	A	dorsal	coronal	dorsal_coronal	3184.586	3184.636	0.000062	0.999938
57	A	n	labial	n_labial	3166.203	3166.233	0.000280	0.999720
58	A	coronal	coronal	coronal_coronal	3189.741	3189.801	0.000052	0.999948
59	A	labial	coronal	labial_coronal	3170.834	3170.934	0.000002	0.999998
60	A	coronal	coronal	coronal_coronal	3183.726	3183.786	0.001119	0.998881
61	A	m	pause	m_pause	3232.492	3232.592	0.000000	1.000000
62	A	labial	coronal	labial_coronal	3210.21	3210.29	0.003419	0.996581
63	A	coronal	coronal	coronal_coronal	3262.911	3262.991	0.000001	0.999999
64	A	labial	coronal	labial_coronal	3194.833	3194.923	0.000000	1.000000
65	A	coronal	coronal	coronal_coronal	3251.126	3251.196	0.001502	0.998498
66	A	pause	coronal	pause_coronal	3194.103	3194.223	0.000002	0.999998
67	A	coronal	coronal	coronal_coronal	3224.196	3224.266	0.998600	0.001400
68	A	dorsal	m	dorsal_m	3260.621	3260.651	0.000543	0.999457
69	A	labial	coronal	labial_coronal	3212.351	3212.441	0.000004	0.999996
70	A	dorsal	coronal	dorsal_coronal	3211.34	3211.51	0.000000	1.000000
71	A	labial	coronal	labial_coronal	3205.141	3205.241	0.000055	0.999945
72	A	coronal	dorsal	coronal_dorsal	3225.636	3225.686	0.000001	0.999999
73	A	m	coronal	m_coronal	3226.126	3226.216	0.000027	0.999973
74	A	coronal	coronal	coronal_coronal	3227.146	3227.226	0.000078	0.999922
75	A	labial	labial	labial_labial	3211.04	3211.15	0.023526	0.976474
76	A	n	labial	n_labial	2987.997	2988.097	0.000114	0.999886
77	A	n	coronal	n_coronal	3023.272	3023.352	0.000010	0.999990
78	A	coronal	labial	coronal_labial	2995.02	2995.09	0.000000	1.000000
79	A	coronal	coronal	coronal_coronal	2999.428	2999.478	0.000027	0.999973
80	A	m	coronal	m_coronal	2985.597	2985.667	0.014621	0.985379
81	A	coronal	coronal	coronal_coronal	3021.662	3021.752	0.000000	1.000000
82	A	coronal	coronal	coronal_coronal	2999.718	2999.768	0.000001	0.999999
83	A	dorsal	coronal	dorsal_coronal	2993.49	2993.56	0.005422	0.994578
84	A	coronal	coronal	coronal_coronal	3032.732	3032.882	0.000000	1.000000
85	A	n	pause	n_pause	2982.616	2982.716	0.000031	0.999969
86	A	coronal	coronal	coronal_coronal	3015.945	3016.025	0.000379	0.999621
87	A	coronal	coronal	coronal_coronal	3016.115	3016.205	0.000002	0.999998
88	A	pause	labial	pause_labial	3045.776	3045.876	0.006922	0.993078
89	A	labial	coronal	labial_coronal	3054.09	3054.12	0.000135	0.999865
90	A	coronal	dorsal	coronal_dorsal	3047.35	3047.41	0.000066	0.999934
91	A	m	coronal	m_coronal	3106.646	3106.736	0.000000	1.000000
92	A	dorsal	coronal	dorsal_coronal	3048.4	3048.49	0.000003	0.999997
93	A	coronal	coronal	coronal_coronal	3104.366	3104.446	0.000122	0.999878
94	A	coronal	coronal	coronal_coronal	3045.226	3045.296	0.403224	0.596776
95	A	dorsal	coronal	dorsal_coronal	3120.873	3120.973	0.004614	0.995386
96	A	m	coronal	m_coronal	3104.276	3104.336	0.005215	0.994785
97	A	coronal	dorsal	coronal_dorsal	3052.92	3053.04	0.000000	1.000000
98	A	labial	coronal	labial_coronal	3048.16	3048.19	0.001242	0.998758
99	A	coronal	coronal	coronal_coronal	3042.056	3042.136	0.000003	0.999997
100	A	dorsal	coronal	dorsal_coronal	3054.32	3054.43	0.000000	1.000000
101	A	coronal	coronal	coronal_coronal	3121.693	3121.753	0.000293	0.999707
102	A	labial	coronal	labial_coronal	3113.871	3113.971	0.002251	0.997750
103	A	labial	coronal	labial_coronal	3188.271	3188.361	0.000000	1.000000
104	A	m	coronal	m_coronal	3183.406	3183.546	0.000083	0.999917
105	A	m	coronal	m_coronal	3127.307	3127.377	0.067321	0.932679
106	A	dorsal	labial	dorsal_labial	3190.871	3191.031	0.000000	1.000000
107	A	labial	coronal	labial_coronal	3169.543	3169.653	0.000279	0.999721
108	A	labial	coronal	labial_coronal	3181.696	3181.796	0.000001	0.999999
109	A	coronal	coronal	coronal_coronal	3182.806	3182.876	0.627364	0.372636
110	A	coronal	coronal	coronal_coronal	3175.364	3175.444	0.116184	0.883816
