	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	a	pause	coronal	pause_coronal	3035.835	3035.945	1.000000	0.000000
2	a	m	dorsal	m_dorsal	3358.994	3359.064	0.894068	0.105932
3	a	m	m	m_m	3276.501	3276.581	0.995419	0.004581
4	a	dorsal	labial	dorsal_labial	3233.885	3233.955	0.997085	0.002915
5	a	coronal	n	coronal_n	3097.071	3097.141	1.000000	0.000000
6	a	coronal	coronal	coronal_coronal	3362.144	3362.224	0.999998	0.000002
7	a	dorsal	coronal	dorsal_coronal	3295.922	3295.992	0.096223	0.903777
8	a	dorsal	dorsal	dorsal_dorsal	2988.119	2988.209	0.998256	0.001744
9	a	coronal	coronal	coronal_coronal	3088.348	3088.418	0.999997	0.000003
10	a	m	coronal	m_coronal	2832.472	2832.542	0.028367	0.971633
11	a	coronal	dorsal	coronal_dorsal	3354.084	3354.154	0.999866	0.000134
12	a	coronal	coronal	coronal_coronal	2849.543	2849.633	1.000000	0.000000
13	a	coronal	coronal	coronal_coronal	3079.827	3079.897	0.998829	0.001171
14	a	m	labial	m_labial	2772.072	2772.142	1.000000	0.000000
15	a	n	labial	n_labial	3292.276	3292.396	1.000000	0.000000
16	a	labial	coronal	labial_coronal	3233.605	3233.675	0.987995	0.012005
17	a	coronal	coronal	coronal_coronal	2849.783	2849.873	1.000000	0.000000
18	a	pause	coronal	pause_coronal	3291.036	3291.106	0.994317	0.005683
19	a	dorsal	pause	dorsal_pause	3484.462	3484.622	0.065093	0.934907
20	a	dorsal	coronal	dorsal_coronal	3278.011	3278.081	0.999948	0.000052
21	a	pause	pause	pause_pause	2776.045	2776.115	0.999669	0.000331
22	a	m	coronal	m_coronal	2826.137	2826.237	0.999999	0.000001
23	a	labial	coronal	labial_coronal	3285.741	3285.811	1.000000	0.000000
24	a	labial	pause	labial_pause	3298.202	3298.292	0.002536	0.997464
25	a	n	dorsal	n_dorsal	3778.8	3778.89	0.996467	0.003533
26	a	coronal	dorsal	coronal_dorsal	3486.465	3486.555	0.970615	0.029385
27	a	coronal	dorsal	coronal_dorsal	3952.586	3952.726	1.000000	0.000000
28	a	dorsal	pause	dorsal_pause	3777.621	3777.711	0.999820	0.000180
29	a	dorsal	dorsal	dorsal_dorsal	3772.071	3772.141	0.999929	0.000071
30	a	labial	coronal	labial_coronal	3491.486	3491.556	1.000000	0.000000
31	a	labial	coronal	labial_coronal	3590.365	3590.445	0.999966	0.000034
32	a	labial	coronal	labial_coronal	3487.885	3487.955	0.941719	0.058281
33	a	labial	dorsal	labial_dorsal	3672.758	3672.838	0.999999	0.000001
34	a	dorsal	coronal	dorsal_coronal	3500.006	3500.086	0.536965	0.463035
