	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	a	pause	pause	pause_pause	2632.534	2632.624	0.959165	0.040835
2	a	coronal	dorsal	coronal_dorsal	2640.521	2640.591	0.990487	0.009513
3	a	dorsal	dorsal	dorsal_dorsal	2637.083	2637.153	0.999621	0.000379
4	a	labial	n	labial_n	2700.795	2700.865	0.833192	0.166808
5	a	coronal	pause	coronal_pause	2787.748	2787.848	1.000000	0.000000
6	a	m	dorsal	m_dorsal	2642.972	2643.052	0.974989	0.025011
7	a	dorsal	pause	dorsal_pause	2654.155	2654.225	0.236355	0.763646
8	a	n	coronal	n_coronal	2782.097	2782.187	0.980398	0.019602
9	a	coronal	labial	coronal_labial	2696.948	2697.018	0.994876	0.005124
10	a	labial	labial	labial_labial	2676.192	2676.272	0.594779	0.405221
11	a	labial	coronal	labial_coronal	2759.753	2759.843	0.937275	0.062725
12	a	dorsal	coronal	dorsal_coronal	2711.095	2711.225	0.089560	0.910440
13	a	labial	m	labial_m	2642.292	2642.392	0.548801	0.451199
14	a	coronal	dorsal	coronal_dorsal	2762.066	2762.176	0.998715	0.001285
15	a	m	coronal	m_coronal	2710.825	2710.905	0.997983	0.002017
16	a	coronal	pause	coronal_pause	2678.97	2679.09	0.999955	0.000045
17	a	dorsal	pause	dorsal_pause	2667.363	2667.443	0.999748	0.000252
18	a	coronal	labial	coronal_labial	2656.364	2656.434	0.989812	0.010188
19	a	labial	pause	labial_pause	2796.714	2796.804	0.999971	0.000029
20	a	labial	coronal	labial_coronal	2746.54	2746.61	0.999997	0.000003
21	a	m	dorsal	m_dorsal	2666.893	2666.963	0.999981	0.000019
22	a	labial	labial	labial_labial	2697.048	2697.128	0.990401	0.009599
23	a	labial	dorsal	labial_dorsal	2653.935	2654.025	0.051744	0.948256
24	a	coronal	pause	coronal_pause	2797.864	2797.994	0.016122	0.983878
25	a	labial	dorsal	labial_dorsal	2807.102	2807.202	0.945919	0.054081
26	a	coronal	pause	coronal_pause	2845.842	2845.942	0.000008	0.999992
27	a	pause	coronal	pause_coronal	2809.72	2809.81	0.999993	0.000007
28	a	labial	dorsal	labial_dorsal	2843.061	2843.151	0.997717	0.002283
29	a	coronal	labial	coronal_labial	2862.817	2862.897	0.984673	0.015327
30	a	coronal	coronal	coronal_coronal	2884.523	2884.603	1.000000	0.000000
31	a	coronal	dorsal	coronal_dorsal	2799.095	2799.165	0.015691	0.984309
32	a	dorsal	pause	dorsal_pause	2864.627	2864.717	0.999807	0.000193
33	a	labial	pause	labial_pause	2799.395	2799.525	0.990127	0.009873
34	a	coronal	coronal	coronal_coronal	2875.452	2875.522	0.999981	0.000019
35	a	coronal	labial	coronal_labial	2889.316	2889.396	0.999847	0.000153
36	a	labial	coronal	labial_coronal	2959.905	2960.045	0.999939	0.000061
37	a	dorsal	pause	dorsal_pause	2939.415	2939.515	0.988967	0.011033
38	a	coronal	coronal	coronal_coronal	2943.819	2943.999	1.000000	0.000000
39	a	labial	m	labial_m	2889.486	2889.556	0.000572	0.999428
40	a	pause	labial	pause_labial	2891.296	2891.436	0.989684	0.010316
41	a	dorsal	pause	dorsal_pause	2960.235	2960.315	0.999395	0.000605
42	a	dorsal	pause	dorsal_pause	2921.712	2921.842	1.000000	0.000000
43	a	coronal	coronal	coronal_coronal	2942.659	2942.729	0.995150	0.004850
44	a	dorsal	pause	dorsal_pause	2885.113	2885.213	0.995386	0.004614
45	a	m	coronal	m_coronal	2894.881	2894.971	1.000000	0.000000
46	a	dorsal	dorsal	dorsal_dorsal	2941.359	2941.499	0.365089	0.634911
47	a	dorsal	dorsal	dorsal_dorsal	2965.788	2965.888	0.996779	0.003221
48	a	coronal	labial	coronal_labial	2935.905	2935.985	1.000000	0.000000
49	a	labial	dorsal	labial_dorsal	2962.023	2962.103	0.711633	0.288367
50	a	coronal	coronal	coronal_coronal	2887.504	2887.704	0.999999	0.000001
51	a	labial	dorsal	labial_dorsal	2890.786	2890.866	0.999920	0.000080
52	a	labial	pause	labial_pause	2888.424	2888.534	0.999291	0.000709
53	a	labial	m	labial_m	2987.068	2987.138	0.861010	0.138990
54	a	dorsal	pause	dorsal_pause	2976.304	2976.384	0.130360	0.869640
55	a	coronal	dorsal	coronal_dorsal	2975.914	2975.994	1.000000	0.000000
56	A	pause	labial	pause_labial	2636.113	2636.203	0.035617	0.964383
57	A	coronal	labial	coronal_labial	2635.473	2635.563	0.886692	0.113308
58	A	coronal	coronal	coronal_coronal	2652.185	2652.295	0.473200	0.526800
59	A	coronal	coronal	coronal_coronal	2699.138	2699.298	0.000000	1.000000
60	A	labial	coronal	labial_coronal	2697.548	2697.588	0.000034	0.999966
61	A	m	coronal	m_coronal	2726.155	2726.205	0.000041	0.999959
62	A	coronal	n	coronal_n	2697.228	2697.258	0.000364	0.999636
63	A	dorsal	labial	dorsal_labial	2796.514	2796.604	0.029503	0.970497
64	A	dorsal	coronal	dorsal_coronal	2806.432	2806.482	0.000041	0.999959
65	A	labial	coronal	labial_coronal	2860.527	2860.597	0.017915	0.982085
66	A	dorsal	coronal	dorsal_coronal	2805.932	2805.972	0.000595	0.999405
67	A	coronal	coronal	coronal_coronal	2864.257	2864.307	0.000084	0.999916
68	A	coronal	dorsal	coronal_dorsal	2861.057	2861.147	0.611799	0.388201
69	A	dorsal	coronal	dorsal_coronal	2845.302	2845.342	0.000060	0.999940
70	A	n	labial	n_labial	2851.487	2851.517	0.000204	0.999796
71	A	dorsal	n	dorsal_n	2797.284	2797.314	0.000549	0.999451
72	A	labial	coronal	labial_coronal	2855.515	2855.585	0.000730	0.999270
73	A	labial	coronal	labial_coronal	2861.317	2861.397	0.000023	0.999977
74	A	coronal	pause	coronal_pause	2837.388	2837.488	0.000000	1.000000
75	A	dorsal	labial	dorsal_labial	2799.235	2799.315	0.092805	0.907195
76	A	n	pause	n_pause	2843.801	2843.831	0.000032	0.999968
77	A	labial	coronal	labial_coronal	2883.263	2883.343	0.005618	0.994382
78	A	labial	coronal	labial_coronal	2854.925	2855.025	0.000067	0.999933
79	A	coronal	labial	coronal_labial	2921.432	2921.462	0.000053	0.999948
80	A	m	coronal	m_coronal	2942.539	2942.569	0.000170	0.999830
81	A	coronal	dorsal	coronal_dorsal	2892.871	2892.911	0.000006	0.999994
82	A	coronal	labial	coronal_labial	2898.872	2898.922	0.000008	0.999992
83	A	coronal	n	coronal_n	2894.481	2894.651	0.000001	1.000000
84	A	labial	dorsal	labial_dorsal	2891.496	2891.536	0.000049	0.999951
85	A	coronal	dorsal	coronal_dorsal	2936.465	2936.555	0.000402	0.999598
86	A	coronal	pause	coronal_pause	2933.866	2933.976	0.153254	0.846746
87	A	pause	labial	pause_labial	2981.34	2981.43	0.430773	0.569227
88	A	m	coronal	m_coronal	3193.826	3193.946	0.005057	0.994943
89	A	coronal	dorsal	coronal_dorsal	3089.644	3089.764	0.000005	0.999995
90	A	m	coronal	m_coronal	2979.811	2979.911	0.730709	0.269291
91	A	coronal	dorsal	coronal_dorsal	3092.401	3092.491	0.000067	0.999933
92	A	coronal	coronal	coronal_coronal	3010.78	3010.85	0.205823	0.794177
93	A	coronal	coronal	coronal_coronal	3170.682	3170.712	0.000652	0.999348
94	A	dorsal	coronal	dorsal_coronal	3141.738	3141.788	0.000027	0.999973
95	A	dorsal	n	dorsal_n	3196.622	3196.652	0.002070	0.997930
96	A	coronal	coronal	coronal_coronal	3151.219	3151.249	0.000456	0.999544
97	A	coronal	dorsal	coronal_dorsal	2984.313	2984.373	0.001349	0.998651
98	A	labial	coronal	labial_coronal	3169.652	3169.712	0.000285	0.999715
99	A	coronal	coronal	coronal_coronal	3027.386	3027.466	0.005511	0.994489
100	A	coronal	coronal	coronal_coronal	3193.516	3193.606	0.509869	0.490131
101	A	n	coronal	n_coronal	3150.689	3150.749	0.005149	0.994851
102	A	pause	pause	pause_pause	3144.338	3144.458	0.661115	0.338885
103	A	dorsal	m	dorsal_m	3192.866	3192.896	0.000349	0.999651
104	A	coronal	pause	coronal_pause	3139.098	3139.288	0.000001	0.999999
105	A	pause	dorsal	pause_dorsal	3144.578	3144.648	0.005178	0.994822
106	A	coronal	coronal	coronal_coronal	2977.234	2977.294	0.000526	0.999474
107	A	m	pause	m_pause	3139.958	3140.118	0.967646	0.032354
108	A	pause	coronal	pause_coronal	3185.646	3185.686	0.000006	0.999994
109	A	dorsal	coronal	dorsal_coronal	3198.451	3198.481	0.000313	0.999687
