	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	a	coronal	coronal	coronal_coronal	1252.62	1252.69	0.999978	0.000022
2	a	coronal	pause	coronal_pause	1252.04	1252.12	0.993078	0.006922
3	a	labial	coronal	labial_coronal	1306.385	1306.455	1.000000	0.000001
4	a	pause	labial	pause_labial	1323.286	1323.376	1.000000	0.000000
5	a	labial	dorsal	labial_dorsal	1311.561	1311.651	0.999998	0.000002
6	a	coronal	pause	coronal_pause	1273.955	1274.155	0.999985	0.000015
7	a	dorsal	labial	dorsal_labial	1294.604	1294.684	0.999999	0.000001
8	a	coronal	coronal	coronal_coronal	1280.61	1280.73	0.999997	0.000003
9	a	coronal	pause	coronal_pause	1318.247	1318.377	0.999996	0.000004
10	a	pause	coronal	pause_coronal	1276.451	1276.531	0.999961	0.000039
11	a	coronal	labial	coronal_labial	1324.246	1324.346	0.999331	0.000669
12	a	labial	dorsal	labial_dorsal	1303.965	1304.085	0.999982	0.000018
13	a	labial	dorsal	labial_dorsal	1324.426	1324.516	0.999999	0.000001
14	a	n	m	n_m	1287.46	1287.55	0.997842	0.002158
15	a	coronal	coronal	coronal_coronal	1284.22	1284.3	0.999983	0.000017
16	a	labial	coronal	labial_coronal	1269.125	1269.195	1.000000	0.000000
17	a	coronal	dorsal	coronal_dorsal	1257.038	1257.118	0.999665	0.000335
18	a	labial	coronal	labial_coronal	1344.795	1344.875	0.999773	0.000227
19	a	coronal	m	coronal_m	1628.504	1628.574	0.999948	0.000053
20	a	coronal	dorsal	coronal_dorsal	1818.198	1818.288	0.999870	0.000130
21	a	dorsal	coronal	dorsal_coronal	1516.501	1516.571	0.999749	0.000251
22	a	dorsal	coronal	dorsal_coronal	1473.467	1473.537	0.999479	0.000521
23	a	labial	coronal	labial_coronal	1775.616	1775.706	1.000000	0.000000
24	a	coronal	dorsal	coronal_dorsal	1514.171	1514.241	0.999845	0.000155
25	a	coronal	labial	coronal_labial	1594.139	1594.209	0.999323	0.000678
26	a	pause	dorsal	pause_dorsal	1426.494	1426.564	0.996929	0.003071
27	a	coronal	coronal	coronal_coronal	1740.724	1740.804	0.999989	0.000011
28	a	labial	dorsal	labial_dorsal	1831.746	1831.826	0.999984	0.000016
29	a	pause	dorsal	pause_dorsal	1735.347	1735.437	0.999985	0.000015
30	a	coronal	coronal	coronal_coronal	1630.094	1630.164	0.999998	0.000002
31	a	pause	pause	pause_pause	1831.346	1831.426	0.999981	0.000019
32	a	coronal	labial	coronal_labial	1833.906	1833.986	0.999731	0.000269
33	a	coronal	coronal	coronal_coronal	1815.008	1815.078	0.999878	0.000122
34	a	labial	dorsal	labial_dorsal	1843.038	1843.138	0.999995	0.000005
35	a	coronal	coronal	coronal_coronal	1431.96	1432.06	0.999757	0.000243
36	a	labial	dorsal	labial_dorsal	1630.974	1631.044	0.999288	0.000712
37	a	coronal	n	coronal_n	1686.765	1686.845	0.933400	0.066600
38	a	labial	coronal	labial_coronal	1616.137	1616.207	0.999951	0.000049
39	a	labial	coronal	labial_coronal	1714.379	1714.449	0.999995	0.000005
40	a	coronal	pause	coronal_pause	1834.206	1834.306	1.000000	0.000000
41	a	labial	dorsal	labial_dorsal	1594.309	1594.379	0.993245	0.006755
42	a	coronal	pause	coronal_pause	1602.022	1602.132	0.999959	0.000041
43	a	labial	pause	labial_pause	1590.404	1590.484	1.000000	0.000000
44	a	coronal	coronal	coronal_coronal	1630.284	1630.374	1.000000	0.000000
45	a	coronal	coronal	coronal_coronal	1876.187	1876.257	0.999993	0.000007
46	a	dorsal	coronal	dorsal_coronal	1847.498	1847.578	0.995727	0.004273
47	a	coronal	m	coronal_m	1857.289	1857.359	0.999987	0.000013
48	a	dorsal	coronal	dorsal_coronal	1863.032	1863.112	0.999683	0.000317
49	a	coronal	pause	coronal_pause	1879.317	1879.457	0.999973	0.000027
50	a	labial	dorsal	labial_dorsal	1869.232	1869.312	0.999969	0.000031
51	a	coronal	coronal	coronal_coronal	1845.638	1845.778	0.993272	0.006728
52	a	dorsal	pause	dorsal_pause	1878.457	1878.587	0.807838	0.192162
53	a	coronal	labial	coronal_labial	1885.481	1885.591	0.999476	0.000524
54	a	coronal	labial	coronal_labial	1855.569	1855.649	1.000000	0.000000
55	a	coronal	coronal	coronal_coronal	1844.448	1844.528	0.999979	0.000021
56	A	dorsal	coronal	dorsal_coronal	1125.429	1125.489	0.000294	0.999705
57	A	pause	labial	pause_labial	1136.722	1136.772	0.000146	0.999854
58	A	m	pause	m_pause	1160.862	1160.892	0.000137	0.999863
59	A	coronal	m	coronal_m	1131.699	1131.779	0.000137	0.999863
60	A	coronal	m	coronal_m	1126.099	1126.179	0.000014	0.999986
61	A	m	coronal	m_coronal	1127.579	1127.669	0.000004	0.999996
62	A	dorsal	coronal	dorsal_coronal	1122.213	1122.303	0.000284	0.999716
63	A	labial	coronal	labial_coronal	1134.739	1134.839	0.000009	0.999991
64	A	pause	pause	pause_pause	1145.17	1145.29	0.877095	0.122905
65	A	m	coronal	m_coronal	1201.768	1201.828	0.001161	0.998839
66	A	coronal	labial	coronal_labial	1213.48	1213.65	0.000001	0.999999
67	A	m	coronal	m_coronal	1182.804	1182.884	0.000028	0.999972
68	A	coronal	dorsal	coronal_dorsal	1184.034	1184.074	0.000904	0.999096
69	A	dorsal	coronal	dorsal_coronal	1207.3	1207.35	0.000030	0.999970
70	A	dorsal	labial	dorsal_labial	1198.976	1199.016	0.000025	0.999975
71	A	coronal	coronal	coronal_coronal	1212.96	1213.04	0.022314	0.977686
72	A	coronal	coronal	coronal_coronal	1186.121	1186.191	0.026514	0.973486
73	A	pause	labial	pause_labial	1164.247	1164.307	0.000155	0.999845
74	A	labial	coronal	labial_coronal	1214.55	1214.63	0.026504	0.973496
75	A	m	coronal	m_coronal	1167.127	1167.197	0.213652	0.786348
76	A	coronal	coronal	coronal_coronal	1166.737	1166.807	0.793911	0.206089
77	A	coronal	coronal	coronal_coronal	1173.152	1173.242	0.000001	0.999999
78	A	coronal	coronal	coronal_coronal	1203.458	1203.538	0.000387	0.999613
79	A	dorsal	pause	dorsal_pause	1206.29	1206.36	0.000243	0.999757
80	A	coronal	n	coronal_n	1184.154	1184.204	0.000105	0.999895
81	A	coronal	coronal	coronal_coronal	1203.608	1203.678	0.835201	0.164799
82	A	m	coronal	m_coronal	1202.168	1202.238	0.247081	0.752919
83	A	m	coronal	m_coronal	1197.086	1197.156	0.001404	0.998596
84	A	m	pause	m_pause	1185.054	1185.204	0.000001	0.999999
85	A	labial	coronal	labial_coronal	1238.874	1238.924	0.000874	0.999126
86	A	dorsal	coronal	dorsal_coronal	1233.527	1233.577	0.000041	0.999959
87	A	coronal	coronal	coronal_coronal	1215.47	1215.5	0.000249	0.999751
88	A	coronal	labial	coronal_labial	1230.09	1230.2	0.000000	1.000000
89	A	coronal	coronal	coronal_coronal	1224.48	1224.61	0.000002	0.999998
90	A	dorsal	coronal	dorsal_coronal	1243.63	1243.7	0.005212	0.994788
91	A	coronal	pause	coronal_pause	1237.924	1238.034	0.973679	0.026321
92	A	m	coronal	m_coronal	1214.94	1215.03	0.226883	0.773117
93	A	m	coronal	m_coronal	1248.18	1248.34	0.000000	1.000000
94	A	dorsal	coronal	dorsal_coronal	1236.774	1236.874	0.000174	0.999826
95	A	coronal	coronal	coronal_coronal	1248.71	1248.83	0.001373	0.998627
96	A	m	coronal	m_coronal	1217.297	1217.367	0.900051	0.099949
97	A	dorsal	labial	dorsal_labial	1263.841	1263.911	0.993662	0.006338
98	A	m	coronal	m_coronal	1272.695	1272.755	0.176829	0.823170
99	A	coronal	coronal	coronal_coronal	1278.96	1279.02	0.003864	0.996136
100	A	m	coronal	m_coronal	1256.398	1256.468	0.872484	0.127516
101	A	m	n	m_n	1277.151	1277.231	0.006708	0.993292
102	A	m	coronal	m_coronal	1272.435	1272.485	0.000006	0.999994
103	A	dorsal	m	dorsal_m	1277.461	1277.521	0.000150	0.999850
104	A	m	coronal	m_coronal	1273.115	1273.185	0.000306	0.999694
105	A	coronal	dorsal	coronal_dorsal	1260.151	1260.251	0.000001	0.999999
106	A	pause	labial	pause_labial	1287.71	1287.74	0.000121	0.999879
107	A	m	n	m_n	1279.83	1279.88	0.000248	0.999752
108	A	coronal	m	coronal_m	1265.715	1265.795	0.003118	0.996882
109	A	dorsal	m	dorsal_m	1273.335	1273.385	0.000284	0.999716
110	A	m	pause	m_pause	1271.255	1271.365	0.001266	0.998734
