	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	a	dorsal	coronal	dorsal_coronal	1013.73	1013.8	1.000000	0.000000
2	a	labial	coronal	labial_coronal	1029.627	1029.697	0.999991	0.000009
3	a	coronal	coronal	coronal_coronal	1043.953	1044.053	0.999994	0.000006
4	a	labial	labial	labial_labial	1062.589	1062.689	0.999999	0.000001
5	a	labial	labial	labial_labial	1069.278	1069.368	1.000000	0.000000
6	a	labial	coronal	labial_coronal	1014.71	1014.78	0.999997	0.000003
7	a	m	dorsal	m_dorsal	1021.717	1021.817	0.999941	0.000059
8	a	dorsal	pause	dorsal_pause	1056.154	1056.224	0.999998	0.000002
9	a	coronal	labial	coronal_labial	1051.197	1051.277	0.999995	0.000005
10	a	labial	dorsal	labial_dorsal	1069.418	1069.508	0.999990	0.000010
11	a	labial	labial	labial_labial	1068.418	1068.538	0.999957	0.000043
12	a	coronal	dorsal	coronal_dorsal	1060.03	1060.22	1.000000	0.000000
13	a	coronal	coronal	coronal_coronal	1020.667	1020.737	0.999998	0.000002
14	a	dorsal	labial	dorsal_labial	1102.758	1102.828	0.999996	0.000004
15	a	coronal	coronal	coronal_coronal	1090.422	1090.492	1.000000	0.000000
16	a	coronal	labial	coronal_labial	1088.112	1088.182	1.000000	0.000000
17	a	pause	coronal	pause_coronal	1113.989	1114.079	1.000000	0.000000
18	a	dorsal	n	dorsal_n	1080.728	1080.798	0.733668	0.266332
19	a	pause	coronal	pause_coronal	1117.189	1117.269	0.997438	0.002562
20	a	pause	coronal	pause_coronal	1111.61	1111.71	0.997942	0.002058
21	a	m	labial	m_labial	1107.42	1107.49	0.999941	0.000060
22	a	labial	coronal	labial_coronal	1075.049	1075.129	0.999750	0.000250
23	a	coronal	dorsal	coronal_dorsal	1074.589	1074.659	0.999957	0.000043
24	a	coronal	coronal	coronal_coronal	1085.672	1085.742	0.999984	0.000016
25	a	coronal	labial	coronal_labial	1119.919	1120.009	0.999999	0.000001
26	a	labial	dorsal	labial_dorsal	1108.73	1108.82	0.998609	0.001391
