	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	a	coronal	coronal	coronal_coronal	1033.691	1033.791	1.000000	0.000000
2	a	coronal	dorsal	coronal_dorsal	1030.575	1030.645	0.999985	0.000015
3	a	labial	dorsal	labial_dorsal	1031.355	1031.475	0.999983	0.000017
4	a	labial	coronal	labial_coronal	1032.461	1032.571	1.000000	0.000000
5	a	labial	dorsal	labial_dorsal	1034.531	1034.621	0.999992	0.000008
6	a	pause	coronal	pause_coronal	1042.377	1042.457	0.971790	0.028210
7	a	coronal	dorsal	coronal_dorsal	1077.352	1077.432	1.000000	0.000000
8	a	m	coronal	m_coronal	1046.854	1046.934	0.999997	0.000002
9	a	coronal	pause	coronal_pause	1041.62	1041.73	0.999962	0.000038
10	a	dorsal	n	dorsal_n	1075.582	1075.672	0.999997	0.000003
11	a	dorsal	coronal	dorsal_coronal	1082.182	1082.382	1.000000	0.000000
12	a	coronal	m	coronal_m	1065.267	1065.337	0.999453	0.000547
13	a	labial	coronal	labial_coronal	1069.325	1069.395	0.999968	0.000032
14	a	coronal	dorsal	coronal_dorsal	1076.182	1076.252	0.999950	0.000050
15	a	coronal	dorsal	coronal_dorsal	1078.392	1078.462	0.999757	0.000243
16	a	coronal	coronal	coronal_coronal	1072.946	1073.036	0.999920	0.000080
17	a	coronal	dorsal	coronal_dorsal	1074.492	1074.582	1.000000	0.000000
18	a	dorsal	m	dorsal_m	1074.692	1074.792	1.000000	0.000000
19	a	dorsal	n	dorsal_n	1078.582	1078.662	0.999920	0.000080
20	a	labial	dorsal	labial_dorsal	1083.672	1083.762	0.997703	0.002297
21	a	coronal	coronal	coronal_coronal	1044.274	1044.364	1.000000	0.000000
22	a	coronal	labial	coronal_labial	1079.072	1079.152	0.999998	0.000002
23	a	m	labial	m_labial	1038.024	1038.134	0.999997	0.000003
24	a	coronal	dorsal	coronal_dorsal	1075.402	1075.472	0.965921	0.034079
25	a	coronal	coronal	coronal_coronal	1076.802	1076.902	0.999999	0.000001
26	a	dorsal	coronal	dorsal_coronal	1102.314	1102.384	0.999998	0.000002
27	a	coronal	coronal	coronal_coronal	1090.228	1090.338	0.999997	0.000003
28	a	labial	m	labial_m	1090.958	1091.068	0.999946	0.000054
29	a	dorsal	coronal	dorsal_coronal	1115.158	1115.228	0.989158	0.010842
30	a	pause	labial	pause_labial	1119.068	1119.198	0.999278	0.000722
31	a	coronal	coronal	coronal_coronal	1120.143	1120.213	0.999999	0.000001
32	a	labial	coronal	labial_coronal	1103.702	1103.902	0.999997	0.000003
33	a	coronal	m	coronal_m	1121.933	1122.003	0.999980	0.000020
34	a	coronal	coronal	coronal_coronal	1096.614	1096.704	0.999988	0.000012
35	a	coronal	pause	coronal_pause	1117.408	1117.488	0.995538	0.004462
36	a	labial	coronal	labial_coronal	1092.108	1092.198	0.999775	0.000225
37	a	m	coronal	m_coronal	1096.944	1097.074	0.993897	0.006102
38	a	dorsal	pause	dorsal_pause	1109.92	1110.07	0.999961	0.000039
39	a	pause	labial	pause_labial	1086.094	1086.174	0.968421	0.031579
40	a	coronal	coronal	coronal_coronal	1101.614	1101.714	1.000000	0.000000
41	a	dorsal	n	dorsal_n	1095.864	1095.954	0.999994	0.000006
42	a	coronal	labial	coronal_labial	1100.644	1100.724	0.999999	0.000001
43	a	labial	coronal	labial_coronal	1096.074	1096.144	0.998494	0.001506
44	a	dorsal	coronal	dorsal_coronal	1091.228	1091.328	0.999990	0.000010
45	a	dorsal	m	dorsal_m	1115.418	1115.518	0.999990	0.000010
46	a	dorsal	n	dorsal_n	1115.958	1116.038	0.757496	0.242504
47	a	coronal	m	coronal_m	1139.842	1139.912	0.019742	0.980258
48	a	n	n	n_n	1141.072	1141.162	0.999995	0.000005
49	a	pause	labial	pause_labial	1123.943	1124.043	0.999972	0.000028
50	a	pause	labial	pause_labial	1130.531	1130.601	0.999999	0.000001
51	a	labial	coronal	labial_coronal	1124.093	1124.183	0.999216	0.000784
52	a	dorsal	coronal	dorsal_coronal	1138.002	1138.082	0.999996	0.000004
53	a	m	coronal	m_coronal	1140.252	1140.352	0.823861	0.176140
54	a	coronal	coronal	coronal_coronal	1140.392	1140.472	0.994978	0.005022
55	a	dorsal	pause	dorsal_pause	1140.652	1140.732	0.821178	0.178822
56	A	coronal	labial	coronal_labial	1360.579	1360.649	0.690116	0.309884
57	A	m	pause	m_pause	1430.533	1430.723	0.000002	0.999998
58	A	m	coronal	m_coronal	1452.959	1453.049	0.000012	0.999988
59	A	coronal	m	coronal_m	1373.864	1373.954	0.213203	0.786797
60	A	m	coronal	m_coronal	1488.166	1488.266	0.000003	0.999997
61	A	dorsal	coronal	dorsal_coronal	1379.625	1379.655	0.000061	0.999939
62	A	coronal	dorsal	coronal_dorsal	1374.514	1374.614	0.000002	0.999998
63	A	dorsal	pause	dorsal_pause	1416.684	1416.774	0.001723	0.998277
