	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	a	dorsal	pause	dorsal_pause	2360.917	2361.127	1.000000	0.000000
2	a	labial	m	labial_m	2342.326	2342.396	0.979827	0.020173
3	a	coronal	pause	coronal_pause	2423.625	2423.705	0.997508	0.002492
4	a	labial	coronal	labial_coronal	2409.574	2409.644	0.644768	0.355232
5	a	coronal	coronal	coronal_coronal	2463.364	2463.444	0.999803	0.000197
6	a	coronal	pause	coronal_pause	2428.317	2428.397	0.999782	0.000218
7	a	coronal	pause	coronal_pause	2436.577	2436.737	1.000000	0.000000
8	a	labial	coronal	labial_coronal	2470.758	2470.908	1.000000	0.000000
9	a	pause	pause	pause_pause	2432.357	2432.547	1.000000	0.000000
10	a	dorsal	pause	dorsal_pause	2384.426	2384.506	0.243625	0.756375
11	a	dorsal	coronal	dorsal_coronal	2404.673	2404.753	0.200177	0.799823
12	a	coronal	coronal	coronal_coronal	2462.924	2462.994	0.999570	0.000430
13	a	dorsal	coronal	dorsal_coronal	2363.236	2363.306	0.000510	0.999490
14	a	dorsal	pause	dorsal_pause	2411.339	2411.409	0.119365	0.880635
15	a	m	coronal	m_coronal	2374.3	2374.37	0.999992	0.000008
16	a	coronal	labial	coronal_labial	2482.142	2482.282	1.000000	0.000000
17	a	n	dorsal	n_dorsal	2404.193	2404.273	1.000000	0.000000
18	a	coronal	coronal	coronal_coronal	2475.208	2475.368	0.999975	0.000025
19	a	dorsal	labial	dorsal_labial	2504.679	2504.769	0.360319	0.639682
20	a	coronal	coronal	coronal_coronal	2482.412	2482.502	0.999230	0.000770
21	a	coronal	pause	coronal_pause	2492.43	2492.54	0.999990	0.000010
22	a	coronal	pause	coronal_pause	2400.941	2401.031	0.993894	0.006106
23	a	coronal	coronal	coronal_coronal	2483.042	2483.132	1.000000	0.000000
24	a	dorsal	pause	dorsal_pause	2632.013	2632.093	0.986564	0.013436
25	a	dorsal	pause	dorsal_pause	2537.379	2537.479	0.999726	0.000274
26	a	labial	pause	labial_pause	2562.33	2562.42	0.000216	0.999784
27	a	labial	pause	labial_pause	2526.978	2527.168	0.985032	0.014968
28	a	coronal	coronal	coronal_coronal	2530.759	2530.829	0.744448	0.255552
29	a	pause	coronal	pause_coronal	2509.238	2509.358	1.000000	0.000000
30	a	coronal	labial	coronal_labial	2538.664	2538.744	0.912788	0.087212
31	a	dorsal	coronal	dorsal_coronal	2616.325	2616.395	0.997702	0.002298
32	a	coronal	coronal	coronal_coronal	2512.137	2512.207	1.000000	0.000000
33	a	dorsal	pause	dorsal_pause	2514.637	2514.717	0.827626	0.172374
34	a	coronal	coronal	coronal_coronal	2628.543	2628.653	1.000000	0.000000
35	a	labial	coronal	labial_coronal	2527.428	2527.648	0.999963	0.000037
36	a	labial	pause	labial_pause	2616.835	2616.945	0.999925	0.000075
37	a	coronal	pause	coronal_pause	2630.483	2630.693	0.999943	0.000057
38	a	dorsal	pause	dorsal_pause	2575.482	2575.582	0.941567	0.058433
39	a	dorsal	pause	dorsal_pause	2541.654	2541.744	0.988347	0.011653
40	a	dorsal	pause	dorsal_pause	2595.014	2595.104	0.982318	0.017682
41	a	coronal	coronal	coronal_coronal	2533.919	2533.999	0.878881	0.121119
42	a	coronal	dorsal	coronal_dorsal	2506.669	2506.739	0.999998	0.000002
43	a	labial	coronal	labial_coronal	2546.394	2546.464	1.000000	0.000000
44	a	coronal	dorsal	coronal_dorsal	2689.089	2689.169	0.904490	0.095510
45	a	coronal	labial	coronal_labial	2682.538	2682.608	0.999990	0.000011
46	a	m	dorsal	m_dorsal	2697.019	2697.109	0.044521	0.955479
47	a	dorsal	coronal	dorsal_coronal	2640.902	2640.982	0.999622	0.000378
48	a	dorsal	pause	dorsal_pause	2746.985	2747.095	0.991976	0.008024
49	a	coronal	coronal	coronal_coronal	2730.198	2730.288	1.000000	0.000000
50	a	labial	coronal	labial_coronal	2684.258	2684.358	0.999991	0.000009
51	a	coronal	coronal	coronal_coronal	2667.522	2667.612	1.000000	0.000000
52	a	coronal	pause	coronal_pause	2694.199	2694.309	0.989319	0.010681
53	a	m	dorsal	m_dorsal	2678.101	2678.191	0.933672	0.066328
54	a	dorsal	coronal	dorsal_coronal	2730.518	2730.588	1.000000	0.000000
55	a	labial	m	labial_m	2672.842	2672.932	0.999954	0.000046
56	A	coronal	coronal	coronal_coronal	1554.381	1554.471	0.000001	0.999999
57	A	labial	coronal	labial_coronal	1557.072	1557.182	0.000000	1.000000
58	A	coronal	labial	coronal_labial	1554.581	1554.611	0.000752	0.999248
59	A	dorsal	coronal	dorsal_coronal	1559.772	1559.882	0.007605	0.992395
60	A	pause	labial	pause_labial	1557.712	1557.802	0.000000	1.000000
61	A	coronal	coronal	coronal_coronal	1554.201	1554.311	0.000158	0.999842
62	A	coronal	labial	coronal_labial	1620.716	1620.796	0.000010	0.999990
63	A	coronal	pause	coronal_pause	1618.546	1618.646	0.011704	0.988296
64	A	coronal	coronal	coronal_coronal	1627.531	1627.631	0.000000	1.000000
65	A	coronal	labial	coronal_labial	1571.332	1571.402	0.061288	0.938712
66	A	dorsal	coronal	dorsal_coronal	1630.601	1630.661	0.013785	0.986215
67	A	coronal	dorsal	coronal_dorsal	1634.186	1634.246	0.000112	0.999888
68	A	dorsal	pause	dorsal_pause	1698.262	1698.372	0.000031	0.999969
69	A	pause	labial	pause_labial	1698.852	1699.032	0.999987	0.000013
70	A	pause	labial	pause_labial	1696.642	1696.742	0.000001	0.999999
71	A	labial	coronal	labial_coronal	1611.652	1611.682	0.002770	0.997230
72	A	coronal	labial	coronal_labial	1631.541	1631.581	0.001320	0.998680
73	A	coronal	coronal	coronal_coronal	1629.291	1629.341	0.000207	0.999793
74	A	labial	coronal	labial_coronal	1633.086	1633.156	0.000072	0.999928
75	A	m	coronal	m_coronal	1636.646	1636.706	0.000022	0.999978
76	A	m	pause	m_pause	1717.659	1717.719	0.001504	0.998496
77	A	dorsal	coronal	dorsal_coronal	1631.411	1631.471	0.001151	0.998849
78	A	coronal	labial	coronal_labial	1630.741	1630.841	0.344733	0.655267
79	A	dorsal	coronal	dorsal_coronal	1629.531	1629.611	0.001542	0.998458
80	A	dorsal	pause	dorsal_pause	1626.851	1626.911	0.000918	0.999082
81	A	coronal	labial	coronal_labial	1629.701	1629.731	0.001538	0.998462
82	A	labial	pause	labial_pause	1812.351	1812.461	0.000087	0.999913
83	A	coronal	labial	coronal_labial	1807.151	1807.221	0.022228	0.977772
84	A	coronal	dorsal	coronal_dorsal	1807.541	1807.641	0.000899	0.999101
85	A	coronal	pause	coronal_pause	1799.584	1799.674	0.003741	0.996259
86	A	coronal	labial	coronal_labial	1812.161	1812.241	0.000039	0.999961
87	A	coronal	coronal	coronal_coronal	1730.759	1730.839	0.000000	1.000000
88	A	coronal	pause	coronal_pause	1722.989	1723.129	0.000000	1.000000
89	A	coronal	labial	coronal_labial	1810.811	1811.011	0.000000	1.000000
90	A	coronal	pause	coronal_pause	1804.541	1804.671	0.002637	0.997363
91	A	pause	labial	pause_labial	1815.681	1815.711	0.001389	0.998611
92	A	coronal	coronal	coronal_coronal	1732.019	1732.149	0.000000	1.000000
93	A	m	coronal	m_coronal	1847.526	1847.576	0.000068	0.999932
94	A	dorsal	labial	dorsal_labial	1876.175	1876.205	0.000042	0.999958
95	A	m	coronal	m_coronal	1850.422	1850.472	0.000258	0.999742
96	A	coronal	m	coronal_m	1847.416	1847.456	0.000106	0.999894
97	A	coronal	labial	coronal_labial	1874.865	1874.945	0.008838	0.991162
98	A	m	coronal	m_coronal	1859.281	1859.321	0.000041	0.999959
99	A	coronal	coronal	coronal_coronal	1820.146	1820.216	0.000190	0.999811
100	A	dorsal	pause	dorsal_pause	1826.386	1826.486	0.000140	0.999860
101	A	labial	coronal	labial_coronal	1876.705	1876.755	0.000009	0.999991
102	A	coronal	coronal	coronal_coronal	1903.629	1903.749	0.000000	1.000000
103	A	coronal	dorsal	coronal_dorsal	2003.631	2003.711	0.115772	0.884228
104	A	pause	labial	pause_labial	1886.763	1886.793	0.000797	0.999203
105	A	coronal	coronal	coronal_coronal	1881.677	1881.727	0.000040	0.999960
106	A	coronal	coronal	coronal_coronal	1903.919	1903.989	0.003095	0.996905
107	A	coronal	dorsal	coronal_dorsal	1891.634	1891.694	0.000114	0.999886
108	A	coronal	labial	coronal_labial	1904.069	1904.139	0.947033	0.052967
109	A	dorsal	pause	dorsal_pause	1880.127	1880.227	0.002390	0.997610
110	A	coronal	dorsal	coronal_dorsal	1997.561	1997.641	0.165787	0.834213
