	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	a	labial	coronal	labial_coronal	1355.893	1355.973	0.999998	0.000002
2	a	coronal	labial	coronal_labial	1368.528	1368.618	1.000000	0.000000
3	a	dorsal	labial	dorsal_labial	1397.62	1397.69	0.999692	0.000308
4	a	dorsal	m	dorsal_m	1371.663	1371.743	0.903306	0.096694
5	a	labial	coronal	labial_coronal	1368.068	1368.138	0.999982	0.000018
6	a	n	n	n_n	1398.77	1398.99	1.000000	0.000000
7	a	coronal	m	coronal_m	1359.423	1359.493	1.000000	0.000000
8	a	coronal	m	coronal_m	1444.562	1444.632	0.997443	0.002557
9	a	coronal	pause	coronal_pause	1406.03	1406.13	0.999920	0.000080
10	a	labial	coronal	labial_coronal	1444.352	1444.492	1.000000	0.000000
11	a	coronal	dorsal	coronal_dorsal	1407.669	1407.749	0.999998	0.000002
12	a	dorsal	pause	dorsal_pause	1401.826	1401.956	0.998701	0.001299
13	a	labial	coronal	labial_coronal	1398.05	1398.12	0.999949	0.000051
14	a	m	coronal	m_coronal	1371.823	1371.893	0.999903	0.000097
15	a	labial	labial	labial_labial	1375.183	1375.253	0.986311	0.013689
16	a	coronal	labial	coronal_labial	1445.052	1445.132	0.999995	0.000005
17	a	coronal	pause	coronal_pause	1376.353	1376.453	0.999131	0.000869
18	a	coronal	n	coronal_n	1413.733	1413.813	0.999998	0.000002
19	a	coronal	dorsal	coronal_dorsal	1457.612	1457.682	0.999973	0.000027
20	a	coronal	coronal	coronal_coronal	1520.092	1520.162	1.000000	0.000001
21	a	dorsal	labial	dorsal_labial	1507.928	1507.998	0.999597	0.000403
22	a	pause	labial	pause_labial	1450.983	1451.083	0.757608	0.242392
23	a	coronal	dorsal	coronal_dorsal	1507.738	1507.828	0.999987	0.000013
24	a	dorsal	coronal	dorsal_coronal	1519.405	1519.485	0.999390	0.000610
25	a	dorsal	coronal	dorsal_coronal	1512.455	1512.555	0.999999	0.000001
26	a	coronal	coronal	coronal_coronal	1465.528	1465.618	1.000000	0.000000
27	a	dorsal	dorsal	dorsal_dorsal	1453.623	1453.723	0.999750	0.000250
28	a	coronal	dorsal	coronal_dorsal	1469.438	1469.558	0.999793	0.000207
29	a	m	coronal	m_coronal	1516.505	1516.675	0.999971	0.000029
30	a	coronal	coronal	coronal_coronal	1519.852	1520.012	1.000000	0.000000
31	a	dorsal	coronal	dorsal_coronal	1491.748	1491.998	1.000000	0.000000
32	a	dorsal	pause	dorsal_pause	1473.642	1473.732	0.996489	0.003511
33	a	labial	labial	labial_labial	1524.122	1524.202	0.999996	0.000004
34	a	dorsal	coronal	dorsal_coronal	1466.948	1467.028	0.999966	0.000034
35	a	coronal	dorsal	coronal_dorsal	1583.346	1583.426	0.998642	0.001358
36	a	labial	pause	labial_pause	1611.21	1611.3	0.985386	0.014614
37	a	coronal	pause	coronal_pause	1529.293	1529.363	1.000000	0.000000
38	a	pause	dorsal	pause_dorsal	1621.604	1621.774	1.000000	0.000000
39	a	coronal	dorsal	coronal_dorsal	1589.902	1589.972	0.999999	0.000001
40	a	labial	pause	labial_pause	1599.277	1599.357	0.980249	0.019751
