	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	a	coronal	coronal	coronal_coronal	2161.698	2161.768	1.000000	0.000000
2	a	coronal	pause	coronal_pause	2207.961	2208.041	0.999992	0.000008
3	a	pause	dorsal	pause_dorsal	2249.668	2249.798	0.999920	0.000080
4	a	labial	coronal	labial_coronal	2262.803	2262.873	0.757906	0.242094
5	a	dorsal	coronal	dorsal_coronal	2216.788	2216.868	0.999977	0.000023
6	a	coronal	coronal	coronal_coronal	2253.078	2253.158	1.000000	0.000000
7	a	coronal	pause	coronal_pause	2201.698	2201.778	0.978106	0.021894
8	a	labial	coronal	labial_coronal	2241.94	2242.07	1.000000	0.000000
9	a	pause	m	pause_m	2251.698	2251.768	0.999978	0.000022
10	a	dorsal	coronal	dorsal_coronal	2272.072	2272.142	0.999997	0.000003
11	a	labial	coronal	labial_coronal	2213.978	2214.058	0.997252	0.002748
12	a	labial	pause	labial_pause	2282.615	2282.785	1.000000	0.000000
13	a	coronal	coronal	coronal_coronal	2276.225	2276.295	0.999997	0.000003
14	a	n	dorsal	n_dorsal	2299.281	2299.351	0.999954	0.000046
15	a	dorsal	pause	dorsal_pause	2299.731	2299.801	0.999235	0.000765
16	a	dorsal	coronal	dorsal_coronal	2313.176	2313.246	0.999960	0.000040
17	a	dorsal	pause	dorsal_pause	2292.861	2292.981	1.000000	0.000000
18	a	pause	labial	pause_labial	2356.459	2356.559	0.999994	0.000006
19	a	coronal	dorsal	coronal_dorsal	2369.372	2369.452	0.999755	0.000245
20	a	labial	coronal	labial_coronal	2368.532	2368.622	1.000000	0.000000
21	a	n	dorsal	n_dorsal	2289.762	2289.862	1.000000	0.000000
22	a	dorsal	dorsal	dorsal_dorsal	2303.634	2303.704	0.998146	0.001854
23	a	n	dorsal	n_dorsal	2291.502	2291.582	0.999998	0.000002
24	a	coronal	labial	coronal_labial	2348.249	2348.319	1.000000	0.000000
25	a	dorsal	pause	dorsal_pause	2367.212	2367.292	0.701517	0.298483
26	a	dorsal	coronal	dorsal_coronal	2369.922	2369.992	0.999998	0.000002
27	a	dorsal	pause	dorsal_pause	2313.696	2313.796	1.000000	0.000000
28	a	labial	labial	labial_labial	2368.252	2368.382	1.000000	0.000000
29	a	labial	labial	labial_labial	2325.64	2325.74	1.000000	0.000000
30	a	coronal	labial	coronal_labial	2354.519	2354.589	1.000000	0.000000
31	a	dorsal	pause	dorsal_pause	2447.577	2447.677	0.988476	0.011524
32	a	dorsal	pause	dorsal_pause	2370.402	2370.472	0.995720	0.004280
33	a	coronal	labial	coronal_labial	2444.651	2444.731	0.999476	0.000524
34	a	dorsal	coronal	dorsal_coronal	2378.417	2378.537	0.999847	0.000153
35	a	coronal	pause	coronal_pause	2439.931	2440.011	0.999997	0.000003
36	a	dorsal	coronal	dorsal_coronal	2383.398	2383.478	0.997866	0.002134
37	a	labial	labial	labial_labial	2425.578	2425.648	0.999958	0.000042
38	a	coronal	dorsal	coronal_dorsal	2392.764	2392.834	0.999976	0.000024
39	a	n	dorsal	n_dorsal	2447.067	2447.147	1.000000	0.000000
40	a	dorsal	pause	dorsal_pause	2443.481	2443.561	0.999925	0.000075
41	a	dorsal	coronal	dorsal_coronal	2387.448	2387.558	0.973455	0.026545
42	a	labial	coronal	labial_coronal	2454.45	2454.52	0.816036	0.183964
43	a	coronal	labial	coronal_labial	2466.091	2466.161	1.000000	0.000000
44	a	dorsal	coronal	dorsal_coronal	2451.627	2451.697	1.000000	0.000000
45	a	coronal	pause	coronal_pause	2519.017	2519.127	0.999951	0.000049
46	a	coronal	pause	coronal_pause	2496.729	2496.859	0.999889	0.000111
47	a	dorsal	pause	dorsal_pause	2466.801	2466.871	0.999438	0.000562
48	a	dorsal	pause	dorsal_pause	2472.7	2472.8	1.000000	0.000000
49	a	coronal	coronal	coronal_coronal	2456.17	2456.26	0.999984	0.000016
50	a	dorsal	coronal	dorsal_coronal	2453.277	2453.347	1.000000	0.000000
51	a	labial	coronal	labial_coronal	2473.52	2473.6	1.000000	0.000000
52	a	dorsal	coronal	dorsal_coronal	2457.173	2457.243	0.999960	0.000040
53	a	labial	labial	labial_labial	2489.452	2489.532	0.999998	0.000002
54	a	coronal	pause	coronal_pause	2524.459	2524.569	1.000000	0.000000
55	a	pause	labial	pause_labial	2523.899	2523.989	0.999996	0.000004
56	A	coronal	labial	coronal_labial	2179.386	2179.476	0.000000	1.000000
57	A	coronal	dorsal	coronal_dorsal	2278.375	2278.455	0.984419	0.015581
58	A	coronal	dorsal	coronal_dorsal	2256.758	2256.788	0.000057	0.999943
59	A	coronal	n	coronal_n	2236.353	2236.403	0.001590	0.998410
60	A	coronal	coronal	coronal_coronal	2194.423	2194.473	0.000044	0.999956
61	A	dorsal	labial	dorsal_labial	2242.43	2242.48	0.000168	0.999832
62	A	coronal	dorsal	coronal_dorsal	2281.975	2282.025	0.000028	0.999972
63	A	coronal	dorsal	coronal_dorsal	2242.34	2242.4	0.001076	0.998924
64	A	coronal	coronal	coronal_coronal	2184.207	2184.317	0.000002	0.999998
65	A	coronal	labial	coronal_labial	2262.673	2262.743	0.613814	0.386186
66	A	labial	labial	labial_labial	2278.995	2279.085	0.000237	0.999763
67	A	coronal	dorsal	coronal_dorsal	2344.052	2344.142	0.000979	0.999021
68	A	coronal	dorsal	coronal_dorsal	2293.321	2293.361	0.000364	0.999636
69	A	m	coronal	m_coronal	2310.866	2310.926	0.003398	0.996602
70	A	pause	labial	pause_labial	2353.849	2353.879	0.000108	0.999892
71	A	n	pause	n_pause	2307.996	2308.026	0.000032	0.999968
72	A	coronal	dorsal	coronal_dorsal	2347.799	2347.889	0.015574	0.984426
73	A	coronal	dorsal	coronal_dorsal	2368.732	2368.832	0.474185	0.525815
74	A	dorsal	pause	dorsal_pause	2425.308	2425.408	0.999949	0.000051
75	A	dorsal	coronal	dorsal_coronal	2444.861	2444.911	0.000008	0.999992
76	A	dorsal	labial	dorsal_labial	2448.82	2448.89	0.838821	0.161179
77	A	dorsal	labial	dorsal_labial	2444.971	2445.031	0.000064	0.999936
78	A	pause	coronal	pause_coronal	2408.522	2408.582	0.010416	0.989584
79	A	pause	coronal	pause_coronal	2426.578	2426.628	0.000034	0.999966
80	A	dorsal	coronal	dorsal_coronal	2424.638	2424.668	0.002767	0.997233
81	A	labial	coronal	labial_coronal	2405.598	2405.668	0.091937	0.908063
82	A	coronal	coronal	coronal_coronal	2442.921	2443.041	0.004307	0.995693
83	A	dorsal	coronal	dorsal_coronal	2378.027	2378.067	0.000026	0.999974
84	A	pause	coronal	pause_coronal	2406.388	2406.518	0.982542	0.017458
85	A	dorsal	coronal	dorsal_coronal	2425.768	2425.818	0.000052	0.999948
86	A	m	pause	m_pause	2386.478	2386.508	0.000120	0.999880
87	A	pause	coronal	pause_coronal	2413.432	2413.582	1.000000	0.000000
88	A	n	pause	n_pause	2460.245	2460.375	0.221445	0.778555
89	A	dorsal	coronal	dorsal_coronal	2449.81	2449.88	0.935736	0.064264
90	A	coronal	dorsal	coronal_dorsal	2468.624	2468.674	0.000001	0.999999
91	A	m	dorsal	m_dorsal	2503.643	2503.703	0.000104	0.999896
92	A	coronal	dorsal	coronal_dorsal	2451.837	2451.947	0.000253	0.999747
93	A	pause	coronal	pause_coronal	2451.157	2451.277	0.997160	0.002840
94	A	coronal	dorsal	coronal_dorsal	2454.21	2454.25	0.000000	1.000000
