	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	a	labial	m	labial_m	1481.45	1481.53	0.999981	0.000019
2	a	pause	n	pause_n	1505.539	1505.609	0.999999	0.000001
3	a	m	labial	m_labial	1460.298	1460.368	0.999996	0.000004
4	a	coronal	pause	coronal_pause	1502.218	1502.348	0.973098	0.026902
5	a	labial	dorsal	labial_dorsal	1460.438	1460.518	1.000000	0.000000
6	a	coronal	coronal	coronal_coronal	1476.2	1476.28	0.999817	0.000183
7	a	pause	coronal	pause_coronal	1458.758	1458.848	0.997761	0.002239
8	a	coronal	pause	coronal_pause	1526.458	1526.558	0.998259	0.001741
9	a	coronal	coronal	coronal_coronal	1528.946	1529.026	0.999997	0.000003
10	a	pause	coronal	pause_coronal	1546.984	1547.154	0.999787	0.000213
11	a	labial	dorsal	labial_dorsal	1520.363	1520.523	1.000000	0.000000
12	a	dorsal	pause	dorsal_pause	1506.829	1506.949	0.970005	0.029995
13	a	pause	labial	pause_labial	1554.979	1555.089	0.999996	0.000004
14	a	dorsal	pause	dorsal_pause	1525.838	1525.948	0.990947	0.009053
15	a	coronal	pause	coronal_pause	1536.45	1536.62	1.000000	0.000000
16	a	coronal	pause	coronal_pause	1522.583	1522.663	0.999977	0.000024
17	a	pause	n	pause_n	1523.428	1523.568	1.000000	0.000000
18	a	n	labial	n_labial	1556.678	1556.758	1.000000	0.000000
19	a	labial	pause	labial_pause	1553.834	1553.984	0.999932	0.000068
20	a	pause	dorsal	pause_dorsal	1595.773	1595.863	0.999998	0.000002
21	a	coronal	pause	coronal_pause	1606.646	1606.746	0.999997	0.000003
22	a	dorsal	coronal	dorsal_coronal	1588.588	1588.668	1.000000	0.000000
23	a	pause	n	pause_n	1595.009	1595.079	0.999783	0.000217
24	a	dorsal	pause	dorsal_pause	1610.546	1610.646	0.988857	0.011143
25	a	labial	m	labial_m	1609.266	1609.366	1.000000	0.000000
26	a	labial	labial	labial_labial	1558.838	1558.908	1.000000	0.000000
27	a	n	labial	n_labial	1558.358	1558.508	1.000000	0.000000
28	a	dorsal	coronal	dorsal_coronal	1557.808	1557.898	1.000000	0.000000
29	a	labial	m	labial_m	1608.066	1608.146	0.999959	0.000041
30	a	labial	dorsal	labial_dorsal	1557.618	1557.688	0.999999	0.000001
31	a	coronal	labial	coronal_labial	1591.33	1591.4	1.000000	0.000000
32	a	labial	pause	labial_pause	1558.988	1559.178	1.000000	0.000000
33	a	coronal	coronal	coronal_coronal	1557.028	1557.108	0.999999	0.000001
34	a	coronal	coronal	coronal_coronal	1603.216	1603.286	0.999908	0.000092
35	a	pause	labial	pause_labial	1585.318	1585.408	1.000000	0.000000
36	a	coronal	labial	coronal_labial	1688.126	1688.216	0.999981	0.000019
37	a	dorsal	coronal	dorsal_coronal	1720.451	1720.551	1.000000	0.000000
38	a	pause	dorsal	pause_dorsal	1642.883	1643.113	1.000000	0.000000
39	a	pause	dorsal	pause_dorsal	1636.15	1636.27	1.000000	0.000000
40	a	coronal	dorsal	coronal_dorsal	1647.638	1647.708	0.950223	0.049777
41	a	dorsal	pause	dorsal_pause	1650.331	1650.401	0.998361	0.001639
42	a	dorsal	coronal	dorsal_coronal	1613.594	1613.664	1.000000	0.000000
43	a	coronal	pause	coronal_pause	1626.706	1626.866	0.998950	0.001050
44	a	coronal	dorsal	coronal_dorsal	1615.044	1615.134	0.999720	0.000280
45	a	pause	m	pause_m	1630.782	1630.912	0.999999	0.000001
46	a	labial	coronal	labial_coronal	1717.029	1717.099	0.993884	0.006116
47	a	coronal	coronal	coronal_coronal	1623.419	1623.549	1.000000	0.000000
48	a	coronal	dorsal	coronal_dorsal	1658.944	1659.054	0.999997	0.000003
49	a	coronal	pause	coronal_pause	1666.613	1666.693	0.995867	0.004133
50	a	labial	dorsal	labial_dorsal	1665.333	1665.453	0.999998	0.000001
51	a	coronal	coronal	coronal_coronal	1746.357	1746.427	0.999997	0.000002
52	a	coronal	dorsal	coronal_dorsal	1727.75	1727.82	0.000527	0.999473
53	a	m	labial	m_labial	1745.237	1745.317	1.000000	0.000000
54	a	coronal	dorsal	coronal_dorsal	1754.412	1754.482	0.999997	0.000003
55	a	dorsal	pause	dorsal_pause	1722.801	1722.931	1.000000	0.000000
56	A	m	pause	m_pause	1261.774	1261.864	0.012920	0.987080
57	A	pause	labial	pause_labial	1270.708	1270.798	0.027455	0.972545
58	A	coronal	dorsal	coronal_dorsal	1274.938	1275.018	0.010061	0.989939
59	A	coronal	dorsal	coronal_dorsal	1267.055	1267.165	0.013241	0.986759
60	A	dorsal	coronal	dorsal_coronal	1273.288	1273.388	0.000874	0.999126
61	A	dorsal	labial	dorsal_labial	1274.758	1274.848	0.064406	0.935594
62	A	m	coronal	m_coronal	1276.428	1276.528	0.957966	0.042034
63	A	m	coronal	m_coronal	1299.26	1299.32	0.000178	0.999822
64	A	coronal	pause	coronal_pause	1281.4	1281.55	0.000192	0.999808
65	A	coronal	coronal	coronal_coronal	1303.16	1303.26	0.000833	0.999167
66	A	coronal	dorsal	coronal_dorsal	1290.925	1290.995	0.013703	0.986297
67	A	coronal	labial	coronal_labial	1348.981	1349.041	0.000764	0.999236
68	A	dorsal	coronal	dorsal_coronal	1301.31	1301.34	0.000298	0.999702
69	A	dorsal	coronal	dorsal_coronal	1292.635	1292.675	0.002363	0.997637
70	A	coronal	labial	coronal_labial	1310.683	1310.753	0.257438	0.742562
71	A	dorsal	coronal	dorsal_coronal	1296.74	1296.95	0.043518	0.956482
72	A	dorsal	coronal	dorsal_coronal	1303.69	1303.76	0.000089	0.999911
73	A	dorsal	pause	dorsal_pause	1308.702	1308.752	0.000001	0.999999
74	A	labial	coronal	labial_coronal	1303.06	1303.13	0.127128	0.872872
75	A	pause	n	pause_n	1390.819	1390.889	0.946487	0.053513
76	A	coronal	coronal	coronal_coronal	1359.205	1359.305	0.002470	0.997530
77	A	m	pause	m_pause	1377.219	1377.259	0.000044	0.999956
78	A	pause	labial	pause_labial	1360.323	1360.383	0.002357	0.997643
79	A	n	labial	n_labial	1390.949	1391.009	0.034612	0.965388
80	A	pause	labial	pause_labial	1364.123	1364.153	0.000033	0.999967
81	A	coronal	coronal	coronal_coronal	1360.693	1360.753	0.000065	0.999935
82	A	coronal	dorsal	coronal_dorsal	1409.084	1409.174	0.000031	0.999969
83	A	coronal	coronal	coronal_coronal	1402.751	1402.781	0.000497	0.999503
84	A	coronal	m	coronal_m	1460.178	1460.228	0.000003	0.999997
85	A	coronal	dorsal	coronal_dorsal	1487.978	1488.108	0.672335	0.327665
86	A	coronal	dorsal	coronal_dorsal	1417.534	1417.564	0.000072	0.999928
87	A	m	coronal	m_coronal	1417.974	1418.044	0.000240	0.999760
88	A	labial	coronal	labial_coronal	1407.784	1407.834	0.000026	0.999974
89	A	coronal	pause	coronal_pause	1536.838	1536.868	0.000148	0.999852
90	A	m	coronal	m_coronal	1532.156	1532.206	0.000006	0.999994
91	A	m	pause	m_pause	1520	1520.09	0.012230	0.987770
92	A	coronal	dorsal	coronal_dorsal	1529.986	1530.036	0.000002	0.999997
93	A	coronal	pause	coronal_pause	1527.104	1527.134	0.000103	0.999897
94	A	m	coronal	m_coronal	1529.196	1529.256	0.003336	0.996664
95	A	coronal	dorsal	coronal_dorsal	1523.888	1523.988	0.025719	0.974281
96	A	m	dorsal	m_dorsal	1510.814	1510.924	0.000007	0.999993
97	A	coronal	pause	coronal_pause	1561.16	1561.19	0.000033	0.999967
98	A	dorsal	coronal	dorsal_coronal	1589.62	1589.65	0.000255	0.999745
99	A	coronal	dorsal	coronal_dorsal	1592.17	1592.24	0.004546	0.995454
100	A	dorsal	coronal	dorsal_coronal	1606.276	1606.306	0.000197	0.999803
101	A	m	m	m_m	1610.046	1610.096	0.000704	0.999296
102	A	coronal	pause	coronal_pause	1598.711	1598.781	0.013064	0.986936
103	A	dorsal	pause	dorsal_pause	1586.808	1586.838	0.001899	0.998101
104	A	coronal	coronal	coronal_coronal	1718.409	1718.459	0.000673	0.999327
105	A	m	coronal	m_coronal	1647.798	1647.868	0.095017	0.904983
106	A	m	n	m_n	1612.734	1612.784	0.000022	0.999978
107	A	dorsal	n	dorsal_n	1717.669	1717.699	0.000284	0.999716
108	A	coronal	pause	coronal_pause	1713.124	1713.184	0.000140	0.999860
109	A	labial	coronal	labial_coronal	1715.154	1715.204	0.000039	0.999961
110	A	coronal	dorsal	coronal_dorsal	1611.394	1611.464	0.977060	0.022940
