	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	a	coronal	coronal	coronal_coronal	2517.184	2517.274	0.998944	0.001056
2	a	pause	coronal	pause_coronal	2525.066	2525.176	0.999989	0.000011
3	a	coronal	m	coronal_m	2540.466	2540.536	0.966142	0.033858
4	a	n	coronal	n_coronal	2516.854	2516.944	1.000000	0.000000
5	a	dorsal	dorsal	dorsal_dorsal	2545.561	2545.651	0.969443	0.030557
6	a	coronal	coronal	coronal_coronal	2518.656	2518.826	1.000000	0.000000
7	a	coronal	coronal	coronal_coronal	2515.444	2515.514	1.000000	0.000000
8	a	labial	dorsal	labial_dorsal	2590.031	2590.101	0.990228	0.009772
9	a	labial	coronal	labial_coronal	2572.781	2572.911	0.183938	0.816062
10	a	coronal	coronal	coronal_coronal	2793.849	2793.939	1.000000	0.000000
11	a	pause	coronal	pause_coronal	2625.334	2625.444	0.996730	0.003270
12	a	coronal	labial	coronal_labial	2791.279	2791.359	0.999995	0.000005
13	a	coronal	pause	coronal_pause	2618.361	2618.441	0.999995	0.000005
14	a	coronal	coronal	coronal_coronal	2794.879	2794.959	1.000000	0.000000
15	a	labial	m	labial_m	2586.991	2587.061	0.002050	0.997950
16	a	dorsal	coronal	dorsal_coronal	2797.899	2797.979	0.999812	0.000188
17	a	coronal	coronal	coronal_coronal	2778.185	2778.275	1.000000	0.000000
18	a	dorsal	coronal	dorsal_coronal	2578.904	2578.984	0.992120	0.007880
19	a	labial	labial	labial_labial	2790.959	2791.039	0.999992	0.000008
20	a	dorsal	pause	dorsal_pause	2575.551	2575.651	0.979608	0.020391
21	a	dorsal	dorsal	dorsal_dorsal	2607.648	2607.728	0.999574	0.000426
22	a	coronal	dorsal	coronal_dorsal	2557.354	2557.424	0.999975	0.000025
23	a	dorsal	coronal	dorsal_coronal	2807.597	2807.667	0.999997	0.000003
24	a	dorsal	dorsal	dorsal_dorsal	2795.169	2795.249	1.000000	0.000000
25	a	dorsal	dorsal	dorsal_dorsal	2655.859	2655.939	0.999176	0.000824
26	a	dorsal	pause	dorsal_pause	2806.797	2807.017	0.000047	0.999953
27	a	labial	pause	labial_pause	2617.911	2618.001	0.999999	0.000001
28	a	coronal	coronal	coronal_coronal	2615.413	2615.493	0.999981	0.000019
29	a	labial	coronal	labial_coronal	2570.41	2570.6	0.947813	0.052187
30	a	coronal	labial	coronal_labial	2546.141	2546.221	0.999938	0.000062
31	a	pause	m	pause_m	2599.028	2599.168	0.035229	0.964771
32	a	dorsal	pause	dorsal_pause	2863.603	2863.693	0.995133	0.004867
33	a	coronal	labial	coronal_labial	2872.065	2872.165	0.995333	0.004667
34	a	coronal	labial	coronal_labial	2883.279	2883.359	0.994271	0.005729
35	a	labial	n	labial_n	2812.404	2812.484	0.999967	0.000033
36	a	coronal	dorsal	coronal_dorsal	2848.238	2848.308	0.999871	0.000129
37	a	coronal	coronal	coronal_coronal	2843.235	2843.305	0.999987	0.000013
38	a	labial	coronal	labial_coronal	2846.978	2847.078	1.000000	0.000000
39	a	labial	coronal	labial_coronal	2876.823	2876.903	1.000000	0.000000
40	a	m	coronal	m_coronal	2821.562	2821.642	0.997593	0.002407
41	a	coronal	pause	coronal_pause	2879.063	2879.293	1.000000	0.000000
42	a	dorsal	dorsal	dorsal_dorsal	2843.825	2843.985	1.000000	0.000000
43	a	labial	dorsal	labial_dorsal	2853.158	2853.258	0.999998	0.000002
44	a	labial	coronal	labial_coronal	2839.655	2839.805	0.992181	0.007819
45	a	coronal	labial	coronal_labial	2868.535	2868.625	0.999798	0.000202
46	a	coronal	coronal	coronal_coronal	2868.055	2868.185	1.000000	0.000000
47	a	dorsal	coronal	dorsal_coronal	2821.032	2821.102	0.998511	0.001489
48	a	labial	dorsal	labial_dorsal	2854.188	2854.268	0.999437	0.000563
49	a	dorsal	labial	dorsal_labial	2848.498	2848.578	0.999949	0.000051
50	a	coronal	coronal	coronal_coronal	2857.443	2857.513	1.000000	0.000000
51	a	coronal	coronal	coronal_coronal	2829.569	2829.639	0.995026	0.004974
