	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	a	labial	coronal	labial_coronal	1521.317	1521.387	1.000000	0.000000
2	a	labial	coronal	labial_coronal	1522.467	1522.557	1.000000	0.000000
3	a	coronal	dorsal	coronal_dorsal	1522.977	1523.047	0.999998	0.000002
4	a	coronal	pause	coronal_pause	1523.357	1523.427	0.999997	0.000003
5	a	labial	dorsal	labial_dorsal	1520.347	1520.427	0.999996	0.000004
6	a	labial	coronal	labial_coronal	1529.035	1529.105	1.000000	0.000000
7	a	dorsal	dorsal	dorsal_dorsal	1572.021	1572.111	0.953036	0.046964
8	a	pause	dorsal	pause_dorsal	1587.103	1587.183	0.901958	0.098042
9	a	dorsal	pause	dorsal_pause	1564.027	1564.117	0.079356	0.920644
10	a	labial	pause	labial_pause	1581.471	1581.541	0.989801	0.010199
11	a	labial	coronal	labial_coronal	1579.061	1579.141	1.000000	0.000000
12	a	coronal	coronal	coronal_coronal	1603.241	1603.361	1.000000	0.000000
13	a	dorsal	labial	dorsal_labial	1582.041	1582.161	0.999972	0.000028
14	a	m	pause	m_pause	1559.253	1559.323	0.998902	0.001098
15	a	pause	coronal	pause_coronal	1589.913	1589.993	0.999773	0.000227
16	a	coronal	dorsal	coronal_dorsal	1527.885	1528.015	1.000000	0.000000
17	a	pause	dorsal	pause_dorsal	1532.265	1532.335	1.000000	0.000000
18	a	dorsal	pause	dorsal_pause	1590.273	1590.343	0.996431	0.003569
19	a	coronal	coronal	coronal_coronal	1527.405	1527.475	0.999970	0.000030
20	a	dorsal	coronal	dorsal_coronal	1602.741	1602.821	0.999998	0.000002
21	a	coronal	coronal	coronal_coronal	1602.871	1602.991	1.000000	0.000000
22	a	labial	pause	labial_pause	1567.402	1567.522	1.000000	0.000000
23	a	labial	coronal	labial_coronal	1574.031	1574.101	0.999983	0.000017
24	a	coronal	pause	coronal_pause	1541.428	1541.568	1.000000	0.000000
25	a	labial	labial	labial_labial	1620.878	1620.948	0.999731	0.000269
26	a	labial	coronal	labial_coronal	1681.145	1681.215	0.999987	0.000013
27	a	labial	pause	labial_pause	1618.828	1618.958	1.000000	0.000000
28	a	labial	dorsal	labial_dorsal	1665.336	1665.466	0.999973	0.000027
29	a	pause	labial	pause_labial	1652.393	1652.513	0.999999	0.000001
30	a	coronal	dorsal	coronal_dorsal	1671.237	1671.307	0.999977	0.000024
31	a	coronal	pause	coronal_pause	1687.999	1688.089	0.999997	0.000003
32	a	labial	labial	labial_labial	1647.873	1647.963	1.000000	0.000000
