	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	a	labial	pause	labial_pause	2363.92	2364.07	0.999967	0.000033
2	a	coronal	coronal	coronal_coronal	2316.775	2316.945	0.999969	0.000031
3	a	n	coronal	n_coronal	2385.05	2385.12	0.999920	0.000080
4	a	coronal	coronal	coronal_coronal	2463.387	2463.457	0.989565	0.010435
5	a	n	dorsal	n_dorsal	2441.991	2442.091	0.907804	0.092196
6	a	dorsal	coronal	dorsal_coronal	2537.341	2537.471	1.000000	0.000000
7	a	n	coronal	n_coronal	2563.526	2563.626	0.997384	0.002616
8	a	labial	pause	labial_pause	2642.004	2642.114	0.915291	0.084709
9	a	labial	labial	labial_labial	2388.566	2388.646	0.996397	0.003603
10	a	coronal	m	coronal_m	2426.359	2426.439	0.999996	0.000004
11	a	labial	dorsal	labial_dorsal	2371.569	2371.639	0.999970	0.000030
12	a	dorsal	dorsal	dorsal_dorsal	2441.751	2441.821	0.982357	0.017643
13	a	coronal	coronal	coronal_coronal	2847.204	2847.334	1.000000	0.000000
14	a	labial	coronal	labial_coronal	2788.944	2789.064	1.000000	0.000000
15	a	coronal	pause	coronal_pause	2762.804	2762.904	1.000000	0.000000
16	a	coronal	dorsal	coronal_dorsal	2815.873	2816.023	1.000000	0.000000
17	a	labial	pause	labial_pause	2802.76	2802.83	0.993647	0.006353
18	a	labial	dorsal	labial_dorsal	2754.51	2754.58	0.999986	0.000014
19	a	dorsal	coronal	dorsal_coronal	2757.943	2758.013	0.995517	0.004483
20	a	coronal	dorsal	coronal_dorsal	2708.333	2708.453	0.999982	0.000018
21	a	dorsal	coronal	dorsal_coronal	2697.498	2697.598	0.955138	0.044862
22	a	labial	coronal	labial_coronal	2749.019	2749.129	1.000000	0.000000
23	a	pause	dorsal	pause_dorsal	2782.765	2782.865	1.000000	0.000000
24	a	pause	coronal	pause_coronal	2788.584	2788.684	0.999996	0.000004
25	a	n	labial	n_labial	2754.04	2754.12	0.999992	0.000008
26	a	coronal	pause	coronal_pause	2763.294	2763.444	0.999983	0.000017
27	a	coronal	dorsal	coronal_dorsal	2697.688	2697.778	0.996658	0.003342
28	a	coronal	pause	coronal_pause	2798.028	2798.158	0.999998	0.000002
29	a	labial	labial	labial_labial	2797.068	2797.168	0.999999	0.000001
30	a	dorsal	pause	dorsal_pause	2810.814	2810.894	0.995626	0.004374
31	a	labial	m	labial_m	2861.219	2861.289	0.999772	0.000228
32	a	coronal	coronal	coronal_coronal	2899.088	2899.158	0.999986	0.000014
33	a	labial	n	labial_n	2870.348	2870.468	0.996665	0.003335
34	a	coronal	labial	coronal_labial	2888.864	2888.954	1.000000	0.000000
35	a	labial	dorsal	labial_dorsal	2941.036	2941.136	0.053877	0.946123
36	a	coronal	coronal	coronal_coronal	3046.23	3046.31	0.996187	0.003813
37	a	dorsal	dorsal	dorsal_dorsal	3052.899	3052.989	0.995504	0.004496
38	a	dorsal	n	dorsal_n	2959.061	2959.131	0.999728	0.000272
39	a	dorsal	coronal	dorsal_coronal	2929.218	2929.328	0.999964	0.000036
40	a	labial	coronal	labial_coronal	3015.189	3015.279	0.998242	0.001758
41	a	coronal	dorsal	coronal_dorsal	2889.384	2889.464	0.999186	0.000814
42	a	coronal	coronal	coronal_coronal	2919.214	2919.284	0.999924	0.000076
43	a	pause	coronal	pause_coronal	3047.284	3047.354	0.998813	0.001187
44	a	labial	m	labial_m	2958.291	2958.371	0.736438	0.263562
45	a	labial	coronal	labial_coronal	2896.319	2896.399	0.999934	0.000066
46	a	labial	coronal	labial_coronal	2946.995	2947.115	0.999990	0.000010
47	a	labial	dorsal	labial_dorsal	3040.722	3040.852	0.999923	0.000077
48	a	pause	pause	pause_pause	3108.52	3108.63	0.999951	0.000049
49	a	labial	coronal	labial_coronal	3014.639	3014.719	0.847773	0.152227
50	a	dorsal	labial	dorsal_labial	3112.191	3112.271	0.999918	0.000082
51	a	dorsal	pause	dorsal_pause	2867.701	2867.781	0.999954	0.000046
52	a	labial	dorsal	labial_dorsal	2961.647	2961.737	0.998284	0.001717
