	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	a	coronal	coronal	coronal_coronal	3301.856	3301.986	1.000000	0.000000
2	a	labial	coronal	labial_coronal	3305.606	3305.776	1.000000	0.000000
3	a	labial	coronal	labial_coronal	3365.979	3366.139	1.000000	0.000000
4	a	coronal	m	coronal_m	3306.586	3306.686	1.000000	0.000000
5	a	coronal	coronal	coronal_coronal	3264.971	3265.081	0.995399	0.004601
6	a	n	labial	n_labial	3287.318	3287.398	0.999996	0.000004
7	a	dorsal	coronal	dorsal_coronal	3310.656	3310.736	0.402329	0.597672
8	a	labial	dorsal	labial_dorsal	3294.684	3294.774	0.999945	0.000055
9	a	labial	dorsal	labial_dorsal	3310.036	3310.136	0.999997	0.000003
10	a	m	coronal	m_coronal	3438.567	3438.707	0.999943	0.000057
11	a	pause	coronal	pause_coronal	3486.3	3486.38	0.999914	0.000086
12	a	labial	coronal	labial_coronal	3399.81	3399.89	0.999949	0.000051
13	a	labial	dorsal	labial_dorsal	3406.211	3406.301	0.999895	0.000105
14	a	labial	dorsal	labial_dorsal	3451.592	3451.732	0.999759	0.000241
15	a	coronal	dorsal	coronal_dorsal	3493.078	3493.158	0.999938	0.000062
16	a	m	coronal	m_coronal	3536.595	3536.685	0.999999	0.000001
17	a	dorsal	dorsal	dorsal_dorsal	3391.268	3391.358	0.999151	0.000849
18	a	coronal	coronal	coronal_coronal	3366.209	3366.399	1.000000	0.000000
19	a	labial	pause	labial_pause	3387.949	3388.019	0.932899	0.067101
20	a	labial	coronal	labial_coronal	3558.164	3558.234	0.999998	0.000002
21	a	dorsal	dorsal	dorsal_dorsal	3367.249	3367.329	0.592482	0.407518
22	a	labial	dorsal	labial_dorsal	3488.942	3489.142	1.000000	0.000000
23	a	labial	labial	labial_labial	3451.072	3451.142	0.999993	0.000007
24	a	coronal	m	coronal_m	3446.505	3446.575	0.999931	0.000069
25	a	dorsal	labial	dorsal_labial	3440.995	3441.125	0.999996	0.000004
26	a	dorsal	pause	dorsal_pause	3391.448	3391.528	0.999865	0.000135
27	a	labial	dorsal	labial_dorsal	3427.492	3427.592	0.999994	0.000006
28	a	coronal	labial	coronal_labial	3625.36	3625.45	0.986262	0.013738
29	a	labial	coronal	labial_coronal	3606.819	3606.939	0.999535	0.000465
30	a	dorsal	labial	dorsal_labial	3645.91	3645.98	0.126979	0.873021
31	a	m	dorsal	m_dorsal	3652.245	3652.375	1.000000	0.000000
32	a	coronal	labial	coronal_labial	3625.06	3625.13	0.783047	0.216953
33	a	labial	pause	labial_pause	3642.628	3642.828	0.002820	0.997180
34	a	pause	pause	pause_pause	3593.071	3593.161	0.988836	0.011164
35	a	coronal	labial	coronal_labial	3614.805	3614.935	0.744141	0.255859
36	a	coronal	coronal	coronal_coronal	3606.969	3607.089	0.988327	0.011673
37	a	labial	coronal	labial_coronal	3595.885	3596.135	1.000000	0.000000
38	a	coronal	labial	coronal_labial	3657.373	3657.523	0.999998	0.000002
39	a	labial	coronal	labial_coronal	3585.75	3585.93	0.894680	0.105320
40	a	coronal	coronal	coronal_coronal	3652.795	3652.865	0.999975	0.000025
41	a	labial	coronal	labial_coronal	3614.695	3614.775	0.999985	0.000015
42	a	coronal	dorsal	coronal_dorsal	3585.96	3586.05	0.999979	0.000021
43	a	labial	n	labial_n	3563.926	3564.006	0.996768	0.003232
44	a	labial	coronal	labial_coronal	3624.94	3625.03	0.950859	0.049141
45	a	labial	dorsal	labial_dorsal	3678.567	3678.637	0.718908	0.281092
46	a	pause	labial	pause_labial	3675.781	3675.861	0.999906	0.000094
47	a	labial	coronal	labial_coronal	3675.961	3676.031	0.991549	0.008451
48	a	coronal	dorsal	coronal_dorsal	3704.857	3704.927	0.896524	0.103476
49	a	coronal	coronal	coronal_coronal	3719.434	3719.504	0.951549	0.048451
50	a	coronal	coronal	coronal_coronal	3657.663	3657.753	1.000000	0.000000
51	a	dorsal	dorsal	dorsal_dorsal	3713.412	3713.482	0.469208	0.530792
52	a	coronal	coronal	coronal_coronal	3699.547	3699.707	0.999973	0.000027
53	a	coronal	pause	coronal_pause	3849.008	3849.148	0.999993	0.000007
54	a	dorsal	pause	dorsal_pause	3784.179	3784.269	0.000000	1.000000
55	a	coronal	dorsal	coronal_dorsal	3773.033	3773.123	0.959481	0.040519
56	A	pause	labial	pause_labial	4240.862	4240.892	0.001990	0.998010
57	A	dorsal	coronal	dorsal_coronal	4279.343	4279.393	0.000002	0.999998
58	A	dorsal	coronal	dorsal_coronal	4203.282	4203.442	0.000000	1.000000
59	A	dorsal	coronal	dorsal_coronal	4198.476	4198.626	0.000009	0.999991
60	A	dorsal	coronal	dorsal_coronal	4189.136	4189.166	0.000059	0.999941
61	A	dorsal	pause	dorsal_pause	4279.093	4279.173	0.585460	0.414540
62	A	m	coronal	m_coronal	4167.689	4167.749	0.023160	0.976840
63	A	coronal	dorsal	coronal_dorsal	4373.601	4373.671	0.000058	0.999942
64	A	m	dorsal	m_dorsal	4112.812	4112.902	0.000251	0.999749
65	A	dorsal	coronal	dorsal_coronal	4186.599	4186.729	0.000057	0.999943
66	A	dorsal	pause	dorsal_pause	4268.147	4268.317	0.003554	0.996446
67	A	coronal	labial	coronal_labial	4281.963	4282.003	0.000069	0.999931
68	A	dorsal	dorsal	dorsal_dorsal	4140.565	4140.695	0.000002	0.999998
69	A	dorsal	coronal	dorsal_coronal	4539.104	4539.224	0.004432	0.995568
70	A	dorsal	coronal	dorsal_coronal	4374.311	4374.391	0.000000	1.000000
71	A	n	pause	n_pause	4793.313	4793.343	0.000147	0.999853
72	A	coronal	coronal	coronal_coronal	4824.507	4824.587	0.002195	0.997805
73	A	coronal	coronal	coronal_coronal	4832.946	4832.976	0.000016	0.999984
74	A	coronal	coronal	coronal_coronal	4769.801	4769.861	0.000640	0.999360
75	A	coronal	coronal	coronal_coronal	4488.095	4488.155	0.000770	0.999230
