	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	a	coronal	labial	coronal_labial	2536.627	2536.717	0.997937	0.002063
2	a	coronal	labial	coronal_labial	2621.931	2622.001	0.999979	0.000021
3	a	labial	pause	labial_pause	2621.711	2621.801	0.999995	0.000005
4	a	coronal	coronal	coronal_coronal	2434.889	2434.979	1.000000	0.000000
5	a	labial	pause	labial_pause	2530.335	2530.405	0.838741	0.161259
6	a	coronal	m	coronal_m	2632.636	2632.786	0.999991	0.000009
7	a	coronal	pause	coronal_pause	2593.897	2593.967	0.976345	0.023655
8	a	coronal	dorsal	coronal_dorsal	2547.893	2548.073	0.999834	0.000166
9	a	coronal	coronal	coronal_coronal	2527.784	2527.854	0.999693	0.000307
10	a	coronal	dorsal	coronal_dorsal	2537.637	2537.717	1.000000	0.000000
11	a	dorsal	labial	dorsal_labial	2579.476	2579.546	0.018020	0.981980
12	a	coronal	pause	coronal_pause	2436.149	2436.229	0.908310	0.091690
13	a	labial	dorsal	labial_dorsal	2433.829	2433.899	0.999671	0.000329
14	a	labial	pause	labial_pause	2546.893	2547.053	0.978236	0.021764
15	a	pause	coronal	pause_coronal	2536.357	2536.427	0.919733	0.080267
16	a	labial	pause	labial_pause	2427.715	2427.795	0.214525	0.785475
17	a	dorsal	pause	dorsal_pause	2426.165	2426.245	0.990597	0.009404
18	a	coronal	dorsal	coronal_dorsal	2628.092	2628.182	1.000000	0.000000
19	a	pause	labial	pause_labial	2480.404	2480.494	0.998117	0.001883
20	a	m	dorsal	m_dorsal	2901.096	2901.216	0.999999	0.000001
21	a	labial	pause	labial_pause	2771.068	2771.178	0.588905	0.411095
22	a	labial	m	labial_m	2905.386	2905.466	0.990658	0.009342
23	a	coronal	dorsal	coronal_dorsal	2696.588	2696.668	0.999998	0.000002
24	a	n	labial	n_labial	2656.486	2656.586	0.999917	0.000083
25	a	coronal	dorsal	coronal_dorsal	2669.378	2669.448	0.999992	0.000008
26	a	labial	m	labial_m	2950.501	2950.571	0.547342	0.452658
27	a	coronal	labial	coronal_labial	2691.651	2691.731	0.992926	0.007074
28	a	coronal	pause	coronal_pause	2856.562	2856.692	0.999994	0.000006
29	a	coronal	coronal	coronal_coronal	2947.601	2947.731	0.999931	0.000069
30	a	dorsal	dorsal	dorsal_dorsal	2682.612	2682.702	0.999934	0.000066
31	a	dorsal	coronal	dorsal_coronal	2696.278	2696.378	1.000000	0.000000
32	a	coronal	labial	coronal_labial	2945.725	2945.805	0.999877	0.000123
33	a	dorsal	dorsal	dorsal_dorsal	2691.161	2691.261	0.999805	0.000195
34	a	coronal	pause	coronal_pause	2765.994	2766.144	0.999999	0.000001
35	a	pause	coronal	pause_coronal	2690.901	2690.991	0.999987	0.000013
36	a	labial	pause	labial_pause	2871.355	2871.485	0.997122	0.002878
37	a	labial	m	labial_m	2904.706	2904.786	0.998665	0.001335
38	a	coronal	coronal	coronal_coronal	2944.925	2945.105	0.999991	0.000009
39	a	coronal	labial	coronal_labial	2762.63	2762.74	1.000000	0.000000
40	a	dorsal	coronal	dorsal_coronal	2765.894	2765.964	0.180287	0.819713
41	a	labial	m	labial_m	2948.191	2948.301	0.999800	0.000200
42	a	labial	coronal	labial_coronal	2698.165	2698.245	0.999982	0.000018
43	a	coronal	coronal	coronal_coronal	2939.021	2939.131	1.000000	0.000000
44	a	labial	m	labial_m	2966.422	2966.512	0.999990	0.000010
45	a	coronal	coronal	coronal_coronal	2955.342	2955.472	1.000000	0.000000
46	a	n	coronal	n_coronal	2961.624	2961.694	0.999993	0.000007
47	a	dorsal	pause	dorsal_pause	2959.188	2959.298	0.999772	0.000228
48	a	labial	dorsal	labial_dorsal	2956.532	2956.632	0.999999	0.000001
49	a	m	coronal	m_coronal	2969.672	2969.802	1.000000	0.000000
50	a	labial	labial	labial_labial	2962.802	2962.892	0.999995	0.000005
51	a	coronal	m	coronal_m	2969.522	2969.592	1.000000	0.000000
52	a	coronal	coronal	coronal_coronal	2956.252	2956.322	0.999999	0.000001
53	a	labial	coronal	labial_coronal	2954.372	2954.442	0.999993	0.000007
54	a	coronal	coronal	coronal_coronal	2972.047	2972.117	0.940454	0.059546
55	a	labial	coronal	labial_coronal	2962.972	2963.052	0.983958	0.016042
56	A	coronal	coronal	coronal_coronal	1700.164	1700.264	0.000000	1.000000
57	A	dorsal	coronal	dorsal_coronal	1697.308	1697.388	0.902466	0.097534
58	A	coronal	coronal	coronal_coronal	1694.938	1695.028	0.283361	0.716639
59	A	dorsal	coronal	dorsal_coronal	1698.728	1698.848	0.000000	1.000000
60	A	pause	dorsal	pause_dorsal	1718.56	1718.6	0.000088	0.999912
61	A	coronal	pause	coronal_pause	1737.479	1737.589	0.001105	0.998895
62	A	dorsal	coronal	dorsal_coronal	2005.233	2005.293	0.000972	0.999028
63	A	m	pause	m_pause	2001.087	2001.207	0.997684	0.002316
64	A	dorsal	pause	dorsal_pause	1775.238	1775.328	0.891172	0.108828
65	A	coronal	coronal	coronal_coronal	2000.227	2000.297	0.002821	0.997179
66	A	coronal	dorsal	coronal_dorsal	1740.017	1740.147	0.000000	1.000000
67	A	coronal	labial	coronal_labial	2031.229	2031.409	0.000028	0.999972
68	A	coronal	dorsal	coronal_dorsal	1921.27	1921.37	0.000001	0.999999
69	A	dorsal	labial	dorsal_labial	1914.888	1914.998	0.003384	0.996616
70	A	labial	coronal	labial_coronal	1899.024	1899.094	0.000242	0.999758
71	A	pause	n	pause_n	1781.874	1781.964	0.045539	0.954461
72	A	dorsal	dorsal	dorsal_dorsal	1800.196	1800.306	0.000007	0.999993
73	A	coronal	labial	coronal_labial	1778.23	1778.31	0.000963	0.999037
74	A	labial	coronal	labial_coronal	1764.583	1764.693	0.000004	0.999996
75	A	dorsal	pause	dorsal_pause	1800.396	1800.426	0.000021	0.999979
76	A	pause	labial	pause_labial	1774.998	1775.068	0.017482	0.982518
77	A	coronal	pause	coronal_pause	2054.976	2055.006	0.000287	0.999713
78	A	pause	pause	pause_pause	1781.574	1781.744	0.004718	0.995282
79	A	coronal	coronal	coronal_coronal	2307.436	2307.526	0.025582	0.974417
80	A	pause	labial	pause_labial	2144.704	2144.734	0.000332	0.999668
81	A	dorsal	dorsal	dorsal_dorsal	2137.402	2137.452	0.000001	1.000000
82	A	dorsal	coronal	dorsal_coronal	2342.089	2342.149	0.000022	0.999978
83	A	m	labial	m_labial	2315.888	2315.968	0.838892	0.161108
84	A	n	pause	n_pause	2128.58	2128.69	0.242995	0.757005
85	A	m	coronal	m_coronal	2325.39	2325.47	0.687695	0.312305
86	A	m	coronal	m_coronal	2326.78	2326.86	0.027223	0.972777
87	A	coronal	coronal	coronal_coronal	2125.114	2125.214	0.000008	0.999992
88	A	dorsal	coronal	dorsal_coronal	2121.454	2121.544	0.000514	0.999485
89	A	m	coronal	m_coronal	2326.05	2326.12	0.052532	0.947468
90	A	coronal	coronal	coronal_coronal	2330.871	2330.931	0.000697	0.999303
91	A	dorsal	dorsal	dorsal_dorsal	2316.408	2316.488	0.893730	0.106270
92	A	m	coronal	m_coronal	2311.551	2311.631	0.000383	0.999617
93	A	m	pause	m_pause	2300.435	2300.495	0.002065	0.997935
94	A	dorsal	coronal	dorsal_coronal	2123.074	2123.124	0.000005	0.999995
95	A	coronal	dorsal	coronal_dorsal	2272.001	2272.051	0.000069	0.999931
96	A	dorsal	pause	dorsal_pause	2504.418	2504.508	0.945342	0.054658
97	A	labial	coronal	labial_coronal	2633.066	2633.166	0.000002	0.999998
98	A	labial	pause	labial_pause	2359.498	2359.668	0.000001	0.999999
99	A	n	coronal	n_coronal	2382.746	2382.816	0.002413	0.997587
100	A	dorsal	coronal	dorsal_coronal	2460.032	2460.082	0.000008	0.999992
101	A	dorsal	coronal	dorsal_coronal	2345.066	2345.126	0.000074	0.999925
102	A	coronal	labial	coronal_labial	2401.237	2401.307	0.000302	0.999698
