	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	a	m	dorsal	m_dorsal	1507.75	1507.82	0.360778	0.639222
2	a	pause	labial	pause_labial	1509.06	1509.2	0.998042	0.001958
3	a	coronal	coronal	coronal_coronal	1503.89	1503.98	0.009715	0.990285
4	a	pause	labial	pause_labial	1492.189	1492.259	0.240901	0.759099
5	a	coronal	pause	coronal_pause	1471.303	1471.373	0.025536	0.974464
6	a	labial	coronal	labial_coronal	1510.54	1510.61	0.999993	0.000007
7	a	coronal	dorsal	coronal_dorsal	1470.683	1470.753	0.983893	0.016107
8	a	coronal	coronal	coronal_coronal	1504.22	1504.37	0.999999	0.000001
9	a	coronal	coronal	coronal_coronal	1492.629	1492.699	0.184832	0.815168
10	a	pause	labial	pause_labial	1510.33	1510.47	1.000000	0.000000
11	a	coronal	pause	coronal_pause	1513.84	1513.95	0.999719	0.000281
12	a	coronal	pause	coronal_pause	1504.43	1504.5	0.999996	0.000004
13	a	labial	m	labial_m	1505.07	1505.21	1.000000	0.000000
14	a	labial	coronal	labial_coronal	1519.296	1519.366	1.000000	0.000000
15	a	coronal	coronal	coronal_coronal	1504.05	1504.15	0.887645	0.112355
16	a	coronal	labial	coronal_labial	1528.133	1528.203	0.999979	0.000021
17	a	labial	dorsal	labial_dorsal	1519.926	1519.996	0.999500	0.000500
18	a	coronal	dorsal	coronal_dorsal	1528.603	1528.683	0.999731	0.000269
19	a	dorsal	coronal	dorsal_coronal	1523.027	1523.097	0.999966	0.000034
20	a	dorsal	coronal	dorsal_coronal	1520.036	1520.116	0.999944	0.000056
21	a	dorsal	pause	dorsal_pause	1539.584	1539.674	1.000000	0.000000
22	a	coronal	dorsal	coronal_dorsal	1541.85	1541.93	0.998351	0.001649
23	a	pause	coronal	pause_coronal	1535.136	1535.206	0.999082	0.000918
24	a	coronal	pause	coronal_pause	1529.453	1529.583	0.983161	0.016839
25	a	coronal	dorsal	coronal_dorsal	1522.317	1522.427	1.000000	0.000000
26	a	coronal	pause	coronal_pause	1521.867	1522.097	1.000000	0.000000
27	a	dorsal	n	dorsal_n	1575.027	1575.097	0.978085	0.021915
28	a	labial	dorsal	labial_dorsal	1667.077	1667.147	0.999810	0.000190
29	a	labial	dorsal	labial_dorsal	1564.091	1564.181	0.999974	0.000026
30	a	dorsal	labial	dorsal_labial	1680.06	1680.13	0.992218	0.007782
31	a	n	coronal	n_coronal	1671.802	1671.922	1.000000	0.000000
32	a	coronal	pause	coronal_pause	1669.968	1670.038	0.041990	0.958010
33	a	pause	labial	pause_labial	1611.974	1612.044	0.999240	0.000760
34	a	coronal	labial	coronal_labial	1586.327	1586.397	0.999993	0.000007
35	a	pause	labial	pause_labial	1584.327	1584.417	0.999845	0.000155
36	a	dorsal	m	dorsal_m	1612.144	1612.224	0.541458	0.458542
37	a	dorsal	labial	dorsal_labial	1678.95	1679.02	0.999998	0.000002
38	a	m	dorsal	m_dorsal	1613.604	1613.684	0.998897	0.001103
39	a	pause	n	pause_n	1573.534	1573.634	0.980634	0.019366
40	a	pause	labial	pause_labial	1680.66	1680.74	0.999993	0.000007
41	a	coronal	dorsal	coronal_dorsal	1576.127	1576.207	0.979097	0.020903
42	a	coronal	coronal	coronal_coronal	1580.816	1580.896	0.999994	0.000006
43	a	labial	coronal	labial_coronal	1692.149	1692.239	1.000000	0.000000
44	a	dorsal	coronal	dorsal_coronal	1685.76	1685.85	0.999999	0.000001
45	a	coronal	coronal	coronal_coronal	1714.583	1714.653	0.999991	0.000009
46	a	labial	dorsal	labial_dorsal	1707.427	1707.497	0.999919	0.000081
47	a	labial	coronal	labial_coronal	1701.405	1701.475	1.000000	0.000000
48	a	coronal	labial	coronal_labial	1691.099	1691.189	1.000000	0.000000
49	a	labial	dorsal	labial_dorsal	1712.083	1712.153	0.999961	0.000039
50	a	coronal	pause	coronal_pause	1700.825	1700.925	1.000000	0.000000
51	a	coronal	pause	coronal_pause	1693.019	1693.099	0.999960	0.000040
52	a	coronal	coronal	coronal_coronal	1725.308	1725.388	0.999901	0.000099
53	a	labial	labial	labial_labial	1724.458	1724.548	0.999999	0.000001
54	a	coronal	labial	coronal_labial	1733.855	1733.935	0.999956	0.000044
55	a	coronal	dorsal	coronal_dorsal	1716.989	1717.069	0.999996	0.000004
56	A	dorsal	pause	dorsal_pause	1894.492	1894.532	0.000021	0.999979
57	A	coronal	m	coronal_m	1968.634	1968.694	0.002672	0.997328
58	A	m	coronal	m_coronal	1946.232	1946.302	0.001400	0.998600
59	A	coronal	labial	coronal_labial	1902.769	1902.839	0.000398	0.999602
60	A	dorsal	coronal	dorsal_coronal	1893.302	1893.332	0.000188	0.999812
61	A	dorsal	coronal	dorsal_coronal	2016.1	2016.13	0.000468	0.999532
62	A	pause	labial	pause_labial	1897.48	1897.52	0.000006	0.999994
63	A	dorsal	coronal	dorsal_coronal	1944.162	1944.252	0.000000	1.000000
64	A	dorsal	labial	dorsal_labial	1895.332	1895.372	0.000006	0.999994
65	A	labial	coronal	labial_coronal	1917.041	1917.271	0.000000	1.000000
66	A	n	labial	n_labial	1916.801	1916.921	0.000875	0.999125
67	A	coronal	labial	coronal_labial	2399.963	2400.003	0.000005	0.999995
68	A	n	labial	n_labial	2131.051	2131.131	0.001350	0.998650
69	A	coronal	coronal	coronal_coronal	2399.723	2399.773	0.000037	0.999963
70	A	m	coronal	m_coronal	2026.673	2026.703	0.000145	0.999855
71	A	m	labial	m_labial	2494.808	2494.898	0.000000	1.000000
72	A	coronal	coronal	coronal_coronal	2471.549	2471.629	0.588384	0.411616
73	A	pause	labial	pause_labial	2501.306	2501.376	0.477660	0.522340
74	A	labial	pause	labial_pause	2131.261	2131.321	0.000682	0.999318
75	A	coronal	pause	coronal_pause	2509.081	2509.281	0.000000	1.000000
76	A	coronal	pause	coronal_pause	2103.236	2103.346	0.115043	0.884957
77	A	m	pause	m_pause	2502.286	2502.536	0.000000	1.000000
78	A	coronal	coronal	coronal_coronal	2512.241	2512.341	0.000038	0.999962
79	A	dorsal	coronal	dorsal_coronal	2404.373	2404.423	0.000169	0.999831
80	A	dorsal	coronal	dorsal_coronal	2463.656	2463.776	0.117779	0.882221
81	A	dorsal	coronal	dorsal_coronal	2497.688	2497.768	0.000014	0.999986
82	A	m	pause	m_pause	2019.852	2019.912	0.040441	0.959559
83	A	pause	coronal	pause_coronal	2366.848	2366.908	0.000588	0.999412
84	A	coronal	labial	coronal_labial	2157.184	2157.244	0.000027	0.999973
85	A	coronal	coronal	coronal_coronal	2487.162	2487.272	0.000044	0.999956
86	A	coronal	coronal	coronal_coronal	2212.341	2212.421	0.001049	0.998951
87	A	coronal	coronal	coronal_coronal	2585.092	2585.212	0.000006	0.999994
88	A	m	m	m_m	2572.684	2572.834	0.000153	0.999847
89	A	coronal	dorsal	coronal_dorsal	2617.433	2617.523	0.031998	0.968002
90	A	coronal	dorsal	coronal_dorsal	2554.266	2554.386	0.083228	0.916772
