	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	a	coronal	coronal	coronal_coronal	2255.864	2255.934	0.964915	0.035085
2	a	coronal	dorsal	coronal_dorsal	2313.329	2313.419	0.999995	0.000005
3	a	m	pause	m_pause	2282.277	2282.387	1.000000	0.000000
4	a	dorsal	coronal	dorsal_coronal	2277.312	2277.402	0.999994	0.000006
5	a	pause	labial	pause_labial	2284.977	2285.047	1.000000	0.000000
6	a	coronal	pause	coronal_pause	2250.316	2250.386	0.999994	0.000006
7	a	labial	coronal	labial_coronal	2276.252	2276.372	1.000000	0.000000
8	a	labial	coronal	labial_coronal	2291.689	2291.789	0.999953	0.000047
9	a	pause	labial	pause_labial	2332.701	2332.801	1.000000	0.000000
10	a	coronal	m	coronal_m	2404.504	2404.574	1.000000	0.000000
11	a	labial	dorsal	labial_dorsal	2404.174	2404.244	0.484601	0.515399
12	a	pause	n	pause_n	2372.957	2373.037	0.999981	0.000019
13	a	coronal	m	coronal_m	2385.093	2385.163	0.999993	0.000007
14	a	coronal	pause	coronal_pause	2352.786	2352.886	0.999099	0.000901
15	a	coronal	coronal	coronal_coronal	2409.624	2409.704	0.999996	0.000004
16	a	coronal	pause	coronal_pause	2406.094	2406.214	0.996947	0.003053
17	a	coronal	coronal	coronal_coronal	2322.1	2322.17	0.999999	0.000001
18	a	dorsal	coronal	dorsal_coronal	2403.634	2403.774	0.999991	0.000009
19	a	coronal	coronal	coronal_coronal	2321.24	2321.35	0.999952	0.000048
20	a	labial	labial	labial_labial	2360.182	2360.292	1.000000	0.000000
21	a	dorsal	dorsal	dorsal_dorsal	2320.194	2320.284	0.998760	0.001240
22	a	dorsal	pause	dorsal_pause	2414.916	2414.986	0.995634	0.004366
23	a	coronal	coronal	coronal_coronal	2470.994	2471.114	1.000000	0.000000
24	a	coronal	labial	coronal_labial	2437.707	2437.797	0.999995	0.000005
25	a	labial	coronal	labial_coronal	2432.217	2432.287	1.000000	0.000000
26	a	coronal	coronal	coronal_coronal	2441.291	2441.371	0.999779	0.000221
27	a	coronal	m	coronal_m	2487.326	2487.396	0.999935	0.000065
28	a	coronal	labial	coronal_labial	2432.067	2432.137	0.598720	0.401280
29	a	coronal	labial	coronal_labial	2413.846	2413.946	0.999999	0.000001
30	a	coronal	pause	coronal_pause	2474.594	2474.694	1.000000	0.000000
31	a	labial	coronal	labial_coronal	2469.234	2469.314	0.999999	0.000001
32	a	coronal	dorsal	coronal_dorsal	2507.137	2507.217	0.999999	0.000001
33	a	coronal	dorsal	coronal_dorsal	2448.364	2448.484	0.995827	0.004173
34	a	labial	dorsal	labial_dorsal	2439.177	2439.277	0.999994	0.000006
35	a	coronal	pause	coronal_pause	2476.419	2476.599	1.000000	0.000000
36	a	coronal	coronal	coronal_coronal	2448.154	2448.254	0.999998	0.000002
37	a	dorsal	n	dorsal_n	2486.086	2486.156	0.999993	0.000007
38	a	labial	dorsal	labial_dorsal	2579.304	2579.374	0.999999	0.000001
39	a	dorsal	coronal	dorsal_coronal	2583.482	2583.612	1.000000	0.000000
40	a	dorsal	coronal	dorsal_coronal	2609.022	2609.102	0.604734	0.395266
41	a	dorsal	m	dorsal_m	2551.243	2551.323	0.999885	0.000115
42	a	n	dorsal	n_dorsal	2568.889	2568.959	0.999913	0.000087
43	a	labial	dorsal	labial_dorsal	2526.912	2527.002	0.999997	0.000003
44	a	coronal	pause	coronal_pause	2589.778	2589.848	0.999999	0.000001
45	a	dorsal	pause	dorsal_pause	2582.122	2582.272	1.000000	0.000000
46	a	coronal	labial	coronal_labial	2590.968	2591.038	0.999007	0.000993
47	a	dorsal	pause	dorsal_pause	2596.018	2596.088	0.987507	0.012493
48	a	coronal	labial	coronal_labial	2611.423	2611.493	0.999992	0.000008
49	a	labial	dorsal	labial_dorsal	2612.133	2612.203	0.999930	0.000070
50	a	pause	coronal	pause_coronal	2576.261	2576.351	0.999932	0.000068
51	a	m	dorsal	m_dorsal	2595.528	2595.618	0.998924	0.001076
52	a	coronal	pause	coronal_pause	2559.828	2559.898	0.539181	0.460819
53	a	coronal	pause	coronal_pause	2556.768	2556.848	0.999640	0.000360
54	a	coronal	labial	coronal_labial	2598.998	2599.098	0.256188	0.743812
55	a	coronal	coronal	coronal_coronal	2600.068	2600.178	0.999994	0.000006
56	A	m	labial	m_labial	2318.774	2318.884	0.000000	1.000000
57	A	coronal	coronal	coronal_coronal	2244.164	2244.204	0.000012	0.999988
58	A	m	pause	m_pause	2240.264	2240.294	0.001637	0.998363
59	A	m	coronal	m_coronal	2286.903	2286.943	0.000003	0.999997
60	A	coronal	dorsal	coronal_dorsal	2243.634	2243.664	0.000133	0.999867
61	A	coronal	coronal	coronal_coronal	2274.952	2275.002	0.000010	0.999990
62	A	m	coronal	m_coronal	2300.69	2300.77	0.001445	0.998555
63	A	n	labial	n_labial	2300.45	2300.48	0.000067	0.999933
64	A	coronal	dorsal	coronal_dorsal	2319.604	2319.654	0.000002	0.999998
65	A	m	coronal	m_coronal	2306.328	2306.358	0.000373	0.999627
66	A	n	coronal	n_coronal	2278.862	2278.952	0.008736	0.991264
67	A	dorsal	coronal	dorsal_coronal	2401.194	2401.254	0.002077	0.997923
68	A	dorsal	coronal	dorsal_coronal	2384.203	2384.243	0.000074	0.999926
69	A	coronal	m	coronal_m	2384.603	2384.643	0.000021	0.999979
70	A	pause	labial	pause_labial	2376.676	2376.726	0.000062	0.999938
71	A	coronal	dorsal	coronal_dorsal	2384.873	2384.933	0.006923	0.993078
72	A	dorsal	coronal	dorsal_coronal	2411.956	2412.056	0.000085	0.999915
73	A	coronal	dorsal	coronal_dorsal	2413.426	2413.456	0.000046	0.999954
74	A	dorsal	coronal	dorsal_coronal	2385.823	2385.883	0.000111	0.999889
75	A	coronal	labial	coronal_labial	2409.204	2409.304	0.000000	1.000000
76	A	dorsal	coronal	dorsal_coronal	2396.624	2396.744	0.000027	0.999973
77	A	dorsal	coronal	dorsal_coronal	2408.914	2408.974	0.000281	0.999719
78	A	dorsal	labial	dorsal_labial	2404.074	2404.104	0.000548	0.999452
79	A	dorsal	coronal	dorsal_coronal	2352.536	2352.646	0.999962	0.000038
80	A	coronal	labial	coronal_labial	2404.394	2404.424	0.000294	0.999706
81	A	dorsal	pause	dorsal_pause	2399.054	2399.154	0.701658	0.298342
82	A	m	labial	m_labial	2386.293	2386.373	0.001666	0.998334
83	A	dorsal	pause	dorsal_pause	2401.604	2401.684	0.998634	0.001366
84	A	m	pause	m_pause	2335.111	2335.211	0.000018	0.999982
85	A	m	pause	m_pause	2426.617	2426.647	0.000913	0.999086
86	A	coronal	coronal	coronal_coronal	2448.294	2448.334	0.000032	0.999968
87	A	dorsal	labial	dorsal_labial	2469.704	2469.774	0.999655	0.000345
88	A	m	labial	m_labial	2488.526	2488.566	0.001203	0.998797
89	A	dorsal	labial	dorsal_labial	2505.657	2505.717	0.000494	0.999506
90	A	dorsal	coronal	dorsal_coronal	2506.557	2506.627	0.000002	0.999998
91	A	coronal	n	coronal_n	2479.288	2479.318	0.000122	0.999878
92	A	coronal	coronal	coronal_coronal	2452.322	2452.372	0.000031	0.999969
93	A	coronal	dorsal	coronal_dorsal	2424.197	2424.267	0.999912	0.000088
94	A	dorsal	pause	dorsal_pause	2508.447	2508.527	0.113840	0.886160
95	A	coronal	coronal	coronal_coronal	2441.401	2441.451	0.000054	0.999946
96	A	coronal	dorsal	coronal_dorsal	2473.884	2473.914	0.000711	0.999289
97	A	coronal	n	coronal_n	2478.558	2478.588	0.000154	0.999846
98	A	m	pause	m_pause	2446.615	2446.735	0.000100	0.999900
99	A	coronal	labial	coronal_labial	2470.064	2470.124	0.000070	0.999930
100	A	coronal	dorsal	coronal_dorsal	2426.327	2426.357	0.000146	0.999854
101	A	dorsal	coronal	dorsal_coronal	2579.474	2579.534	0.000864	0.999136
102	A	coronal	coronal	coronal_coronal	2543.653	2543.683	0.000123	0.999877
103	A	labial	coronal	labial_coronal	2533.901	2533.931	0.000157	0.999843
104	A	coronal	dorsal	coronal_dorsal	2552.223	2552.283	0.000055	0.999945
105	A	coronal	n	coronal_n	2514.033	2514.103	0.997687	0.002313
106	A	coronal	coronal	coronal_coronal	2516.153	2516.213	0.000371	0.999629
107	A	coronal	dorsal	coronal_dorsal	2561.144	2561.184	0.000041	0.999959
108	A	pause	labial	pause_labial	2581.792	2581.822	0.001174	0.998825
109	A	dorsal	pause	dorsal_pause	2525.172	2525.252	0.114894	0.885106
110	A	dorsal	pause	dorsal_pause	2565.104	2565.184	0.009928	0.990072
