	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	a	n	coronal	n_coronal	908.616	908.706	0.020675	0.979325
2	a	m	coronal	m_coronal	913.128	913.198	0.968730	0.031270
3	a	pause	dorsal	pause_dorsal	917.348	917.458	1.000000	0.000000
4	a	labial	coronal	labial_coronal	912.118	912.208	0.099296	0.900704
5	a	m	dorsal	m_dorsal	916.398	916.508	0.999897	0.000103
6	a	labial	coronal	labial_coronal	905.531	905.621	1.000000	0.000000
7	a	labial	pause	labial_pause	987.627	987.727	0.997067	0.002933
8	a	labial	labial	labial_labial	973.69	973.77	0.999508	0.000492
9	a	coronal	dorsal	coronal_dorsal	950.844	950.924	0.998529	0.001471
10	a	coronal	dorsal	coronal_dorsal	969.97	970.07	0.999999	0.000001
11	a	coronal	coronal	coronal_coronal	945.132	945.232	0.999853	0.000147
12	a	pause	coronal	pause_coronal	965.908	965.978	0.970530	0.029470
13	a	coronal	dorsal	coronal_dorsal	960.755	960.845	0.999983	0.000017
14	a	m	dorsal	m_dorsal	976.33	976.4	0.999547	0.000453
15	a	dorsal	coronal	dorsal_coronal	976.77	976.85	0.984373	0.015627
16	a	dorsal	pause	dorsal_pause	959.905	959.995	1.000000	0.000000
17	a	m	dorsal	m_dorsal	977.7	977.81	0.954018	0.045982
18	a	labial	coronal	labial_coronal	980.59	980.66	0.999081	0.000919
19	a	dorsal	dorsal	dorsal_dorsal	946.716	946.816	1.000000	0.000000
20	a	pause	m	pause_m	969.38	969.45	0.999990	0.000010
21	a	labial	coronal	labial_coronal	929.576	929.676	1.000000	0.000000
22	a	dorsal	coronal	dorsal_coronal	984.197	984.277	0.999993	0.000007
23	a	coronal	dorsal	coronal_dorsal	1057.123	1057.203	0.999608	0.000392
24	a	coronal	labial	coronal_labial	1021.045	1021.135	1.000000	0.000000
25	a	coronal	labial	coronal_labial	1020.065	1020.155	1.000000	0.000000
26	a	coronal	pause	coronal_pause	993.044	993.194	1.000000	0.000000
27	a	dorsal	labial	dorsal_labial	990.974	991.044	0.745409	0.254591
28	a	dorsal	coronal	dorsal_coronal	1037.395	1037.495	0.998993	0.001007
29	a	coronal	coronal	coronal_coronal	1026.45	1026.57	0.996318	0.003682
30	a	coronal	dorsal	coronal_dorsal	992.664	992.734	0.995513	0.004486
31	a	labial	labial	labial_labial	996.125	996.205	0.999993	0.000007
32	a	coronal	coronal	coronal_coronal	1055.473	1055.553	0.982119	0.017881
33	a	labial	coronal	labial_coronal	1016.938	1017.058	1.000000	0.000000
34	a	m	m	m_m	1004.088	1004.158	0.999999	0.000001
35	a	coronal	coronal	coronal_coronal	1017.098	1017.218	0.999988	0.000012
36	a	coronal	dorsal	coronal_dorsal	1041.779	1041.869	1.000000	0.000000
37	a	dorsal	dorsal	dorsal_dorsal	1009.535	1009.705	0.999997	0.000002
38	a	dorsal	pause	dorsal_pause	1068.923	1069.053	0.999845	0.000155
39	a	pause	coronal	pause_coronal	1082.609	1082.719	0.977108	0.022892
40	a	coronal	pause	coronal_pause	1079.764	1079.934	1.000000	0.000000
41	a	coronal	pause	coronal_pause	1067.063	1067.283	1.000000	0.000000
42	a	labial	coronal	labial_coronal	1089.351	1089.461	0.999921	0.000079
43	a	coronal	labial	coronal_labial	1078.704	1078.804	0.993397	0.006602
44	a	coronal	m	coronal_m	1059.126	1059.216	1.000000	0.000000
45	a	dorsal	coronal	dorsal_coronal	1088.561	1088.631	1.000000	0.000000
46	a	coronal	pause	coronal_pause	1103.131	1103.231	1.000000	0.000000
47	a	coronal	dorsal	coronal_dorsal	1088.221	1088.321	0.999784	0.000216
48	a	dorsal	pause	dorsal_pause	1090.201	1090.341	1.000000	0.000000
49	a	coronal	labial	coronal_labial	1071.078	1071.168	0.999846	0.000154
50	a	coronal	dorsal	coronal_dorsal	1122.407	1122.507	0.999994	0.000006
51	a	coronal	labial	coronal_labial	1132.625	1132.755	1.000000	0.000000
52	a	coronal	labial	coronal_labial	1133.755	1133.855	0.999999	0.000001
53	a	n	coronal	n_coronal	1142.096	1142.186	1.000000	0.000000
54	a	coronal	labial	coronal_labial	1123.187	1123.277	0.999999	0.000001
55	a	coronal	labial	coronal_labial	1127.759	1127.869	0.999953	0.000047
56	A	dorsal	pause	dorsal_pause	1249.185	1249.235	0.000001	0.999999
57	A	dorsal	pause	dorsal_pause	1243.555	1243.595	0.000001	0.999999
58	A	dorsal	coronal	dorsal_coronal	1253.182	1253.272	0.462407	0.537593
59	A	m	coronal	m_coronal	1256.496	1256.586	0.970329	0.029671
60	A	coronal	coronal	coronal_coronal	1243.125	1243.185	0.000152	0.999848
61	A	dorsal	coronal	dorsal_coronal	1229.975	1230.055	0.045207	0.954793
62	A	coronal	labial	coronal_labial	1238.97	1239.1	0.790031	0.209969
63	A	m	coronal	m_coronal	1260.766	1260.846	0.736325	0.263675
64	A	dorsal	coronal	dorsal_coronal	1246.345	1246.415	0.000603	0.999397
65	A	m	pause	m_pause	1308.503	1308.573	0.001313	0.998687
66	A	coronal	pause	coronal_pause	1334.367	1334.457	0.993052	0.006948
67	A	pause	labial	pause_labial	1290.779	1290.839	0.001822	0.998178
68	A	dorsal	coronal	dorsal_coronal	1513.117	1513.367	0.000473	0.999527
69	A	dorsal	m	dorsal_m	1321.063	1321.123	0.002556	0.997444
70	A	pause	pause	pause_pause	1517.206	1517.256	0.000014	0.999986
71	A	m	coronal	m_coronal	1263.546	1263.596	0.000000	1.000000
72	A	m	coronal	m_coronal	1451.431	1451.521	0.238347	0.761653
73	A	dorsal	coronal	dorsal_coronal	1329.136	1329.196	0.000349	0.999651
74	A	dorsal	coronal	dorsal_coronal	1310.633	1310.703	0.809149	0.190851
75	A	dorsal	coronal	dorsal_coronal	1290.949	1291.029	0.000237	0.999763
76	A	dorsal	n	dorsal_n	1292.669	1292.719	0.000013	0.999987
77	A	coronal	dorsal	coronal_dorsal	1318.953	1319.033	1.000000	0.000000
78	A	dorsal	coronal	dorsal_coronal	1515.176	1515.246	0.999939	0.000061
79	A	coronal	coronal	coronal_coronal	1282.624	1282.704	0.993251	0.006749
80	A	dorsal	coronal	dorsal_coronal	1295.989	1296.049	0.004109	0.995891
81	A	dorsal	coronal	dorsal_coronal	1348.698	1348.788	0.979564	0.020436
82	A	dorsal	dorsal	dorsal_dorsal	1271.425	1271.475	0.000067	0.999933
83	A	m	coronal	m_coronal	1340.805	1340.935	0.005727	0.994273
84	A	m	coronal	m_coronal	1462.17	1462.21	0.000000	1.000000
85	A	coronal	pause	coronal_pause	1461.19	1461.36	0.644430	0.355570
86	A	m	coronal	m_coronal	1267.757	1267.817	0.003149	0.996851
87	A	dorsal	coronal	dorsal_coronal	1340.605	1340.645	0.000039	0.999961
88	A	coronal	pause	coronal_pause	1454.585	1454.735	0.792848	0.207152
89	A	dorsal	labial	dorsal_labial	1460.87	1461.03	0.000748	0.999252
90	A	dorsal	coronal	dorsal_coronal	1516.396	1516.456	0.000466	0.999534
91	A	dorsal	coronal	dorsal_coronal	1301.839	1301.909	0.289176	0.710824
92	A	pause	labial	pause_labial	1419.493	1419.563	0.001039	0.998960
93	A	labial	coronal	labial_coronal	1527.384	1527.434	0.000500	0.999500
94	A	m	coronal	m_coronal	1534.301	1534.381	0.253646	0.746354
95	A	dorsal	coronal	dorsal_coronal	1645.808	1645.908	0.020531	0.979469
96	A	coronal	pause	coronal_pause	1539.559	1539.669	0.868850	0.131150
97	A	dorsal	m	dorsal_m	1580.266	1580.346	0.002532	0.997468
98	A	coronal	dorsal	coronal_dorsal	1533.101	1533.211	0.999929	0.000071
99	A	pause	labial	pause_labial	1650.728	1650.758	0.000074	0.999926
100	A	dorsal	pause	dorsal_pause	1645.108	1645.148	0.000308	0.999692
101	A	m	coronal	m_coronal	1534.981	1535.031	0.000003	0.999997
102	A	dorsal	coronal	dorsal_coronal	1644.548	1644.618	0.999901	0.000099
103	A	m	coronal	m_coronal	1550.491	1550.621	0.830953	0.169047
104	A	dorsal	coronal	dorsal_coronal	1525.296	1525.346	0.000001	0.999998
105	A	coronal	coronal	coronal_coronal	1572.577	1572.627	0.000009	0.999991
106	A	coronal	pause	coronal_pause	1536.461	1536.561	0.173352	0.826648
107	A	coronal	dorsal	coronal_dorsal	1549.601	1549.781	0.999999	0.000001
108	A	n	coronal	n_coronal	1594.463	1594.573	0.097394	0.902606
109	A	coronal	coronal	coronal_coronal	1549.391	1549.451	0.000141	0.999859
110	A	dorsal	m	dorsal_m	1651.408	1651.458	0.000030	0.999970
