	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
1	a	coronal	labial	coronal_labial	1144.017	1144.097	0.999990	0.000010
2	a	dorsal	dorsal	dorsal_dorsal	1173.599	1173.679	0.999817	0.000183
3	a	pause	n	pause_n	1155.99	1156.06	0.999990	0.000010
4	a	pause	coronal	pause_coronal	1159.714	1159.814	0.999969	0.000031
5	a	coronal	pause	coronal_pause	1180.643	1180.713	0.327868	0.672132
6	a	dorsal	coronal	dorsal_coronal	1156.97	1157.04	0.999779	0.000221
7	a	pause	coronal	pause_coronal	1171.769	1171.849	0.999995	0.000005
8	a	coronal	m	coronal_m	1170.069	1170.159	0.999999	0.000001
9	a	dorsal	labial	dorsal_labial	1157.23	1157.33	0.990983	0.009017
10	a	dorsal	coronal	dorsal_coronal	1210.667	1210.777	0.999837	0.000163
11	a	coronal	labial	coronal_labial	1232.564	1232.654	0.999995	0.000005
12	a	labial	coronal	labial_coronal	1227.065	1227.155	1.000000	0.000000
13	a	coronal	coronal	coronal_coronal	1217.221	1217.311	0.999986	0.000014
14	a	m	coronal	m_coronal	1227.695	1227.785	1.000000	0.000001
15	a	labial	coronal	labial_coronal	1228.935	1229.005	0.999941	0.000059
16	a	coronal	pause	coronal_pause	1234.024	1234.144	0.999436	0.000564
17	a	dorsal	coronal	dorsal_coronal	1205.155	1205.245	0.999757	0.000243
18	a	coronal	coronal	coronal_coronal	1205.775	1205.865	0.999928	0.000072
19	a	labial	m	labial_m	1214.617	1214.717	0.999813	0.000187
20	a	coronal	dorsal	coronal_dorsal	1216.861	1216.931	0.999778	0.000222
21	a	dorsal	pause	dorsal_pause	1194.645	1194.715	0.384826	0.615174
22	a	dorsal	pause	dorsal_pause	1282.088	1282.158	0.740215	0.259785
23	a	labial	coronal	labial_coronal	1241.14	1241.24	1.000000	0.000000
24	a	pause	coronal	pause_coronal	1268.96	1269.11	1.000000	0.000000
25	a	coronal	m	coronal_m	1313.832	1313.922	0.999998	0.000002
26	a	coronal	m	coronal_m	1286.977	1287.047	0.999996	0.000004
27	a	coronal	labial	coronal_labial	1269.39	1269.48	0.998930	0.001070
28	a	m	coronal	m_coronal	1236.925	1237.015	1.000000	0.000000
29	a	m	coronal	m_coronal	1263.335	1263.405	0.999530	0.000470
30	a	labial	labial	labial_labial	1247.192	1247.262	0.999838	0.000162
31	a	coronal	m	coronal_m	1294.268	1294.348	0.999998	0.000002
32	a	labial	coronal	labial_coronal	1238.93	1239.01	0.999806	0.000194
33	a	labial	coronal	labial_coronal	1239.96	1240.03	0.999977	0.000023
34	a	labial	coronal	labial_coronal	1293.618	1293.718	0.999988	0.000012
35	a	labial	dorsal	labial_dorsal	1370.784	1370.874	0.999997	0.000003
36	a	coronal	labial	coronal_labial	1324.951	1325.051	0.999999	0.000001
37	a	coronal	dorsal	coronal_dorsal	1354.926	1355.016	1.000000	0.000000
38	a	coronal	coronal	coronal_coronal	1324.101	1324.171	1.000000	0.000000
39	a	dorsal	pause	dorsal_pause	1331.745	1331.855	0.999981	0.000019
40	a	dorsal	coronal	dorsal_coronal	1314.172	1314.252	0.999837	0.000163
41	a	coronal	dorsal	coronal_dorsal	1331.535	1331.655	0.999964	0.000036
42	a	coronal	pause	coronal_pause	1329.607	1329.737	0.999994	0.000006
43	a	labial	dorsal	labial_dorsal	1327.697	1327.777	0.999994	0.000006
44	a	labial	dorsal	labial_dorsal	1368.304	1368.374	0.999984	0.000016
45	a	coronal	coronal	coronal_coronal	1338.229	1338.409	1.000000	0.000000
46	a	coronal	pause	coronal_pause	1315.264	1315.334	0.993403	0.006597
47	a	dorsal	pause	dorsal_pause	1320.561	1320.691	0.966690	0.033310
48	a	labial	pause	labial_pause	1314.422	1314.582	1.000000	0.000000
49	a	m	dorsal	m_dorsal	1313.982	1314.062	0.999990	0.000010
50	a	m	coronal	m_coronal	1320.131	1320.211	0.999980	0.000020
51	a	dorsal	labial	dorsal_labial	1403.35	1403.46	0.424529	0.575471
52	a	labial	labial	labial_labial	1405.395	1405.475	0.028101	0.971899
53	a	coronal	pause	coronal_pause	1401.003	1401.113	0.863184	0.136816
54	a	m	dorsal	m_dorsal	1414.225	1414.295	0.983717	0.016283
55	a	coronal	coronal	coronal_coronal	1408.715	1408.785	1.000000	0.000000
56	A	coronal	pause	coronal_pause	1902.216	1902.326	0.000000	1.000000
57	A	coronal	pause	coronal_pause	1873.015	1873.095	0.000000	1.000000
58	A	n	pause	n_pause	1916.143	1916.173	0.000037	0.999963
59	A	coronal	n	coronal_n	1902.666	1902.696	0.000181	0.999819
60	A	dorsal	dorsal	dorsal_dorsal	1907.919	1907.989	0.000222	0.999778
61	A	dorsal	dorsal	dorsal_dorsal	1910.264	1910.314	0.000165	0.999835
62	A	dorsal	coronal	dorsal_coronal	1872.195	1872.285	0.000000	1.000000
63	A	dorsal	m	dorsal_m	1910.384	1910.414	0.000226	0.999774
64	A	coronal	pause	coronal_pause	1874.358	1874.438	0.000001	0.999999
65	A	pause	labial	pause_labial	1874.878	1874.908	0.000415	0.999585
66	A	dorsal	coronal	dorsal_coronal	1980.754	1980.834	0.978602	0.021398
67	A	coronal	coronal	coronal_coronal	1982.844	1982.964	0.000000	1.000000
68	A	coronal	m	coronal_m	2013.75	2013.86	0.000121	0.999879
69	A	dorsal	coronal	dorsal_coronal	1966.937	1967.027	0.000018	0.999982
70	A	coronal	pause	coronal_pause	2009.856	2010.046	0.001955	0.998045
71	A	dorsal	pause	dorsal_pause	2014.59	2014.75	0.000000	1.000000
72	A	m	pause	m_pause	1979.554	1979.664	0.004556	0.995444
73	A	dorsal	coronal	dorsal_coronal	2039.344	2039.464	0.000001	0.999999
74	A	coronal	coronal	coronal_coronal	2086.584	2086.714	0.000000	1.000000
75	A	coronal	coronal	coronal_coronal	1973.27	1973.35	0.000094	0.999906
76	A	coronal	coronal	coronal_coronal	2111.529	2111.609	0.000000	1.000000
77	A	coronal	coronal	coronal_coronal	1982.614	1982.744	0.000000	1.000000
78	A	coronal	labial	coronal_labial	1946.827	1946.927	0.056529	0.943471
79	A	coronal	coronal	coronal_coronal	1982.044	1982.124	0.000001	0.999999
80	A	dorsal	pause	dorsal_pause	2079.057	2079.207	0.000001	0.999999
81	A	pause	m	pause_m	2086.234	2086.374	0.915072	0.084928
82	A	coronal	coronal	coronal_coronal	1934.469	1934.559	0.000003	0.999997
83	A	coronal	dorsal	coronal_dorsal	2112.669	2112.739	1.000000	0.000000
84	A	coronal	labial	coronal_labial	2097.905	2097.985	0.000152	0.999848
85	A	dorsal	coronal	dorsal_coronal	2078.727	2078.807	0.001358	0.998643
86	A	coronal	coronal	coronal_coronal	2088.404	2088.514	0.000000	1.000000
87	A	dorsal	coronal	dorsal_coronal	1956.39	1956.49	0.000000	1.000000
88	A	coronal	coronal	coronal_coronal	2017.924	2018.034	0.000194	0.999806
89	A	coronal	dorsal	coronal_dorsal	2153.771	2153.811	0.000019	0.999982
90	A	pause	labial	pause_labial	2284.83	2284.86	0.000498	0.999502
91	A	dorsal	dorsal	dorsal_dorsal	2153.501	2153.541	0.000009	0.999991
92	A	coronal	coronal	coronal_coronal	2138.626	2138.716	0.000004	0.999996
93	A	dorsal	coronal	dorsal_coronal	2285.23	2285.32	0.000914	0.999086
94	A	dorsal	coronal	dorsal_coronal	2317.043	2317.083	0.000072	0.999928
95	A	dorsal	coronal	dorsal_coronal	2113.789	2113.899	0.008005	0.991995
96	A	dorsal	coronal	dorsal_coronal	2313.283	2313.333	0.000404	0.999596
97	A	coronal	pause	coronal_pause	2142.169	2142.259	0.940327	0.059673
98	A	labial	pause	labial_pause	2324.311	2324.411	0.000037	0.999963
99	A	coronal	dorsal	coronal_dorsal	2139.196	2139.306	0.000000	1.000000
100	A	dorsal	dorsal	dorsal_dorsal	2334.957	2335.157	0.000000	1.000000
101	A	labial	coronal	labial_coronal	2289.23	2289.29	0.002787	0.997214
102	A	coronal	pause	coronal_pause	2304.693	2304.753	0.000694	0.999306
103	A	dorsal	coronal	dorsal_coronal	2170.101	2170.201	0.011209	0.988791
104	A	m	pause	m_pause	2297.403	2297.443	0.007713	0.992287
105	A	dorsal	coronal	dorsal_coronal	2315.733	2315.813	0.119427	0.880573
106	A	dorsal	dorsal	dorsal_dorsal	2315.383	2315.613	0.000588	0.999412
107	A	dorsal	coronal	dorsal_coronal	2153.651	2153.691	0.000001	0.999999
108	A	pause	pause	pause_pause	2141.529	2141.589	0.159600	0.840400
109	A	pause	labial	pause_labial	2306.503	2306.533	0.000022	0.999978
110	A	dorsal	pause	dorsal_pause	2298.947	2298.977	0.000208	0.999792
